"Plot Title: 47_PondF_Deep_1m"
"#","Date Time, GMT-05:00","Temp, °F (LGR S/N: 20578750, SEN S/N: 20578750)","Coupler Attached (LGR S/N: 20578750)","Host Connected (LGR S/N: 20578750)","Stopped (LGR S/N: 20578750)","End Of File (LGR S/N: 20578750)"
1,05/09/20 08:00:00 PM,60.712,,,,
2,05/09/20 08:30:00 PM,60.368,,,,
3,05/09/20 09:00:00 PM,60.368,,,,
4,05/09/20 09:30:00 PM,60.195,,,,
5,05/09/20 10:00:00 PM,60.195,,,,
6,05/09/20 10:30:00 PM,60.024,,,,
7,05/09/20 11:00:00 PM,59.680,,,,
8,05/09/20 11:30:00 PM,59.508,,,,
9,05/10/20 12:00:00 AM,59.508,,,,
10,05/10/20 12:30:00 AM,59.337,,,,
11,05/10/20 01:00:00 AM,58.993,,,,
12,05/10/20 01:30:00 AM,58.820,,,,
13,05/10/20 02:00:00 AM,58.647,,,,
14,05/10/20 02:30:00 AM,58.647,,,,
15,05/10/20 03:00:00 AM,58.303,,,,
16,05/10/20 03:30:00 AM,58.131,,,,
17,05/10/20 04:00:00 AM,57.958,,,,
18,05/10/20 04:30:00 AM,57.785,,,,
19,05/10/20 05:00:00 AM,57.441,,,,
20,05/10/20 05:30:00 AM,57.096,,,,
21,05/10/20 06:00:00 AM,56.923,,,,
22,05/10/20 06:30:00 AM,56.750,,,,
23,05/10/20 07:00:00 AM,56.577,,,,
24,05/10/20 07:30:00 AM,56.577,,,,
25,05/10/20 08:00:00 AM,56.750,,,,
26,05/10/20 08:30:00 AM,56.923,,,,
27,05/10/20 09:00:00 AM,56.750,,,,
28,05/10/20 09:30:00 AM,57.614,,,,
29,05/10/20 10:00:00 AM,57.958,,,,
30,05/10/20 10:30:00 AM,57.958,,,,
31,05/10/20 11:00:00 AM,58.993,,,,
32,05/10/20 11:30:00 AM,57.958,,,,
33,05/10/20 12:00:00 PM,56.750,,,,
34,05/10/20 12:30:00 PM,56.750,,,,
35,05/10/20 01:00:00 PM,56.750,,,,
36,05/10/20 01:30:00 PM,56.750,,,,
37,05/10/20 02:00:00 PM,56.923,,,,
38,05/10/20 02:30:00 PM,56.750,,,,
39,05/10/20 03:00:00 PM,57.096,,,,
40,05/10/20 03:30:00 PM,57.441,,,,
41,05/10/20 04:00:00 PM,56.923,,,,
42,05/10/20 04:30:00 PM,57.441,,,,
43,05/10/20 05:00:00 PM,56.577,,,,
44,05/10/20 05:30:00 PM,56.577,,,,
45,05/10/20 06:00:00 PM,56.230,,,,
46,05/10/20 06:30:00 PM,56.057,,,,
47,05/10/20 07:00:00 PM,55.884,,,,
48,05/10/20 07:30:00 PM,55.711,,,,
49,05/10/20 08:00:00 PM,55.537,,,,
50,05/10/20 08:30:00 PM,55.364,,,,
51,05/10/20 09:00:00 PM,55.189,,,,
52,05/10/20 09:30:00 PM,55.017,,,,
53,05/10/20 10:00:00 PM,54.842,,,,
54,05/10/20 10:30:00 PM,54.842,,,,
55,05/10/20 11:00:00 PM,54.669,,,,
56,05/10/20 11:30:00 PM,54.669,,,,
57,05/11/20 12:00:00 AM,54.495,,,,
58,05/11/20 12:30:00 AM,54.495,,,,
59,05/11/20 01:00:00 AM,54.322,,,,
60,05/11/20 01:30:00 AM,54.147,,,,
61,05/11/20 02:00:00 AM,54.147,,,,
62,05/11/20 02:30:00 AM,53.973,,,,
63,05/11/20 03:00:00 AM,53.798,,,,
64,05/11/20 03:30:00 AM,53.623,,,,
65,05/11/20 04:00:00 AM,53.623,,,,
66,05/11/20 04:30:00 AM,53.449,,,,
67,05/11/20 05:00:00 AM,53.449,,,,
68,05/11/20 05:30:00 AM,53.274,,,,
69,05/11/20 06:00:00 AM,53.100,,,,
70,05/11/20 06:30:00 AM,53.100,,,,
71,05/11/20 07:00:00 AM,53.100,,,,
72,05/11/20 07:30:00 AM,53.100,,,,
73,05/11/20 08:00:00 AM,53.100,,,,
74,05/11/20 08:30:00 AM,53.100,,,,
75,05/11/20 09:00:00 AM,53.274,,,,
76,05/11/20 09:30:00 AM,53.449,,,,
77,05/11/20 10:00:00 AM,53.973,,,,
78,05/11/20 10:30:00 AM,54.669,,,,
79,05/11/20 11:00:00 AM,55.189,,,,
80,05/11/20 11:30:00 AM,54.669,,,,
81,05/11/20 12:00:00 PM,55.189,,,,
82,05/11/20 12:30:00 PM,55.364,,,,
83,05/11/20 01:00:00 PM,55.711,,,,
84,05/11/20 01:30:00 PM,56.750,,,,
85,05/11/20 02:00:00 PM,56.750,,,,
86,05/11/20 02:30:00 PM,56.230,,,,
87,05/11/20 03:00:00 PM,56.230,,,,
88,05/11/20 03:30:00 PM,56.577,,,,
89,05/11/20 04:00:00 PM,56.404,,,,
90,05/11/20 04:30:00 PM,56.577,,,,
91,05/11/20 05:00:00 PM,56.750,,,,
92,05/11/20 05:30:00 PM,56.750,,,,
93,05/11/20 06:00:00 PM,56.577,,,,
94,05/11/20 06:30:00 PM,56.577,,,,
95,05/11/20 07:00:00 PM,56.404,,,,
96,05/11/20 07:30:00 PM,56.230,,,,
97,05/11/20 08:00:00 PM,56.404,,,,
98,05/11/20 08:30:00 PM,56.230,,,,
99,05/11/20 09:00:00 PM,56.404,,,,
100,05/11/20 09:30:00 PM,56.230,,,,
101,05/11/20 10:00:00 PM,56.230,,,,
102,05/11/20 10:30:00 PM,56.230,,,,
103,05/11/20 11:00:00 PM,56.404,,,,
104,05/11/20 11:30:00 PM,56.230,,,,
105,05/12/20 12:00:00 AM,56.230,,,,
106,05/12/20 12:30:00 AM,56.057,,,,
107,05/12/20 01:00:00 AM,55.884,,,,
108,05/12/20 01:30:00 AM,55.711,,,,
109,05/12/20 02:00:00 AM,55.537,,,,
110,05/12/20 02:30:00 AM,55.364,,,,
111,05/12/20 03:00:00 AM,55.189,,,,
112,05/12/20 03:30:00 AM,55.189,,,,
113,05/12/20 04:00:00 AM,55.017,,,,
114,05/12/20 04:30:00 AM,54.842,,,,
115,05/12/20 05:00:00 AM,54.842,,,,
116,05/12/20 05:30:00 AM,54.669,,,,
117,05/12/20 06:00:00 AM,54.495,,,,
118,05/12/20 06:30:00 AM,54.495,,,,
119,05/12/20 07:00:00 AM,54.495,,,,
120,05/12/20 07:30:00 AM,54.495,,,,
121,05/12/20 08:00:00 AM,54.842,,,,
122,05/12/20 08:30:00 AM,55.017,,,,
123,05/12/20 09:00:00 AM,54.842,,,,
124,05/12/20 09:30:00 AM,55.189,,,,
125,05/12/20 10:00:00 AM,55.189,,,,
126,05/12/20 10:30:00 AM,55.884,,,,
127,05/12/20 11:00:00 AM,56.057,,,,
128,05/12/20 11:30:00 AM,56.577,,,,
129,05/12/20 12:00:00 PM,56.577,,,,
130,05/12/20 12:30:00 PM,56.923,,,,
131,05/12/20 01:00:00 PM,56.923,,,,
132,05/12/20 01:30:00 PM,57.096,,,,
133,05/12/20 02:00:00 PM,57.268,,,,
134,05/12/20 02:30:00 PM,57.785,,,,
135,05/12/20 03:00:00 PM,58.476,,,,
136,05/12/20 03:30:00 PM,57.614,,,,
137,05/12/20 04:00:00 PM,57.614,,,,
138,05/12/20 04:30:00 PM,58.993,,,,
139,05/12/20 05:00:00 PM,58.820,,,,
140,05/12/20 05:30:00 PM,57.958,,,,
141,05/12/20 06:00:00 PM,57.614,,,,
142,05/12/20 06:30:00 PM,57.614,,,,
143,05/12/20 07:00:00 PM,57.785,,,,
144,05/12/20 07:30:00 PM,57.441,,,,
145,05/12/20 08:00:00 PM,57.268,,,,
146,05/12/20 08:30:00 PM,57.268,,,,
147,05/12/20 09:00:00 PM,57.268,,,,
148,05/12/20 09:30:00 PM,57.268,,,,
149,05/12/20 10:00:00 PM,57.268,,,,
150,05/12/20 10:30:00 PM,57.268,,,,
151,05/12/20 11:00:00 PM,57.268,,,,
152,05/12/20 11:30:00 PM,57.268,,,,
153,05/13/20 12:00:00 AM,57.268,,,,
154,05/13/20 12:30:00 AM,57.268,,,,
155,05/13/20 01:00:00 AM,57.268,,,,
156,05/13/20 01:30:00 AM,57.268,,,,
157,05/13/20 02:00:00 AM,57.268,,,,
158,05/13/20 02:30:00 AM,57.268,,,,
159,05/13/20 03:00:00 AM,57.268,,,,
160,05/13/20 03:30:00 AM,57.268,,,,
161,05/13/20 04:00:00 AM,57.096,,,,
162,05/13/20 04:30:00 AM,57.096,,,,
163,05/13/20 05:00:00 AM,56.923,,,,
164,05/13/20 05:30:00 AM,56.750,,,,
165,05/13/20 06:00:00 AM,56.750,,,,
166,05/13/20 06:30:00 AM,56.750,,,,
167,05/13/20 07:00:00 AM,56.750,,,,
168,05/13/20 07:30:00 AM,56.923,,,,
169,05/13/20 08:00:00 AM,56.923,,,,
170,05/13/20 08:30:00 AM,57.096,,,,
171,05/13/20 09:00:00 AM,57.441,,,,
172,05/13/20 09:30:00 AM,57.268,,,,
173,05/13/20 10:00:00 AM,57.441,,,,
174,05/13/20 10:30:00 AM,57.785,,,,
175,05/13/20 11:00:00 AM,57.614,,,,
176,05/13/20 11:30:00 AM,57.958,,,,
177,05/13/20 12:00:00 PM,58.131,,,,
178,05/13/20 12:30:00 PM,58.131,,,,
179,05/13/20 01:00:00 PM,57.958,,,,
180,05/13/20 01:30:00 PM,57.785,,,,
181,05/13/20 02:00:00 PM,57.785,,,,
182,05/13/20 02:30:00 PM,57.785,,,,
183,05/13/20 03:00:00 PM,57.614,,,,
184,05/13/20 03:30:00 PM,57.785,,,,
185,05/13/20 04:00:00 PM,57.614,,,,
186,05/13/20 04:30:00 PM,57.614,,,,
187,05/13/20 05:00:00 PM,57.614,,,,
188,05/13/20 05:30:00 PM,57.785,,,,
189,05/13/20 06:00:00 PM,57.785,,,,
190,05/13/20 06:30:00 PM,57.785,,,,
191,05/13/20 07:00:00 PM,57.785,,,,
192,05/13/20 07:30:00 PM,57.614,,,,
193,05/13/20 08:00:00 PM,57.614,,,,
194,05/13/20 08:30:00 PM,57.614,,,,
195,05/13/20 09:00:00 PM,57.614,,,,
196,05/13/20 09:30:00 PM,57.614,,,,
197,05/13/20 10:00:00 PM,57.614,,,,
198,05/13/20 10:30:00 PM,57.614,,,,
199,05/13/20 11:00:00 PM,57.614,,,,
200,05/13/20 11:30:00 PM,57.441,,,,
201,05/14/20 12:00:00 AM,57.441,,,,
202,05/14/20 12:30:00 AM,57.441,,,,
203,05/14/20 01:00:00 AM,57.441,,,,
204,05/14/20 01:30:00 AM,57.441,,,,
205,05/14/20 02:00:00 AM,57.441,,,,
206,05/14/20 02:30:00 AM,57.441,,,,
207,05/14/20 03:00:00 AM,57.441,,,,
208,05/14/20 03:30:00 AM,57.268,,,,
209,05/14/20 04:00:00 AM,57.268,,,,
210,05/14/20 04:30:00 AM,57.268,,,,
211,05/14/20 05:00:00 AM,57.268,,,,
212,05/14/20 05:30:00 AM,57.268,,,,
213,05/14/20 06:00:00 AM,57.268,,,,
214,05/14/20 06:30:00 AM,57.268,,,,
215,05/14/20 07:00:00 AM,57.268,,,,
216,05/14/20 07:30:00 AM,57.268,,,,
217,05/14/20 08:00:00 AM,57.441,,,,
218,05/14/20 08:30:00 AM,57.441,,,,
219,05/14/20 09:00:00 AM,57.785,,,,
220,05/14/20 09:30:00 AM,57.614,,,,
221,05/14/20 10:00:00 AM,57.958,,,,
222,05/14/20 10:30:00 AM,57.614,,,,
223,05/14/20 11:00:00 AM,57.958,,,,
224,05/14/20 11:30:00 AM,58.303,,,,
225,05/14/20 12:00:00 PM,58.131,,,,
226,05/14/20 12:30:00 PM,57.958,,,,
227,05/14/20 01:00:00 PM,58.303,,,,
228,05/14/20 01:30:00 PM,58.647,,,,
229,05/14/20 02:00:00 PM,58.647,,,,
230,05/14/20 02:30:00 PM,59.851,,,,
231,05/14/20 03:00:00 PM,58.476,,,,
232,05/14/20 03:30:00 PM,58.647,,,,
233,05/14/20 04:00:00 PM,58.303,,,,
234,05/14/20 04:30:00 PM,58.303,,,,
235,05/14/20 05:00:00 PM,58.303,,,,
236,05/14/20 05:30:00 PM,58.476,,,,
237,05/14/20 06:00:00 PM,58.303,,,,
238,05/14/20 06:30:00 PM,58.476,,,,
239,05/14/20 07:00:00 PM,58.303,,,,
240,05/14/20 07:30:00 PM,58.303,,,,
241,05/14/20 08:00:00 PM,58.303,,,,
242,05/14/20 08:30:00 PM,58.303,,,,
243,05/14/20 09:00:00 PM,58.303,,,,
244,05/14/20 09:30:00 PM,58.303,,,,
245,05/14/20 10:00:00 PM,58.303,,,,
246,05/14/20 10:30:00 PM,58.303,,,,
247,05/14/20 11:00:00 PM,58.303,,,,
248,05/14/20 11:30:00 PM,58.303,,,,
249,05/15/20 12:00:00 AM,58.303,,,,
250,05/15/20 12:30:00 AM,58.303,,,,
251,05/15/20 01:00:00 AM,58.303,,,,
252,05/15/20 01:30:00 AM,58.303,,,,
253,05/15/20 02:00:00 AM,58.303,,,,
254,05/15/20 02:30:00 AM,58.303,,,,
255,05/15/20 03:00:00 AM,58.303,,,,
256,05/15/20 03:30:00 AM,58.303,,,,
257,05/15/20 04:00:00 AM,58.303,,,,
258,05/15/20 04:30:00 AM,58.303,,,,
259,05/15/20 05:00:00 AM,58.303,,,,
260,05/15/20 05:30:00 AM,58.303,,,,
261,05/15/20 06:00:00 AM,58.303,,,,
262,05/15/20 06:30:00 AM,58.303,,,,
263,05/15/20 07:00:00 AM,58.647,,,,
264,05/15/20 07:30:00 AM,58.820,,,,
265,05/15/20 08:00:00 AM,59.164,,,,
266,05/15/20 08:30:00 AM,59.851,,,,
267,05/15/20 09:00:00 AM,60.024,,,,
268,05/15/20 09:30:00 AM,60.368,,,,
269,05/15/20 10:00:00 AM,60.539,,,,
270,05/15/20 10:30:00 AM,60.712,,,,
271,05/15/20 11:00:00 AM,61.227,,,,
272,05/15/20 11:30:00 AM,61.741,,,,
273,05/15/20 12:00:00 PM,61.912,,,,
274,05/15/20 12:30:00 PM,61.912,,,,
275,05/15/20 01:00:00 PM,62.254,,,,
276,05/15/20 01:30:00 PM,61.912,,,,
277,05/15/20 02:00:00 PM,62.083,,,,
278,05/15/20 02:30:00 PM,62.083,,,,
279,05/15/20 03:00:00 PM,62.425,,,,
280,05/15/20 03:30:00 PM,62.425,,,,
281,05/15/20 04:00:00 PM,62.598,,,,
282,05/15/20 04:30:00 PM,62.598,,,,
283,05/15/20 05:00:00 PM,62.425,,,,
284,05/15/20 05:30:00 PM,62.598,,,,
285,05/15/20 06:00:00 PM,62.769,,,,
286,05/15/20 06:30:00 PM,62.598,,,,
287,05/15/20 07:00:00 PM,62.598,,,,
288,05/15/20 07:30:00 PM,62.425,,,,
289,05/15/20 08:00:00 PM,62.254,,,,
290,05/15/20 08:30:00 PM,62.254,,,,
291,05/15/20 09:00:00 PM,62.083,,,,
292,05/15/20 09:30:00 PM,62.083,,,,
293,05/15/20 10:00:00 PM,62.083,,,,
294,05/15/20 10:30:00 PM,62.083,,,,
295,05/15/20 11:00:00 PM,62.083,,,,
296,05/15/20 11:30:00 PM,62.083,,,,
297,05/16/20 12:00:00 AM,62.083,,,,
298,05/16/20 12:30:00 AM,62.083,,,,
299,05/16/20 01:00:00 AM,62.083,,,,
300,05/16/20 01:30:00 AM,62.083,,,,
301,05/16/20 02:00:00 AM,62.083,,,,
302,05/16/20 02:30:00 AM,62.083,,,,
303,05/16/20 03:00:00 AM,62.083,,,,
304,05/16/20 03:30:00 AM,62.083,,,,
305,05/16/20 04:00:00 AM,62.083,,,,
306,05/16/20 04:30:00 AM,62.083,,,,
307,05/16/20 05:00:00 AM,62.083,,,,
308,05/16/20 05:30:00 AM,62.083,,,,
309,05/16/20 06:00:00 AM,62.083,,,,
310,05/16/20 06:30:00 AM,62.083,,,,
311,05/16/20 07:00:00 AM,62.254,,,,
312,05/16/20 07:30:00 AM,62.425,,,,
313,05/16/20 08:00:00 AM,62.598,,,,
314,05/16/20 08:30:00 AM,63.282,,,,
315,05/16/20 09:00:00 AM,63.282,,,,
316,05/16/20 09:30:00 AM,63.455,,,,
317,05/16/20 10:00:00 AM,63.797,,,,
318,05/16/20 10:30:00 AM,64.481,,,,
319,05/16/20 11:00:00 AM,63.968,,,,
320,05/16/20 11:30:00 AM,65.167,,,,
321,05/16/20 12:00:00 PM,65.167,,,,
322,05/16/20 12:30:00 PM,64.825,,,,
323,05/16/20 01:00:00 PM,65.167,,,,
324,05/16/20 01:30:00 PM,65.167,,,,
325,05/16/20 02:00:00 PM,65.851,,,,
326,05/16/20 02:30:00 PM,64.652,,,,
327,05/16/20 03:00:00 PM,64.652,,,,
328,05/16/20 03:30:00 PM,65.167,,,,
329,05/16/20 04:00:00 PM,64.825,,,,
330,05/16/20 04:30:00 PM,64.481,,,,
331,05/16/20 05:00:00 PM,64.481,,,,
332,05/16/20 05:30:00 PM,64.481,,,,
333,05/16/20 06:00:00 PM,64.481,,,,
334,05/16/20 06:30:00 PM,64.481,,,,
335,05/16/20 07:00:00 PM,64.481,,,,
336,05/16/20 07:30:00 PM,64.481,,,,
337,05/16/20 08:00:00 PM,64.310,,,,
338,05/16/20 08:30:00 PM,64.310,,,,
339,05/16/20 09:00:00 PM,64.310,,,,
340,05/16/20 09:30:00 PM,64.310,,,,
341,05/16/20 10:00:00 PM,64.310,,,,
342,05/16/20 10:30:00 PM,64.310,,,,
343,05/16/20 11:00:00 PM,64.310,,,,
344,05/16/20 11:30:00 PM,64.310,,,,
345,05/17/20 12:00:00 AM,64.139,,,,
346,05/17/20 12:30:00 AM,64.310,,,,
347,05/17/20 01:00:00 AM,64.310,,,,
348,05/17/20 01:30:00 AM,64.139,,,,
349,05/17/20 02:00:00 AM,64.310,,,,
350,05/17/20 02:30:00 AM,64.310,,,,
351,05/17/20 03:00:00 AM,64.310,,,,
352,05/17/20 03:30:00 AM,64.310,,,,
353,05/17/20 04:00:00 AM,64.139,,,,
354,05/17/20 04:30:00 AM,64.310,,,,
355,05/17/20 05:00:00 AM,64.310,,,,
356,05/17/20 05:30:00 AM,64.139,,,,
357,05/17/20 06:00:00 AM,64.310,,,,
358,05/17/20 06:30:00 AM,64.310,,,,
359,05/17/20 07:00:00 AM,64.310,,,,
360,05/17/20 07:30:00 AM,64.310,,,,
361,05/17/20 08:00:00 AM,64.481,,,,
362,05/17/20 08:30:00 AM,64.481,,,,
363,05/17/20 09:00:00 AM,64.652,,,,
364,05/17/20 09:30:00 AM,64.481,,,,
365,05/17/20 10:00:00 AM,64.652,,,,
366,05/17/20 10:30:00 AM,64.825,,,,
367,05/17/20 11:00:00 AM,64.996,,,,
368,05/17/20 11:30:00 AM,64.996,,,,
369,05/17/20 12:00:00 PM,64.825,,,,
370,05/17/20 12:30:00 PM,64.825,,,,
371,05/17/20 01:00:00 PM,64.996,,,,
372,05/17/20 01:30:00 PM,65.167,,,,
373,05/17/20 02:00:00 PM,65.338,,,,
374,05/17/20 02:30:00 PM,65.680,,,,
375,05/17/20 03:00:00 PM,65.509,,,,
376,05/17/20 03:30:00 PM,65.338,,,,
377,05/17/20 04:00:00 PM,65.338,,,,
378,05/17/20 04:30:00 PM,65.338,,,,
379,05/17/20 05:00:00 PM,66.879,,,,
380,05/17/20 05:30:00 PM,66.022,,,,
381,05/17/20 06:00:00 PM,66.022,,,,
382,05/17/20 06:30:00 PM,65.680,,,,
383,05/17/20 07:00:00 PM,65.509,,,,
384,05/17/20 07:30:00 PM,65.338,,,,
385,05/17/20 08:00:00 PM,65.167,,,,
386,05/17/20 08:30:00 PM,64.996,,,,
387,05/17/20 09:00:00 PM,64.825,,,,
388,05/17/20 09:30:00 PM,64.652,,,,
389,05/17/20 10:00:00 PM,64.481,,,,
