"Plot Title: 9_PondF_Deep_0.25m"
"#","Date Time, GMT-05:00","Temp, °F (LGR S/N: 20365495, SEN S/N: 20365495)","Coupler Attached (LGR S/N: 20365495)","Host Connected (LGR S/N: 20365495)","Stopped (LGR S/N: 20365495)","End Of File (LGR S/N: 20365495)"
1,05/09/20 08:00:00 PM,60.883,,,,
2,05/09/20 08:30:00 PM,60.712,,,,
3,05/09/20 09:00:00 PM,60.539,,,,
4,05/09/20 09:30:00 PM,60.368,,,,
5,05/09/20 10:00:00 PM,60.195,,,,
6,05/09/20 10:30:00 PM,60.195,,,,
7,05/09/20 11:00:00 PM,59.851,,,,
8,05/09/20 11:30:00 PM,59.680,,,,
9,05/10/20 12:00:00 AM,59.508,,,,
10,05/10/20 12:30:00 AM,59.337,,,,
11,05/10/20 01:00:00 AM,59.164,,,,
12,05/10/20 01:30:00 AM,58.993,,,,
13,05/10/20 02:00:00 AM,58.820,,,,
14,05/10/20 02:30:00 AM,58.647,,,,
15,05/10/20 03:00:00 AM,58.476,,,,
16,05/10/20 03:30:00 AM,58.303,,,,
17,05/10/20 04:00:00 AM,58.131,,,,
18,05/10/20 04:30:00 AM,57.785,,,,
19,05/10/20 05:00:00 AM,57.441,,,,
20,05/10/20 05:30:00 AM,57.096,,,,
21,05/10/20 06:00:00 AM,56.923,,,,
22,05/10/20 06:30:00 AM,56.750,,,,
23,05/10/20 07:00:00 AM,56.750,,,,
24,05/10/20 07:30:00 AM,56.750,,,,
25,05/10/20 08:00:00 AM,56.750,,,,
26,05/10/20 08:30:00 AM,56.750,,,,
27,05/10/20 09:00:00 AM,56.750,,,,
28,05/10/20 09:30:00 AM,57.268,,,,
29,05/10/20 10:00:00 AM,57.614,,,,
30,05/10/20 10:30:00 AM,57.614,,,,
31,05/10/20 11:00:00 AM,58.303,,,,
32,05/10/20 11:30:00 AM,57.785,,,,
33,05/10/20 12:00:00 PM,56.750,,,,
34,05/10/20 12:30:00 PM,56.750,,,,
35,05/10/20 01:00:00 PM,56.750,,,,
36,05/10/20 01:30:00 PM,56.750,,,,
37,05/10/20 02:00:00 PM,56.923,,,,
38,05/10/20 02:30:00 PM,56.750,,,,
39,05/10/20 03:00:00 PM,57.268,,,,
40,05/10/20 03:30:00 PM,57.441,,,,
41,05/10/20 04:00:00 PM,57.096,,,,
42,05/10/20 04:30:00 PM,57.614,,,,
43,05/10/20 05:00:00 PM,56.577,,,,
44,05/10/20 05:30:00 PM,56.577,,,,
45,05/10/20 06:00:00 PM,56.230,,,,
46,05/10/20 06:30:00 PM,56.057,,,,
47,05/10/20 07:00:00 PM,55.884,,,,
48,05/10/20 07:30:00 PM,55.711,,,,
49,05/10/20 08:00:00 PM,55.711,,,,
50,05/10/20 08:30:00 PM,55.364,,,,
51,05/10/20 09:00:00 PM,55.364,,,,
52,05/10/20 09:30:00 PM,55.189,,,,
53,05/10/20 10:00:00 PM,55.017,,,,
54,05/10/20 10:30:00 PM,54.842,,,,
55,05/10/20 11:00:00 PM,54.842,,,,
56,05/10/20 11:30:00 PM,54.669,,,,
57,05/11/20 12:00:00 AM,54.669,,,,
58,05/11/20 12:30:00 AM,54.495,,,,
59,05/11/20 01:00:00 AM,54.322,,,,
60,05/11/20 01:30:00 AM,54.147,,,,
61,05/11/20 02:00:00 AM,54.147,,,,
62,05/11/20 02:30:00 AM,53.973,,,,
