MiniDOT Logger Concatenated Data File
Sensor:             7450-200037
Concatenation Date: 2020Jun12 14:27:16 CDT

DO concentration compensated for salinity: 0.0 (ppt)
Saturation computed at pressure: 1013.0 (mbar)

            Unix Timestamp,               UTC_Date_&_Time,         Central Standard Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                  (Second),                        (none),                        (none),        (Volt),       (deg C),            (mg/l),                          (%),        (none)
                1590766680,           2020-05-29 15:38:00,           2020-05-29 10:38:00,      3.150000,     21.798000,         12.102000,                   137.912161,      0.968000
                1590768480,           2020-05-29 16:08:00,           2020-05-29 11:08:00,      3.140000,     21.957000,         12.352000,                   141.193617,      0.968000
                1590770280,           2020-05-29 16:38:00,           2020-05-29 11:38:00,      3.140000,     22.066000,         12.423000,                   142.303563,      0.968000
                1590772080,           2020-05-29 17:08:00,           2020-05-29 12:08:00,      3.140000,     22.309000,         12.481000,                   143.636660,      0.967000
                1590773880,           2020-05-29 17:38:00,           2020-05-29 12:38:00,      3.140000,     22.518000,         12.730000,                   147.089411,      0.968000
                1590775680,           2020-05-29 18:08:00,           2020-05-29 13:08:00,      3.140000,     22.744000,         12.731000,                   147.736477,      0.969000
                1590777480,           2020-05-29 18:38:00,           2020-05-29 13:38:00,      3.130000,     22.836000,         12.863000,                   149.529819,      0.969000
                1590779280,           2020-05-29 19:08:00,           2020-05-29 14:08:00,      3.130000,     23.054000,         12.890000,                   150.465140,      0.968000
                1590781080,           2020-05-29 19:38:00,           2020-05-29 14:38:00,      3.140000,     23.281000,         12.958000,                   151.910009,      0.969000
                1590782880,           2020-05-29 20:08:00,           2020-05-29 15:08:00,      3.140000,     23.465000,         12.975000,                   152.638203,      0.968000
                1590784680,           2020-05-29 20:38:00,           2020-05-29 15:38:00,      3.140000,     23.691000,         13.005000,                   153.642793,      0.969000
                1590786480,           2020-05-29 21:08:00,           2020-05-29 16:08:00,      3.130000,     23.834000,          9.796000,                   116.042069,      0.923000
                1590788280,           2020-05-29 21:38:00,           2020-05-29 16:38:00,      3.130000,     24.036000,         11.464000,                   136.315164,      0.959000
                1590790080,           2020-05-29 22:08:00,           2020-05-29 17:08:00,      3.130000,     24.128000,         12.344000,                   147.031312,      0.967000
                1590791880,           2020-05-29 22:38:00,           2020-05-29 17:38:00,      3.130000,     24.145000,          4.956000,                    59.050413,      0.957000
                1590793680,           2020-05-29 23:08:00,           2020-05-29 18:08:00,      3.130000,     24.153000,          7.200000,                    85.800326,      0.965000
                1590795480,           2020-05-29 23:38:00,           2020-05-29 18:38:00,      3.130000,     24.061000,          8.692000,                   103.402374,      0.967000
                1590797280,           2020-05-30 00:08:00,           2020-05-29 19:08:00,      3.130000,     23.935000,          9.906000,                   117.567226,      0.967000
                1590799080,           2020-05-30 00:38:00,           2020-05-29 19:38:00,      3.130000,     23.775000,         10.759000,                   127.308760,      0.969000
                1590800880,           2020-05-30 01:08:00,           2020-05-29 20:08:00,      3.140000,     23.641000,         11.222000,                   132.453742,      0.968000
                1590802680,           2020-05-30 01:38:00,           2020-05-29 20:38:00,      3.140000,     23.532000,          9.060000,                   106.716598,      0.968000
                1590804480,           2020-05-30 02:08:00,           2020-05-29 21:08:00,      3.140000,     23.406000,          9.538000,                   112.080555,      0.968000
                1590806280,           2020-05-30 02:38:00,           2020-05-29 21:38:00,      3.140000,     23.264000,         10.021000,                   117.441068,      0.968000
                1590808080,           2020-05-30 03:08:00,           2020-05-29 22:08:00,      3.130000,     23.146000,         10.474000,                   122.476381,      0.969000
                1590809880,           2020-05-30 03:38:00,           2020-05-29 22:38:00,      3.130000,     22.996000,         10.870000,                   126.746179,      0.968000
                1590811680,           2020-05-30 04:08:00,           2020-05-29 23:08:00,      3.130000,     22.870000,         11.215000,                   130.456444,      0.969000
