DATE,TIME,SITE,DATA ID,GPS Latitude (°),GPS Longitude (°),Barometer (mmHg),Cond (µS/cm),Sp Cond (µS/cm),Sal (psu),nLFCond (µS/cm),TDS (mg/L),Temp (°F),Sigma-T (s t),Sigma (s),Chlorophyll (RFU),Chlorophyll (µg/L),PC (RFU),PC (ug/L),ODO (% Sat),ODO (mg/L),ODO (% LocalB),pH,pH (mV),Pressure (psi a),Depth (m),Vertical Position (m)
6/28/2020,10:24:45 AM,Pond F,,89.99999 °,179.99998 °,727.4,269.6,264,0.12,263.4,172,79,-3.2,-3.2,2.67,10.81,-0.23,-0.26,98.3,7.96,102.7,13.98,-477.2,0.001,0.001,0
6/28/2020,10:24:45 AM,Pond F,,89.99999 °,179.99998 °,727.4,269.7,264.1,0.12,263.5,172,79,-3.2,-3.2,1.98,8.12,-0.22,-0.25,98.4,7.96,102.8,13.98,-477.2,0.001,0.001,0.001
6/28/2020,10:24:45 AM,Pond F,,89.99999 °,179.99998 °,727.4,269.7,264.1,0.12,263.5,172,79,-3.2,-3.2,3.08,12.44,-0.22,-0.25,98.4,7.96,102.8,13.98,-477.2,0.001,0.001,0.001
6/28/2020,10:24:45 AM,Pond F,,89.99999 °,179.99998 °,727.4,269.7,264.1,0.12,263.5,172,79,-3.2,-3.2,1.65,6.82,-0.22,-0.25,98.4,7.96,102.8,13.98,-477.2,0.001,0.001,0.002
6/28/2020,10:24:46 AM,Pond F,,89.99999 °,179.99998 °,727.4,269.7,264.1,0.12,263.5,172,79,-3.2,-3.2,1.45,6.02,-0.22,-0.25,98.4,7.96,102.8,13.98,-477.2,0.001,0.001,-0.001
6/28/2020,10:24:46 AM,Pond F,,89.99999 °,179.99998 °,727.4,269.7,264.1,0.12,263.5,172,79,-3.2,-3.2,1.45,6.02,-0.22,-0.25,98.4,7.96,102.8,13.98,-477.2,0.001,0.001,-0.001
6/28/2020,10:24:46 AM,Pond F,,89.99999 °,179.99998 °,727.4,269.7,264.1,0.12,263.5,172,79,-3.2,-3.2,2.23,9.09,-0.22,-0.25,98.4,7.96,102.8,13.98,-477.2,0.001,0.001,0.001
6/28/2020,10:24:46 AM,Pond F,,89.99999 °,179.99998 °,727.4,269.7,264.1,0.12,263.5,172,79,-3.2,-3.2,2.23,9.09,-0.22,-0.25,98.4,7.96,102.8,13.98,-477.1,0.001,0.001,0.002
6/28/2020,10:24:47 AM,Pond F,,89.99999 °,179.99998 °,727.4,269.8,264.1,0.12,263.5,172,79,-3.2,-3.2,2.23,9.09,-0.22,-0.25,98.4,7.96,102.8,13.98,-477.1,0.001,0.001,0.001
6/28/2020,10:24:47 AM,Pond F,,89.99999 °,179.99998 °,727.4,269.8,264.1,0.12,263.5,172,79,-3.2,-3.2,2.23,9.09,-0.22,-0.26,98.4,7.96,102.8,13.98,-477.1,0.001,0.001,0
