DATE,TIME,SITE,DATA ID,GPS Latitude (°),GPS Longitude (°),Barometer (mmHg),Cond (µS/cm),Sp Cond (µS/cm),Sal (psu),nLFCond (µS/cm),TDS (mg/L),Temp (°F),Sigma-T (s t),Sigma (s),Chlorophyll (RFU),Chlorophyll (µg/L),PC (RFU),PC (ug/L),ODO (% Sat),ODO (mg/L),ODO (% LocalB),pH,pH (mV),Pressure (psi a),Depth (m),Vertical Position (m)
8/17/2020,8:47:54 AM,Pond F,,0.00000 °,0.00000 °,736.2,369.8,376.1,0.18,376.7,244,75.4,-2.6,-2.6,0.71,3.07,-0.18,-0.23,86.7,7.28,89.5,16.29,-609.7,-0.011,-0.007,-0.015
8/17/2020,8:47:54 AM,Pond F,,0.00000 °,0.00000 °,736.2,369.8,376.1,0.18,376.7,244,75.4,-2.6,-2.6,0.71,3.09,-0.18,-0.22,86.7,7.28,89.5,16.29,-609.7,-0.011,-0.007,-0.013
8/17/2020,8:47:54 AM,Pond F,,0.00000 °,0.00000 °,736.1,369.8,376.1,0.18,376.7,244,75.4,-2.6,-2.6,0.72,3.12,-0.18,-0.22,86.7,7.27,89.5,16.29,-609.7,-0.01,-0.007,-0.007
8/17/2020,8:47:54 AM,Pond F,,0.00000 °,0.00000 °,736.1,369.8,376,0.18,376.7,244,75.4,-2.6,-2.6,0.72,3.14,-0.18,-0.23,86.7,7.27,89.5,16.29,-609.7,-0.01,-0.007,-0.006
8/17/2020,8:47:55 AM,Pond F,,0.00000 °,0.00000 °,736.1,369.8,376,0.18,376.7,244,75.4,-2.6,-2.6,0.72,3.14,-0.18,-0.23,86.7,7.27,89.5,16.29,-609.7,-0.01,-0.007,-0.006
8/17/2020,8:47:55 AM,Pond F,,0.00000 °,0.00000 °,736.1,369.7,376,0.18,376.7,244,75.4,-2.6,-2.6,0.72,3.13,-0.17,-0.22,86.7,7.27,89.5,16.29,-609.7,-0.01,-0.007,-0.002
8/17/2020,8:47:55 AM,Pond F,,0.00000 °,0.00000 °,736.1,369.7,376,0.18,376.6,244,75.4,-2.6,-2.6,0.73,3.15,-0.17,-0.22,86.6,7.27,89.4,16.29,-609.7,-0.008,-0.005,0.022
8/17/2020,8:47:55 AM,Pond F,,0.00000 °,0.00000 °,736.1,369.7,376,0.18,376.6,244,75.4,-2.6,-2.6,0.73,3.17,-0.17,-0.22,86.6,7.27,89.4,16.29,-609.7,-0.007,-0.005,0.029
8/17/2020,8:47:56 AM,Pond F,,0.00000 °,0.00000 °,736.1,369.6,375.9,0.18,376.6,244,75.4,-2.6,-2.6,0.73,3.17,-0.17,-0.22,86.6,7.27,89.4,16.29,-609.7,-0.005,-0.004,0.031
8/17/2020,8:47:56 AM,Pond F,,0.00000 °,0.00000 °,736.1,369.6,375.9,0.18,376.6,244,75.4,-2.6,-2.6,0.74,3.19,-0.16,-0.22,86.6,7.26,89.4,16.29,-609.7,-0.002,-0.001,0.043
