DATE,TIME,SITE,DATA ID,GPS Latitude (°),GPS Longitude (°),Barometer (mmHg),Cond (µS/cm),Sp Cond (µS/cm),Sal (psu),nLFCond (µS/cm),TDS (mg/L),Temp (°F),Sigma-T (s t),Sigma (s),Chlorophyll (RFU),Chlorophyll (µg/L),PC (RFU),PC (ug/L),ODO (% Sat),ODO (mg/L),ODO (% LocalB),pH,pH (mV),Pressure (psi a),Depth (m),Vertical Position (m)
6/26/2020,9:11:39 AM,Pond A,,0.00000 °,0.00000 °,731.2,310.4,318.1,0.15,318.9,207,74.7,-2.5,-2.5,1.26,5.28,-0.04,-0.14,30,2.54,31.2,12.54,-390.2,0.013,0.009,0.011
6/26/2020,9:11:39 AM,Pond A,,0.00000 °,0.00000 °,731.2,310.5,318.3,0.15,319.1,207,74.7,-2.5,-2.5,2.44,9.91,-0.04,-0.13,31,2.62,32.2,12.53,-389.7,0.014,0.01,0.012
6/26/2020,9:11:39 AM,Pond A,,0.00000 °,0.00000 °,731.2,310.6,318.4,0.15,319.1,207,74.7,-2.5,-2.5,2.65,10.75,-0.03,-0.13,31.2,2.64,32.5,12.53,-389.7,0.014,0.01,0.012
6/26/2020,9:11:39 AM,Pond A,,0.00000 °,0.00000 °,731.2,310.6,318.4,0.15,319.2,207,74.7,-2.5,-2.5,2.65,10.75,-0.03,-0.13,31.5,2.66,32.7,12.53,-389.6,0.014,0.01,0.014
6/26/2020,9:11:40 AM,Pond A,,0.00000 °,0.00000 °,731.2,310.6,318.4,0.15,319.2,207,74.7,-2.5,-2.5,2.65,10.75,-0.03,-0.13,31.5,2.66,32.7,12.53,-389.5,0.014,0.01,0.011
6/26/2020,9:11:40 AM,Pond A,,0.00000 °,0.00000 °,731.2,310.6,318.5,0.15,319.2,207,74.7,-2.5,-2.5,2.65,10.75,-0.02,-0.13,31.7,2.68,33,12.53,-389.3,0.014,0.01,0.012
6/26/2020,9:11:40 AM,Pond A,,0.00000 °,0.00000 °,731.2,310.7,318.5,0.15,319.3,207,74.7,-2.5,-2.5,3.35,13.52,-0.01,-0.12,32.1,2.71,33.3,12.52,-389,0.015,0.01,0.015
6/26/2020,9:11:40 AM,Pond A,,0.00000 °,0.00000 °,731.2,310.7,318.5,0.15,319.3,207,74.7,-2.5,-2.5,3.35,13.52,-0.01,-0.12,32.1,2.71,33.3,12.52,-389,0.015,0.01,0.015
6/26/2020,9:11:41 AM,Pond A,,0.00000 °,0.00000 °,731.1,310.7,318.5,0.15,319.3,207,74.7,-2.5,-2.5,2.12,8.67,-0.01,-0.12,32.3,2.73,33.6,12.52,-388.9,0.016,0.011,0.018
6/26/2020,9:11:41 AM,Pond A,,0.00000 °,0.00000 °,731.1,310.7,318.5,0.15,319.3,207,74.7,-2.5,-2.5,1.33,5.52,-0.01,-0.12,32.5,2.75,33.8,12.52,-388.8,0.016,0.011,0.019
