DATE,TIME,SITE,DATA ID,GPS Latitude (°),GPS Longitude (°),Barometer (mmHg),Cond (µS/cm),Sp Cond (µS/cm),Sal (psu),nLFCond (µS/cm),TDS (mg/L),Temp (°F),Sigma-T (s t),Sigma (s),Chlorophyll (RFU),Chlorophyll (µg/L),PC (RFU),PC (ug/L),ODO (% Sat),ODO (mg/L),ODO (% LocalB),pH,pH (mV),Pressure (psi a),Depth (m),Vertical Position (m)
8/23/2020,9:32:13 AM,Pond A,,89.99999 °,179.99998 °,733.5,407.6,421.4,0.2,422.8,274,73.9,-2.4,-2.4,2.3,9.38,0.08,-0.06,65,5.54,67.4,16.32,-609.7,0.016,0.011,0.011
8/23/2020,9:32:13 AM,Pond A,,89.99999 °,179.99998 °,733.4,407.6,421.4,0.2,422.8,274,73.9,-2.4,-2.4,2.3,9.38,0.08,-0.06,65,5.54,67.4,16.32,-609.7,0.016,0.011,0.012
8/23/2020,9:32:13 AM,Pond A,,89.99999 °,179.99998 °,733.4,407.6,421.4,0.2,422.8,274,73.9,-2.4,-2.4,2.25,9.17,0.08,-0.06,65,5.54,67.3,16.32,-609.7,0.016,0.011,0.013
8/23/2020,9:32:13 AM,Pond A,,89.99999 °,179.99998 °,733.4,407.6,421.4,0.2,422.8,274,73.9,-2.4,-2.4,2.2,8.98,0.06,-0.07,65,5.54,67.3,16.32,-609.7,0.016,0.011,0.012
8/23/2020,9:32:14 AM,Pond A,,89.99999 °,179.99998 °,733.4,407.6,421.4,0.2,422.8,274,73.9,-2.4,-2.4,2.17,8.87,0.06,-0.07,64.9,5.54,67.3,16.32,-609.7,0.016,0.011,0.013
8/23/2020,9:32:14 AM,Pond A,,89.99999 °,179.99998 °,733.6,407.5,421.4,0.2,422.8,274,73.9,-2.4,-2.4,2.15,8.76,0.05,-0.08,64.9,5.53,67.3,16.32,-609.7,0.016,0.011,0.013
8/23/2020,9:32:14 AM,Pond A,,89.99999 °,179.99998 °,733.6,407.5,421.4,0.2,422.8,274,73.9,-2.4,-2.4,2.11,8.63,0.04,-0.08,64.9,5.53,67.2,16.32,-609.7,0.016,0.011,0.012
8/23/2020,9:32:14 AM,Pond A,,89.99999 °,179.99998 °,733.6,407.5,421.4,0.2,422.8,274,73.9,-2.4,-2.4,2.09,8.55,0.03,-0.09,64.9,5.53,67.2,16.32,-609.7,0.016,0.011,0.012
8/23/2020,9:32:15 AM,Pond A,,89.99999 °,179.99998 °,733.6,407.5,421.4,0.2,422.8,274,73.9,-2.4,-2.4,2.08,8.49,0.03,-0.09,64.8,5.53,67.2,16.32,-609.7,0.016,0.011,0.012
8/23/2020,9:32:15 AM,Pond A,,89.99999 °,179.99998 °,733.5,407.5,421.4,0.2,422.8,274,73.9,-2.4,-2.4,2.06,8.41,0.02,-0.1,64.8,5.52,67.1,16.32,-609.7,0.016,0.011,0.013
8/23/2020,9:32:15 AM,Pond A,,89.99999 °,179.99998 °,733.5,407.4,421.4,0.2,422.8,274,73.9,-2.4,-2.4,2.05,8.38,0.02,-0.1,64.7,5.52,67.1,16.32,-609.7,0.016,0.011,0.013
8/23/2020,9:32:15 AM,Pond A,,89.99999 °,179.99998 °,733.5,407.4,421.4,0.2,422.8,274,73.9,-2.4,-2.4,2.03,8.32,0.01,-0.11,64.7,5.52,67,16.32,-609.7,0.016,0.011,0.013
