DATE,TIME,SITE,DATA ID,GPS Latitude (°),GPS Longitude (°),Barometer (mmHg),Cond (µS/cm),Sp Cond (µS/cm),Sal (psu),nLFCond (µS/cm),TDS (mg/L),Temp (°F),Sigma-T (s t),Sigma (s),Chlorophyll (RFU),Chlorophyll (µg/L),PC (RFU),PC (ug/L),ODO (% Sat),ODO (mg/L),ODO (% LocalB),pH,pH (mV),Pressure (psi a),Depth (m),Vertical Position (m)
8/21/2020,9:54:06 AM,Pond F,,0.00000 °,0.00000 °,732.7,369.7,381.7,0.18,382.9,248,74,-2.4,-2.4,0.42,1.96,-0.29,-0.3,77.5,6.6,80.4,16.31,-609.7,0.001,0.001,0.001
8/21/2020,9:54:06 AM,Pond F,,0.00000 °,0.00000 °,732.7,369.7,381.7,0.18,382.9,248,74,-2.4,-2.4,0.43,1.96,-0.29,-0.3,77.5,6.6,80.4,16.31,-609.7,0.001,0.001,0.002
8/21/2020,9:54:06 AM,Pond F,,0.00000 °,0.00000 °,732.7,369.7,381.7,0.18,382.9,248,74,-2.4,-2.4,0.42,1.96,-0.29,-0.3,77.5,6.6,80.4,16.31,-609.7,0.001,0.001,0.001
8/21/2020,9:54:06 AM,Pond F,,0.00000 °,0.00000 °,732.8,369.7,381.7,0.18,382.9,248,74,-2.4,-2.4,0.42,1.96,-0.29,-0.3,77.5,6.6,80.4,16.31,-609.7,0.001,0.001,0.001
8/21/2020,9:54:07 AM,Pond F,,0.00000 °,0.00000 °,732.8,369.7,381.7,0.18,382.9,248,74,-2.4,-2.4,0.42,1.96,-0.29,-0.3,77.5,6.6,80.4,16.31,-609.7,0.001,0.001,0.001
8/21/2020,9:54:07 AM,Pond F,,0.00000 °,0.00000 °,732.8,369.7,381.7,0.18,382.9,248,74,-2.4,-2.4,0.42,1.96,-0.29,-0.3,77.5,6.6,80.4,16.31,-609.7,0.001,0.001,0.002
8/21/2020,9:54:07 AM,Pond F,,0.00000 °,0.00000 °,732.8,369.8,381.7,0.18,382.9,248,74,-2.4,-2.4,0.42,1.95,-0.29,-0.3,77.5,6.59,80.4,16.31,-609.7,0.001,0.001,0
8/21/2020,9:54:07 AM,Pond F,,0.00000 °,0.00000 °,732.7,369.8,381.7,0.18,382.9,248,74,-2.4,-2.4,0.42,1.94,-0.29,-0.3,77.5,6.59,80.4,16.31,-609.7,0.001,0.001,0.001
8/21/2020,9:54:08 AM,Pond F,,0.00000 °,0.00000 °,732.7,369.8,381.8,0.18,382.9,248,74.1,-2.4,-2.4,0.42,1.95,-0.29,-0.3,77.5,6.59,80.3,16.31,-609.7,0.001,0.001,0.001
8/21/2020,9:54:08 AM,Pond F,,0.00000 °,0.00000 °,732.7,369.9,381.8,0.18,383,248,74.1,-2.4,-2.4,0.43,1.97,-0.29,-0.3,77.4,6.59,80.3,16.31,-609.7,0.001,0.001,0.001
8/21/2020,9:54:08 AM,Pond F,,0.00000 °,0.00000 °,732.7,369.9,381.8,0.18,383,248,74.1,-2.4,-2.4,0.43,1.99,-0.29,-0.3,77.4,6.59,80.3,16.31,-609.7,0.001,0.001,0.001
8/21/2020,9:54:08 AM,Pond F,,0.00000 °,0.00000 °,732.7,370,381.8,0.18,383,248,74.1,-2.4,-2.4,0.43,2,-0.29,-0.3,77.4,6.59,80.3,16.31,-609.7,0.001,0.001,0.002
8/21/2020,9:54:09 AM,Pond F,,0.00000 °,0.00000 °,732.7,370,381.9,0.18,383.1,248,74.1,-2.4,-2.4,0.44,2.02,-0.3,-0.3,77.4,6.59,80.3,16.31,-609.7,0.001,0.001,0.001
8/21/2020,9:54:09 AM,Pond F,,0.00000 °,0.00000 °,732.7,370.1,381.9,0.18,383.1,248,74.1,-2.4,-2.4,0.45,2.05,-0.3,-0.3,77.4,6.59,80.3,16.31,-609.7,0.001,0.001,0.002
8/21/2020,9:54:09 AM,Pond F,,0.00000 °,0.00000 °,732.7,370.2,382,0.18,383.2,248,74.1,-2.4,-2.4,0.45,2.05,-0.3,-0.31,77.4,6.59,80.3,16.31,-609.7,0.001,0.001,0.002
8/21/2020,9:54:09 AM,Pond F,,0.00000 °,0.00000 °,732.8,370.2,382,0.18,383.2,248,74.1,-2.4,-2.4,0.45,2.08,-0.3,-0.3,77.4,6.59,80.3,16.31,-609.7,0.001,0.001,0.002
8/21/2020,9:54:10 AM,Pond F,,0.00000 °,0.00000 °,732.8,370.3,382.1,0.18,383.3,248,74.1,-2.4,-2.4,0.46,2.09,-0.3,-0.3,77.4,6.58,80.2,16.31,-609.7,0.001,0.001,0.001
8/21/2020,9:54:10 AM,Pond F,,0.00000 °,0.00000 °,732.8,370.3,382.1,0.18,383.3,248,74.1,-2.4,-2.4,0.46,2.11,-0.3,-0.3,77.4,6.58,80.2,16.31,-609.7,0.001,0.001,0.002
8/21/2020,9:54:10 AM,Pond F,,0.00000 °,0.00000 °,732.8,370.4,382.1,0.18,383.3,248,74.1,-2.4,-2.4,0.46,2.12,-0.3,-0.31,77.4,6.58,80.2,16.31,-609.7,0.001,0.001,0.002
8/21/2020,9:54:10 AM,Pond F,,0.00000 °,0.00000 °,732.8,370.4,382.2,0.18,383.4,248,74.1,-2.4,-2.4,0.47,2.14,-0.3,-0.31,77.3,6.58,80.2,16.31,-609.7,0.001,0.001,0.002
8/21/2020,9:54:11 AM,Pond F,,0.00000 °,0.00000 °,732.8,370.5,382.3,0.18,383.4,248,74.1,-2.4,-2.4,0.47,2.15,-0.3,-0.31,77.3,6.58,80.2,16.31,-609.7,0.001,0.001,0.002
8/21/2020,9:54:11 AM,Pond F,,0.00000 °,0.00000 °,732.8,370.6,382.3,0.18,383.5,248,74.1,-2.4,-2.4,0.48,2.17,-0.3,-0.31,77.3,6.58,80.2,16.31,-609.7,0.001,0.001,0.004
8/21/2020,9:54:11 AM,Pond F,,0.00000 °,0.00000 °,732.8,370.6,382.3,0.18,383.5,248,74.1,-2.4,-2.4,0.48,2.17,-0.3,-0.31,77.3,6.58,80.2,16.31,-609.7,0.001,0.001,0.004
8/21/2020,9:54:11 AM,Pond F,,0.00000 °,0.00000 °,732.8,370.6,382.3,0.18,383.5,249,74.1,-2.4,-2.4,0.49,2.2,-0.3,-0.31,77.3,6.58,80.2,16.31,-609.7,0.001,0.001,0.017
8/21/2020,9:54:12 AM,Pond F,,0.00000 °,0.00000 °,732.8,370.7,382.4,0.18,383.6,249,74.1,-2.4,-2.4,0.49,2.22,-0.3,-0.31,77.3,6.57,80.2,16.31,-609.7,0.002,0.002,0.044
8/21/2020,9:54:12 AM,Pond F,,0.00000 °,0.00000 °,732.8,370.7,382.4,0.18,383.6,249,74.1,-2.4,-2.4,0.49,2.21,-0.31,-0.31,77.3,6.57,80.1,16.31,-609.7,0.003,0.002,0.055
8/21/2020,9:54:12 AM,Pond F,,0.00000 °,0.00000 °,732.8,370.8,382.5,0.18,383.6,249,74.1,-2.4,-2.4,0.49,2.22,-0.31,-0.31,77.2,6.57,80.1,16.31,-609.7,0.004,0.003,0.069
8/21/2020,9:54:12 AM,Pond F,,0.00000 °,0.00000 °,732.8,370.8,382.5,0.18,383.7,249,74.1,-2.4,-2.4,0.49,2.24,-0.31,-0.31,77.2,6.57,80.1,16.31,-609.7,0.006,0.004,0.093
8/21/2020,9:54:13 AM,Pond F,,0.00000 °,0.00000 °,732.8,370.9,382.6,0.18,383.8,249,74.1,-2.4,-2.4,0.5,2.25,-0.3,-0.31,77.2,6.57,80.1,16.31,-609.7,0.008,0.005,0.106
8/21/2020,9:54:13 AM,Pond F,,0.00000 °,0.00000 °,732.8,370.9,382.6,0.18,383.8,249,74.1,-2.4,-2.4,0.5,2.27,-0.3,-0.31,77.2,6.57,80.1,16.31,-609.7,0.009,0.007,0.119
8/21/2020,9:54:13 AM,Pond F,,0.00000 °,0.00000 °,732.8,371,382.7,0.18,383.9,249,74.1,-2.4,-2.4,0.51,2.3,-0.3,-0.31,77.2,6.56,80,16.31,-609.7,0.011,0.008,0.134
8/21/2020,9:54:13 AM,Pond F,,0.00000 °,0.00000 °,732.8,371,382.8,0.18,383.9,249,74.1,-2.4,-2.4,0.52,2.32,-0.3,-0.31,77.1,6.56,80,16.31,-609.7,0.015,0.01,0.172
8/21/2020,9:54:14 AM,Pond F,,0.00000 °,0.00000 °,732.8,371.1,382.8,0.18,384,249,74.1,-2.4,-2.4,0.53,2.37,-0.3,-0.31,77.1,6.56,80,16.31,-609.7,0.017,0.012,0.193
8/21/2020,9:54:14 AM,Pond F,,0.00000 °,0.00000 °,732.8,371.1,382.9,0.18,384,249,74.1,-2.4,-2.4,0.54,2.4,-0.3,-0.3,77.1,6.56,80,16.31,-609.7,0.023,0.016,0.233
8/21/2020,9:54:14 AM,Pond F,,0.00000 °,0.00000 °,732.8,371.1,382.9,0.18,384.1,249,74.1,-2.4,-2.4,0.54,2.43,-0.29,-0.3,77.1,6.56,79.9,16.31,-609.7,0.026,0.018,0.254
8/21/2020,9:54:14 AM,Pond F,,0.00000 °,0.00000 °,732.8,371.2,382.9,0.18,384.1,249,74.1,-2.4,-2.4,0.55,2.46,-0.29,-0.3,77.1,6.55,79.9,16.31,-609.7,0.029,0.02,0.277
