DATE,TIME,SITE,DATA ID,GPS Latitude (°),GPS Longitude (°),Barometer (mmHg),Cond (µS/cm),Sp Cond (µS/cm),Sal (psu),nLFCond (µS/cm),TDS (mg/L),Temp (°F),Sigma-T (s t),Sigma (s),Chlorophyll (RFU),Chlorophyll (µg/L),PC (RFU),PC (ug/L),ODO (% Sat),ODO (mg/L),ODO (% LocalB),pH,pH (mV),Pressure (psi a),Depth (m),Vertical Position (m)
8/22/2020,12:10:57 PM,Pond F,,89.99999 °,179.99998 °,732,384.4,385.5,0.18,385.6,251,76.7,-2.8,-2.8,0.26,1.3,0.23,0.04,81.3,6.73,84.4,16.27,-609.7,-0.009,-0.007,-0.006
8/22/2020,12:10:57 PM,Pond F,,89.99999 °,179.99998 °,732,384.3,385.5,0.18,385.6,251,76.7,-2.8,-2.8,0.28,1.37,0.23,0.04,81.3,6.73,84.4,16.27,-609.7,-0.009,-0.006,-0.004
8/22/2020,12:10:57 PM,Pond F,,89.99999 °,179.99998 °,732,384.3,385.5,0.18,385.6,251,76.7,-2.8,-2.8,0.28,1.41,0.22,0.03,81.2,6.73,84.4,16.27,-609.7,-0.009,-0.007,-0.007
8/22/2020,12:10:57 PM,Pond F,,89.99999 °,179.99998 °,732,384.3,385.5,0.18,385.6,251,76.7,-2.8,-2.8,0.29,1.43,0.22,0.03,81.2,6.73,84.3,16.27,-609.7,-0.009,-0.007,-0.007
8/22/2020,12:10:58 PM,Pond F,,89.99999 °,179.99998 °,732,384.3,385.5,0.18,385.7,251,76.7,-2.8,-2.8,0.3,1.46,0.2,0.02,81.2,6.73,84.3,16.27,-609.7,-0.009,-0.006,-0.005
8/22/2020,12:10:58 PM,Pond F,,89.99999 °,179.99998 °,732,384.3,385.5,0.18,385.7,251,76.7,-2.8,-2.8,0.31,1.52,0.2,0.02,81.2,6.72,84.3,16.27,-609.7,-0.009,-0.006,-0.005
8/22/2020,12:10:58 PM,Pond F,,89.99999 °,179.99998 °,732,384.3,385.6,0.18,385.7,251,76.7,-2.8,-2.8,0.32,1.55,0.19,0.01,81.2,6.72,84.3,16.27,-609.7,-0.009,-0.007,-0.007
8/22/2020,12:10:58 PM,Pond F,,89.99999 °,179.99998 °,732,384.3,385.6,0.18,385.7,251,76.7,-2.8,-2.8,0.33,1.6,0.19,0.01,81.2,6.72,84.3,16.27,-609.7,-0.009,-0.006,-0.006
8/22/2020,12:10:59 PM,Pond F,,89.99999 °,179.99998 °,732.1,384.2,385.6,0.18,385.7,251,76.7,-2.8,-2.8,0.34,1.64,0.18,0,81.2,6.72,84.3,16.27,-609.7,-0.009,-0.006,-0.006
8/22/2020,12:10:59 PM,Pond F,,89.99999 °,179.99998 °,732.1,384.2,385.6,0.18,385.8,251,76.7,-2.8,-2.8,0.36,1.72,0.17,0,81.2,6.72,84.2,16.27,-609.7,-0.009,-0.006,-0.006
8/22/2020,12:10:59 PM,Pond F,,89.99999 °,179.99998 °,732.1,384.2,385.7,0.18,385.8,251,76.6,-2.8,-2.8,0.37,1.76,0.17,0,81.1,6.72,84.2,16.27,-609.7,-0.009,-0.006,-0.006
8/22/2020,12:10:59 PM,Pond F,,89.99999 °,179.99998 °,732.1,384.2,385.7,0.18,385.8,251,76.6,-2.8,-2.8,0.38,1.79,0.16,-0.01,81.1,6.72,84.2,16.27,-609.7,-0.009,-0.006,-0.006
8/22/2020,12:11:00 PM,Pond F,,89.99999 °,179.99998 °,732.2,384.2,385.7,0.18,385.9,251,76.6,-2.8,-2.8,0.39,1.83,0.14,-0.02,81,6.71,84.1,16.27,-609.7,-0.009,-0.007,-0.007
8/22/2020,12:11:00 PM,Pond F,,89.99999 °,179.99998 °,732.2,384.2,385.8,0.18,385.9,251,76.6,-2.8,-2.8,0.41,1.91,0.14,-0.02,81,6.71,84.1,16.27,-609.7,-0.009,-0.006,-0.006
8/22/2020,12:11:00 PM,Pond F,,89.99999 °,179.99998 °,732.2,384.2,385.8,0.18,386,251,76.6,-2.8,-2.8,0.42,1.95,0.12,-0.03,81,6.71,84.1,16.27,-609.7,-0.009,-0.006,-0.006
8/22/2020,12:11:00 PM,Pond F,,89.99999 °,179.99998 °,732.2,384.1,385.8,0.18,386,251,76.6,-2.8,-2.8,0.43,2,0.11,-0.04,81,6.71,84,16.27,-609.7,-0.009,-0.006,-0.007
8/22/2020,12:11:01 PM,Pond F,,89.99999 °,179.99998 °,732.1,384.1,385.9,0.18,386.1,251,76.6,-2.8,-2.8,0.44,2.02,0.11,-0.04,80.9,6.71,84,16.27,-609.7,-0.009,-0.006,-0.003
