DATE,TIME,SITE,DATA ID,GPS Latitude (°),GPS Longitude (°),Barometer (mmHg),Cond (µS/cm),Sp Cond (µS/cm),Sal (psu),nLFCond (µS/cm),TDS (mg/L),Temp (°F),Sigma-T (s t),Sigma (s),Chlorophyll (RFU),Chlorophyll (µg/L),PC (RFU),PC (ug/L),ODO (% Sat),ODO (mg/L),ODO (% LocalB),pH,pH (mV),Pressure (psi a),Depth (m),Vertical Position (m)
8/14/2020,9:39:50 AM,Pond F,,0.00000 °,0.00000 °,734.3,368.5,368.1,0.18,368,239,77.1,-2.8,-2.8,0.39,1.82,-0.33,-0.33,91.4,7.54,94.6,16.26,-609.7,-0.006,-0.004,0.001
8/14/2020,9:39:50 AM,Pond F,,0.00000 °,0.00000 °,734.3,368.5,368.1,0.18,368,239,77.1,-2.8,-2.8,0.39,1.82,-0.33,-0.33,91.3,7.53,94.5,16.26,-609.7,-0.004,-0.003,0.005
8/14/2020,9:39:50 AM,Pond F,,0.00000 °,0.00000 °,734.3,368.5,368.1,0.18,368,239,77.1,-2.8,-2.8,0.39,1.81,-0.33,-0.33,91.3,7.53,94.5,16.26,-609.7,-0.004,-0.003,0.005
8/14/2020,9:39:50 AM,Pond F,,0.00000 °,0.00000 °,734.3,368.5,368.1,0.18,368,239,77.1,-2.8,-2.8,0.39,1.81,-0.34,-0.33,91.3,7.53,94.5,16.26,-609.7,-0.004,-0.003,0.002
8/14/2020,9:39:51 AM,Pond F,,0.00000 °,0.00000 °,734.3,368.5,368.1,0.18,368,239,77.1,-2.8,-2.8,0.38,1.8,-0.33,-0.33,91.3,7.53,94.5,16.26,-609.7,-0.004,-0.003,-0.002
8/14/2020,9:39:51 AM,Pond F,,0.00000 °,0.00000 °,734.3,368.5,368.1,0.18,368,239,77.1,-2.8,-2.8,0.39,1.81,-0.33,-0.33,91.3,7.53,94.4,16.26,-609.7,-0.004,-0.003,-0.002
8/14/2020,9:39:51 AM,Pond F,,0.00000 °,0.00000 °,734.3,368.5,368.1,0.18,368,239,77.1,-2.8,-2.8,0.39,1.81,-0.33,-0.33,91.2,7.52,94.4,16.26,-609.7,-0.004,-0.003,0.005
8/14/2020,9:39:51 AM,Pond F,,0.00000 °,0.00000 °,734.3,368.5,368.1,0.18,368,239,77.1,-2.8,-2.8,0.38,1.79,-0.33,-0.33,91.2,7.52,94.4,16.26,-609.7,-0.004,-0.003,0.005
8/14/2020,9:39:52 AM,Pond F,,0.00000 °,0.00000 °,734.3,368.5,368.1,0.18,368,239,77.1,-2.8,-2.8,0.38,1.8,-0.33,-0.33,91.2,7.52,94.4,16.26,-609.7,-0.001,-0.001,0.038
8/14/2020,9:39:52 AM,Pond F,,0.00000 °,0.00000 °,734.3,368.5,368.1,0.18,368,239,77.1,-2.8,-2.8,0.39,1.81,-0.33,-0.33,91.2,7.52,94.4,16.26,-609.7,0.001,0.001,0.046
8/14/2020,9:39:52 AM,Pond F,,0.00000 °,0.00000 °,734.3,368.5,368.1,0.18,368,239,77.1,-2.8,-2.8,0.38,1.8,-0.33,-0.32,91.2,7.52,94.3,16.26,-609.7,0.006,0.004,0.057
8/14/2020,9:39:52 AM,Pond F,,0.00000 °,0.00000 °,734.3,368.5,368.1,0.18,368,239,77.1,-2.8,-2.8,0.38,1.78,-0.33,-0.32,91.1,7.52,94.3,16.26,-609.7,0.008,0.006,0.066
8/14/2020,9:39:53 AM,Pond F,,0.00000 °,0.00000 °,734.3,368.5,368.1,0.18,368,239,77.1,-2.8,-2.8,0.38,1.77,-0.32,-0.32,91.1,7.51,94.3,16.26,-609.7,0.01,0.007,0.074
8/14/2020,9:39:53 AM,Pond F,,0.00000 °,0.00000 °,734.3,368.5,368.1,0.18,368,239,77.1,-2.8,-2.8,0.37,1.76,-0.32,-0.32,91.1,7.51,94.3,16.26,-609.7,0.016,0.011,0.092
8/14/2020,9:39:53 AM,Pond F,,0.00000 °,0.00000 °,734.3,368.5,368,0.18,368,239,77.1,-2.8,-2.8,0.37,1.75,-0.33,-0.32,91.1,7.51,94.3,16.26,-609.7,0.018,0.013,0.091
8/14/2020,9:39:53 AM,Pond F,,0.00000 °,0.00000 °,734.3,368.5,368,0.18,368,239,77.1,-2.8,-2.8,0.37,1.74,-0.32,-0.32,91,7.51,94.2,16.26,-609.7,0.018,0.013,0.091
8/14/2020,9:39:54 AM,Pond F,,0.00000 °,0.00000 °,734.3,368.5,368,0.18,368,239,77.1,-2.8,-2.8,0.37,1.74,-0.32,-0.32,91,7.51,94.2,16.26,-609.7,0.025,0.018,0.088
8/14/2020,9:39:54 AM,Pond F,,0.00000 °,0.00000 °,734.3,368.4,368,0.18,368,239,77.1,-2.8,-2.8,0.37,1.74,-0.32,-0.32,91,7.51,94.2,16.26,-609.7,0.028,0.019,0.095
8/14/2020,9:39:54 AM,Pond F,,0.00000 °,0.00000 °,734.3,368.4,368,0.18,368,239,77.1,-2.8,-2.8,0.37,1.75,-0.31,-0.31,91,7.5,94.2,16.26,-609.7,0.03,0.021,0.1
8/14/2020,9:39:54 AM,Pond F,,0.00000 °,0.00000 °,734.3,368.4,368,0.18,367.9,239,77.1,-2.8,-2.8,0.37,1.76,-0.31,-0.31,91,7.5,94.1,16.26,-609.7,0.033,0.023,0.105
8/14/2020,9:39:55 AM,Pond F,,0.00000 °,0.00000 °,734.4,368.4,368,0.18,367.9,239,77.1,-2.8,-2.8,0.37,1.76,-0.31,-0.31,90.9,7.5,94.1,16.26,-609.7,0.037,0.026,0.105
8/14/2020,9:39:55 AM,Pond F,,0.00000 °,0.00000 °,734.4,368.4,368,0.18,367.9,239,77.1,-2.8,-2.8,0.37,1.76,-0.31,-0.31,90.9,7.49,94,16.26,-609.7,0.04,0.028,0.108
8/14/2020,9:39:55 AM,Pond F,,0.00000 °,0.00000 °,734.4,368.4,367.9,0.18,367.9,239,77.1,-2.8,-2.8,0.38,1.78,-0.31,-0.31,90.8,7.49,94,16.26,-609.7,0.042,0.03,0.117
8/14/2020,9:39:55 AM,Pond F,,0.00000 °,0.00000 °,734.4,368.3,367.9,0.18,367.9,239,77.1,-2.8,-2.8,0.38,1.77,-0.31,-0.31,90.8,7.49,94,16.26,-609.7,0.047,0.033,0.138
8/14/2020,9:39:56 AM,Pond F,,0.00000 °,0.00000 °,734.4,368.3,367.9,0.18,367.8,239,77.1,-2.8,-2.8,0.37,1.76,-0.31,-0.31,90.8,7.48,93.9,16.26,-609.7,0.05,0.035,0.144
8/14/2020,9:39:56 AM,Pond F,,0.00000 °,0.00000 °,734.4,368.3,367.9,0.18,367.8,239,77.1,-2.8,-2.8,0.37,1.76,-0.31,-0.31,90.7,7.48,93.9,16.26,-609.7,0.053,0.037,0.148
8/14/2020,9:39:56 AM,Pond F,,0.00000 °,0.00000 °,734.4,368.3,367.9,0.18,367.8,239,77.1,-2.8,-2.8,0.38,1.78,-0.31,-0.31,90.7,7.48,93.8,16.26,-609.7,0.059,0.042,0.165
8/14/2020,9:39:56 AM,Pond F,,0.00000 °,0.00000 °,734.4,368.3,367.8,0.17,367.8,239,77.1,-2.8,-2.8,0.38,1.78,-0.31,-0.31,90.6,7.47,93.8,16.26,-609.7,0.062,0.044,0.179
8/14/2020,9:39:57 AM,Pond F,,0.00000 °,0.00000 °,734.4,368.2,367.8,0.17,367.8,239,77.1,-2.8,-2.8,0.38,1.78,-0.31,-0.31,90.6,7.47,93.7,16.26,-609.7,0.065,0.046,0.186
8/14/2020,9:39:57 AM,Pond F,,0.00000 °,0.00000 °,734.4,368.2,367.8,0.17,367.8,239,77.1,-2.8,-2.8,0.38,1.8,-0.31,-0.31,90.5,7.47,93.7,16.26,-609.7,0.069,0.049,0.194
8/14/2020,9:39:57 AM,Pond F,,0.00000 °,0.00000 °,734.4,368.2,367.8,0.17,367.7,239,77.1,-2.8,-2.8,0.38,1.8,-0.31,-0.31,90.5,7.46,93.6,16.26,-609.7,0.076,0.054,0.209
8/14/2020,9:39:57 AM,Pond F,,0.00000 °,0.00000 °,734.4,368.2,367.8,0.17,367.7,239,77.1,-2.8,-2.8,0.38,1.79,-0.31,-0.31,90.5,7.46,93.6,16.26,-609.7,0.08,0.056,0.22
8/14/2020,9:39:58 AM,Pond F,,0.00000 °,0.00000 °,734.3,368.1,367.7,0.17,367.7,239,77.1,-2.8,-2.8,0.38,1.77,-0.31,-0.31,90.4,7.46,93.6,16.26,-609.7,0.083,0.059,0.235
8/14/2020,9:39:58 AM,Pond F,,0.00000 °,0.00000 °,734.3,368.1,367.7,0.17,367.7,239,77.1,-2.8,-2.8,0.38,1.77,-0.31,-0.31,90.4,7.45,93.5,16.26,-609.7,0.092,0.065,0.256
8/14/2020,9:39:58 AM,Pond F,,0.00000 °,0.00000 °,734.3,368.1,367.7,0.17,367.7,239,77.1,-2.8,-2.8,0.38,1.78,-0.31,-0.31,90.3,7.45,93.5,16.26,-609.7,0.096,0.068,0.262
8/14/2020,9:39:58 AM,Pond F,,0.00000 °,0.00000 °,734.3,368.1,367.7,0.17,367.6,239,77.1,-2.8,-2.8,0.38,1.77,-0.31,-0.31,90.3,7.45,93.4,16.26,-609.7,0.1,0.071,0.27
8/14/2020,9:39:59 AM,Pond F,,0.00000 °,0.00000 °,734.3,368,367.7,0.17,367.6,239,77.1,-2.8,-2.8,0.38,1.78,-0.3,-0.31,90.2,7.44,93.4,16.26,-609.7,0.108,0.076,0.3
8/14/2020,9:39:59 AM,Pond F,,0.00000 °,0.00000 °,734.3,368,367.6,0.17,367.6,239,77.1,-2.8,-2.8,0.38,1.8,-0.3,-0.31,90.2,7.44,93.3,16.26,-609.7,0.113,0.08,0.312
8/14/2020,9:39:59 AM,Pond F,,0.00000 °,0.00000 °,734.3,368,367.6,0.17,367.6,239,77.1,-2.8,-2.8,0.38,1.8,-0.3,-0.3,90.1,7.44,93.3,16.26,-609.7,0.118,0.083,0.319
8/14/2020,9:39:59 AM,Pond F,,0.00000 °,0.00000 °,734.3,367.9,367.6,0.17,367.5,239,77.1,-2.8,-2.8,0.39,1.81,-0.3,-0.31,90.1,7.43,93.3,16.26,-609.7,0.127,0.09,0.328
8/14/2020,9:40:00 AM,Pond F,,0.00000 °,0.00000 °,734.3,367.9,367.6,0.17,367.5,239,77.1,-2.8,-2.8,0.39,1.83,-0.3,-0.31,90.1,7.43,93.2,16.26,-609.7,0.132,0.093,0.339
8/14/2020,9:40:00 AM,Pond F,,0.00000 °,0.00000 °,734.3,367.9,367.5,0.17,367.5,239,77.1,-2.8,-2.8,0.39,1.84,-0.3,-0.3,90,7.43,93.2,16.26,-609.7,0.136,0.096,0.348
8/14/2020,9:40:00 AM,Pond F,,0.00000 °,0.00000 °,734.3,367.8,367.5,0.17,367.5,239,77.1,-2.8,-2.8,0.4,1.86,-0.3,-0.3,90,7.42,93.1,16.26,-609.7,0.141,0.1,0.36
8/14/2020,9:40:00 AM,Pond F,,0.00000 °,0.00000 °,734.3,367.8,367.5,0.17,367.4,239,77.1,-2.8,-2.8,0.41,1.89,-0.3,-0.3,89.9,7.42,93.1,16.26,-609.7,0.151,0.106,0.378
8/14/2020,9:40:01 AM,Pond F,,0.00000 °,0.00000 °,734.3,367.8,367.4,0.17,367.4,239,77.1,-2.8,-2.8,0.41,1.92,-0.3,-0.3,89.9,7.41,93,16.26,-609.7,0.156,0.11,0.377
8/14/2020,9:40:01 AM,Pond F,,0.00000 °,0.00000 °,734.3,367.7,367.4,0.17,367.4,239,77.1,-2.8,-2.8,0.42,1.95,-0.3,-0.3,89.8,7.41,93,16.26,-609.7,0.16,0.113,0.381
8/14/2020,9:40:01 AM,Pond F,,0.00000 °,0.00000 °,734.3,367.7,367.4,0.17,367.4,239,77.1,-2.8,-2.8,0.42,1.96,-0.29,-0.3,89.8,7.41,93,16.26,-609.7,0.17,0.12,0.403
8/14/2020,9:40:01 AM,Pond F,,0.00000 °,0.00000 °,734.3,367.7,367.4,0.17,367.4,239,77.1,-2.8,-2.8,0.43,1.98,-0.29,-0.3,89.8,7.41,92.9,16.26,-609.7,0.174,0.123,0.417
8/14/2020,9:40:02 AM,Pond F,,0.00000 °,0.00000 °,734.3,367.6,367.4,0.17,367.3,239,77.1,-2.8,-2.8,0.45,2.05,-0.29,-0.3,89.7,7.4,92.9,16.26,-609.7,0.179,0.127,0.426
8/14/2020,9:40:02 AM,Pond F,,0.00000 °,0.00000 °,734.3,367.6,367.3,0.17,367.3,239,77.1,-2.8,-2.8,0.45,2.07,-0.29,-0.3,89.7,7.4,92.8,16.26,-609.7,0.19,0.134,0.436
8/14/2020,9:40:02 AM,Pond F,,0.00000 °,0.00000 °,734.3,367.6,367.3,0.17,367.3,239,77.1,-2.8,-2.8,0.46,2.1,-0.29,-0.3,89.6,7.39,92.8,16.26,-609.7,0.194,0.137,0.448
8/14/2020,9:40:02 AM,Pond F,,0.00000 °,0.00000 °,734.3,367.5,367.3,0.17,367.3,239,77.1,-2.8,-2.8,0.47,2.13,-0.29,-0.3,89.6,7.39,92.7,16.26,-609.7,0.199,0.141,0.458
8/14/2020,9:40:03 AM,Pond F,,0.00000 °,0.00000 °,734.4,367.5,367.3,0.17,367.2,239,77.1,-2.8,-2.8,0.47,2.14,-0.28,-0.3,89.5,7.39,92.7,16.26,-609.7,0.21,0.148,0.475
8/14/2020,9:40:03 AM,Pond F,,0.00000 °,0.00000 °,734.4,367.4,367.2,0.17,367.2,239,77.1,-2.8,-2.8,0.48,2.17,-0.28,-0.29,89.5,7.38,92.6,16.26,-609.7,0.215,0.151,0.481
8/14/2020,9:40:03 AM,Pond F,,0.00000 °,0.00000 °,734.4,367.4,367.2,0.17,367.2,239,77.1,-2.8,-2.8,0.48,2.19,-0.28,-0.29,89.5,7.38,92.6,16.26,-609.7,0.22,0.155,0.485
