DATE,TIME,SITE,DATA ID,GPS Latitude (°),GPS Longitude (°),Barometer (mmHg),Cond (µS/cm),Sp Cond (µS/cm),Sal (psu),nLFCond (µS/cm),TDS (mg/L),Temp (°F),Sigma-T (s t),Sigma (s),Chlorophyll (RFU),Chlorophyll (µg/L),PC (RFU),PC (ug/L),ODO (% Sat),ODO (mg/L),ODO (% LocalB),pH,pH (mV),Pressure (psi a),Depth (m),Vertical Position (m)
8/20/2020,9:31:43 AM,Pond F,,89.99999 °,179.99998 °,734.5,368.2,382.1,0.18,383.5,248,73.6,-2.3,-2.3,1.11,4.65,-0.16,-0.21,87.5,7.49,90.6,16.32,-609.7,-0.003,-0.002,-0.002
8/20/2020,9:31:43 AM,Pond F,,89.99999 °,179.99998 °,734.5,368.2,382.1,0.18,383.5,248,73.6,-2.3,-2.3,1.1,4.63,-0.16,-0.21,87.5,7.49,90.6,16.32,-609.7,-0.003,-0.002,-0.004
8/20/2020,9:31:43 AM,Pond F,,89.99999 °,179.99998 °,734.6,368.2,382.1,0.18,383.5,248,73.6,-2.3,-2.3,1.1,4.62,-0.15,-0.21,87.5,7.48,90.5,16.32,-609.7,-0.004,-0.002,-0.006
8/20/2020,9:31:43 AM,Pond F,,89.99999 °,179.99998 °,734.6,368.2,382.1,0.18,383.5,248,73.6,-2.3,-2.3,1.1,4.62,-0.16,-0.21,87.5,7.48,90.5,16.32,-609.7,-0.003,-0.002,-0.004
8/20/2020,9:31:44 AM,Pond F,,89.99999 °,179.99998 °,734.6,368.2,382.1,0.18,383.5,248,73.6,-2.3,-2.3,1.1,4.62,-0.16,-0.21,87.4,7.48,90.5,16.32,-609.7,-0.003,-0.002,-0.003
8/20/2020,9:31:44 AM,Pond F,,89.99999 °,179.99998 °,734.6,368.2,382.1,0.18,383.5,248,73.6,-2.3,-2.3,1.09,4.6,-0.16,-0.21,87.4,7.48,90.5,16.32,-609.7,-0.003,-0.002,0.006
8/20/2020,9:31:44 AM,Pond F,,89.99999 °,179.99998 °,734.6,368.2,382.1,0.18,383.5,248,73.6,-2.3,-2.3,1.1,4.61,-0.16,-0.21,87.4,7.48,90.4,16.32,-609.7,-0.002,-0.002,0.013
8/20/2020,9:31:44 AM,Pond F,,89.99999 °,179.99998 °,734.6,368.2,382.1,0.18,383.5,248,73.6,-2.3,-2.3,1.1,4.62,-0.16,-0.21,87.4,7.48,90.4,16.32,-609.7,-0.002,-0.001,0.021
8/20/2020,9:31:45 AM,Pond F,,89.99999 °,179.99998 °,734.6,368.2,382.1,0.18,383.5,248,73.6,-2.3,-2.3,1.1,4.62,-0.16,-0.21,87.4,7.47,90.4,16.32,-609.7,-0.001,0,0.026
8/20/2020,9:31:45 AM,Pond F,,89.99999 °,179.99998 °,734.6,368.2,382.1,0.18,383.5,248,73.6,-2.3,-2.3,1.11,4.68,-0.16,-0.21,87.3,7.47,90.4,16.32,-609.7,0.002,0.001,0.028
8/20/2020,9:31:45 AM,Pond F,,89.99999 °,179.99998 °,734.6,368.2,382.1,0.18,383.5,248,73.6,-2.3,-2.3,1.11,4.68,-0.16,-0.21,87.3,7.47,90.3,16.32,-609.7,0.002,0.002,0.027
