DATE,TIME,SITE,DATA ID,GPS Latitude (°),GPS Longitude (°),Barometer (mmHg),Cond (µS/cm),Sp Cond (µS/cm),Sal (psu),nLFCond (µS/cm),TDS (mg/L),Temp (°F),Sigma-T (s t),Sigma (s),Chlorophyll (RFU),Chlorophyll (µg/L),PC (RFU),PC (ug/L),ODO (% Sat),ODO (mg/L),ODO (% LocalB),pH,pH (mV),Pressure (psi a),Depth (m),Vertical Position (m)
6/27/2020,10:57:19 AM,Pond F,,89.99999 °,179.99998 °,729.8,268.6,263.3,0.12,262.8,171,78.9,-3.1,-3.1,0.58,2.58,-0.36,-0.34,108,8.75,112.4,12.67,-400.1,-0.008,-0.006,0
6/27/2020,10:57:19 AM,Pond F,,89.99999 °,179.99998 °,729.8,268.6,263.4,0.12,262.8,171,78.9,-3.1,-3.1,0.58,2.56,-0.36,-0.34,107.9,8.75,112.4,12.67,-400.2,-0.007,-0.005,-0.001
6/27/2020,10:57:19 AM,Pond F,,89.99999 °,179.99998 °,729.8,268.6,263.4,0.12,262.8,171,78.9,-3.1,-3.1,0.58,2.57,-0.35,-0.34,107.9,8.75,112.4,12.67,-400.2,-0.007,-0.005,-0.001
6/27/2020,10:57:19 AM,Pond F,,89.99999 °,179.99998 °,729.8,268.6,263.4,0.12,262.8,171,78.9,-3.1,-3.1,0.57,2.54,-0.35,-0.34,107.9,8.74,112.4,12.67,-400.3,-0.007,-0.005,-0.001
6/27/2020,10:57:20 AM,Pond F,,89.99999 °,179.99998 °,729.8,268.6,263.4,0.12,262.8,171,78.9,-3.1,-3.1,0.57,2.55,-0.35,-0.34,107.9,8.74,112.4,12.67,-400.3,-0.007,-0.005,-0.001
6/27/2020,10:57:20 AM,Pond F,,89.99999 °,179.99998 °,729.8,268.6,263.4,0.12,262.8,171,78.9,-3.1,-3.1,0.57,2.53,-0.35,-0.34,107.9,8.75,112.4,12.67,-400.3,-0.007,-0.005,-0.001
6/27/2020,10:57:20 AM,Pond F,,89.99999 °,179.99998 °,729.8,268.6,263.4,0.12,262.8,171,78.9,-3.1,-3.1,0.57,2.54,-0.36,-0.34,107.9,8.74,112.4,12.67,-400.3,-0.007,-0.005,-0.001
6/27/2020,10:57:20 AM,Pond F,,89.99999 °,179.99998 °,729.8,268.6,263.4,0.12,262.8,171,78.9,-3.1,-3.1,0.57,2.55,-0.36,-0.34,107.9,8.74,112.4,12.67,-400.4,-0.007,-0.005,-0.003
6/27/2020,10:57:21 AM,Pond F,,89.99999 °,179.99998 °,729.8,268.6,263.4,0.12,262.9,171,78.9,-3.1,-3.1,0.58,2.58,-0.36,-0.34,107.9,8.74,112.4,12.67,-400.4,-0.006,-0.005,0.004
6/27/2020,10:57:21 AM,Pond F,,89.99999 °,179.99998 °,729.8,268.6,263.4,0.12,262.9,171,78.9,-3.1,-3.1,0.59,2.61,-0.35,-0.34,107.9,8.74,112.4,12.67,-400.4,-0.005,-0.004,0.018
