DATE,TIME,SITE,DATA ID,GPS Latitude (°),GPS Longitude (°),Barometer (mmHg),Cond (µS/cm),Sp Cond (µS/cm),Sal (psu),nLFCond (µS/cm),TDS (mg/L),Temp (°F),Sigma-T (s t),Sigma (s),Chlorophyll (RFU),Chlorophyll (µg/L),PC (RFU),PC (ug/L),ODO (% Sat),ODO (mg/L),ODO (% LocalB),pH,pH (mV),Pressure (psi a),Depth (m),Vertical Position (m)
8/18/2020,8:49:47 AM,Pond F,,0.00000 °,0.00000 °,738.2,362.1,375.8,0.18,377.2,244,73.6,-2.3,-2.3,0.89,3.8,-0.1,-0.18,79.3,6.78,81.6,16.32,-609.7,-0.003,-0.002,-0.004
8/18/2020,8:49:47 AM,Pond F,,0.00000 °,0.00000 °,738.2,362.1,375.8,0.18,377.2,244,73.6,-2.3,-2.3,0.89,3.8,-0.1,-0.18,79.3,6.78,81.6,16.32,-609.7,-0.003,-0.002,-0.004
8/18/2020,8:49:47 AM,Pond F,,0.00000 °,0.00000 °,738.2,362.1,375.8,0.18,377.2,244,73.6,-2.3,-2.3,0.89,3.79,-0.1,-0.17,79.2,6.78,81.6,16.32,-609.7,-0.003,-0.002,-0.006
8/18/2020,8:49:47 AM,Pond F,,0.00000 °,0.00000 °,738.2,362.1,375.8,0.18,377.2,244,73.6,-2.3,-2.3,0.88,3.78,-0.09,-0.17,79.2,6.78,81.5,16.32,-609.7,-0.004,-0.003,-0.008
8/18/2020,8:49:48 AM,Pond F,,0.00000 °,0.00000 °,738.2,362.1,375.9,0.18,377.2,244,73.6,-2.3,-2.3,0.88,3.77,-0.09,-0.17,79.2,6.77,81.5,16.32,-609.7,-0.004,-0.003,-0.008
8/18/2020,8:49:48 AM,Pond F,,0.00000 °,0.00000 °,738.2,362.2,375.9,0.18,377.2,244,73.6,-2.3,-2.3,0.89,3.79,-0.08,-0.17,79.2,6.77,81.5,16.32,-609.7,-0.004,-0.003,-0.009
8/18/2020,8:49:48 AM,Pond F,,0.00000 °,0.00000 °,738.2,362.2,375.9,0.18,377.2,244,73.6,-2.3,-2.3,0.88,3.78,-0.08,-0.16,79.1,6.77,81.5,16.32,-609.7,-0.005,-0.003,-0.013
8/18/2020,8:49:48 AM,Pond F,,0.00000 °,0.00000 °,738.2,362.2,375.9,0.18,377.2,244,73.6,-2.3,-2.3,0.88,3.78,-0.08,-0.16,79.1,6.77,81.5,16.32,-609.7,-0.005,-0.003,-0.013
8/18/2020,8:49:49 AM,Pond F,,0.00000 °,0.00000 °,738.2,362.1,375.9,0.18,377.2,244,73.6,-2.3,-2.3,0.88,3.77,-0.08,-0.16,79.1,6.77,81.5,16.32,-609.7,-0.005,-0.003,-0.009
8/18/2020,8:49:49 AM,Pond F,,0.00000 °,0.00000 °,738.2,362.2,375.9,0.18,377.2,244,73.6,-2.3,-2.3,0.89,3.8,-0.08,-0.17,79.1,6.76,81.4,16.32,-609.7,-0.004,-0.003,0.003
