DATE,TIME,SITE,DATA ID,GPS Latitude (°),GPS Longitude (°),Barometer (mmHg),Cond (µS/cm),Sp Cond (µS/cm),Sal (psu),nLFCond (µS/cm),TDS (mg/L),Temp (°F),Sigma-T (s t),Sigma (s),Chlorophyll (RFU),Chlorophyll (µg/L),PC (RFU),PC (ug/L),ODO (% Sat),ODO (mg/L),ODO (% LocalB),pH,pH (mV),Pressure (psi a),Depth (m),Vertical Position (m)
8/16/2020,10:20:05 AM,Pond F,,0.00000 °,0.00000 °,737.3,365.3,369.7,0.18,370.1,240,75.9,-2.7,-2.7,0.44,2,0.19,0.01,90.5,7.56,93.3,16.28,-609.7,0.007,0.005,0.003
8/16/2020,10:20:05 AM,Pond F,,0.00000 °,0.00000 °,737.3,365.3,369.7,0.18,370.1,240,75.9,-2.7,-2.7,0.44,2.03,0.18,0.01,90.5,7.56,93.3,16.28,-609.7,0.007,0.005,0.003
8/16/2020,10:20:05 AM,Pond F,,0.00000 °,0.00000 °,737.3,365.2,369.7,0.18,370.1,240,75.9,-2.7,-2.7,0.47,2.15,0.18,0,90.5,7.56,93.3,16.28,-609.7,0.007,0.005,0.002
8/16/2020,10:20:05 AM,Pond F,,0.00000 °,0.00000 °,737.3,365.2,369.7,0.18,370.1,240,75.9,-2.7,-2.7,0.48,2.19,0.17,0,90.5,7.56,93.3,16.28,-609.7,0.007,0.005,0.002
8/16/2020,10:20:06 AM,Pond F,,0.00000 °,0.00000 °,737.3,365.2,369.7,0.18,370.1,240,75.9,-2.7,-2.7,0.48,2.19,0.17,0,90.5,7.56,93.3,16.28,-609.7,0.007,0.005,0.002
8/16/2020,10:20:06 AM,Pond F,,0.00000 °,0.00000 °,737.3,365.2,369.7,0.18,370.1,240,75.9,-2.7,-2.7,0.51,2.31,0.15,-0.01,90.4,7.55,93.2,16.28,-609.7,0.007,0.005,0.002
8/16/2020,10:20:06 AM,Pond F,,0.00000 °,0.00000 °,737.3,365.2,369.7,0.18,370.1,240,75.9,-2.7,-2.7,0.54,2.4,0.15,-0.02,90.4,7.55,93.2,16.28,-609.7,0.007,0.005,0.003
8/16/2020,10:20:06 AM,Pond F,,0.00000 °,0.00000 °,737.3,365.2,369.6,0.18,370.1,240,75.9,-2.7,-2.7,0.55,2.48,0.14,-0.02,90.4,7.55,93.2,16.28,-609.7,0.007,0.005,0.003
8/16/2020,10:20:07 AM,Pond F,,0.00000 °,0.00000 °,737.3,365.2,369.6,0.18,370.1,240,75.9,-2.7,-2.7,0.57,2.54,0.12,-0.03,90.4,7.55,93.1,16.28,-609.7,0.007,0.005,0.004
8/16/2020,10:20:07 AM,Pond F,,0.00000 °,0.00000 °,737.3,365.2,369.6,0.18,370.1,240,75.9,-2.7,-2.7,0.58,2.57,0.11,-0.04,90.4,7.55,93.1,16.28,-609.7,0.007,0.005,0.004
8/16/2020,10:20:07 AM,Pond F,,0.00000 °,0.00000 °,737.3,365.2,369.6,0.18,370.1,240,75.9,-2.7,-2.7,0.62,2.71,0.11,-0.04,90.3,7.55,93.1,16.28,-609.7,0.007,0.005,0.003
8/16/2020,10:20:07 AM,Pond F,,0.00000 °,0.00000 °,737.3,365.2,369.6,0.18,370.1,240,75.9,-2.7,-2.7,0.62,2.71,0.11,-0.04,90.3,7.54,93.1,16.28,-609.7,0.007,0.005,0.004
8/16/2020,10:20:08 AM,Pond F,,0.00000 °,0.00000 °,737.3,365.2,369.6,0.18,370.1,240,75.9,-2.7,-2.7,0.64,2.82,0.1,-0.04,90.3,7.54,93.1,16.28,-609.7,0.007,0.005,0.004
8/16/2020,10:20:08 AM,Pond F,,0.00000 °,0.00000 °,737.3,365.2,369.6,0.18,370.1,240,75.9,-2.7,-2.7,0.65,2.85,0.1,-0.05,90.3,7.54,93,16.28,-609.7,0.007,0.005,0.004
8/16/2020,10:20:08 AM,Pond F,,0.00000 °,0.00000 °,737.3,365.2,369.6,0.18,370.1,240,75.9,-2.7,-2.7,0.66,2.87,0.09,-0.06,90.2,7.54,93,16.28,-609.7,0.007,0.005,0.013
8/16/2020,10:20:08 AM,Pond F,,0.00000 °,0.00000 °,737.3,365.2,369.6,0.18,370.1,240,75.9,-2.7,-2.7,0.66,2.87,0.09,-0.06,90.2,7.54,93,16.28,-609.7,0.007,0.005,0.013
8/16/2020,10:20:09 AM,Pond F,,0.00000 °,0.00000 °,737.4,365.2,369.6,0.18,370.1,240,75.9,-2.7,-2.7,0.66,2.88,0.07,-0.06,90.2,7.53,93,16.28,-609.7,0.007,0.005,0.017
8/16/2020,10:20:09 AM,Pond F,,0.00000 °,0.00000 °,737.4,365.3,369.7,0.18,370.1,240,75.9,-2.7,-2.7,0.66,2.89,0.05,-0.08,90.2,7.53,93,16.28,-609.7,0.007,0.005,0.021
8/16/2020,10:20:09 AM,Pond F,,0.00000 °,0.00000 °,737.4,365.3,369.7,0.18,370.1,240,75.9,-2.7,-2.7,0.66,2.9,0.04,-0.09,90.2,7.53,92.9,16.28,-609.7,0.008,0.005,0.027
8/16/2020,10:20:09 AM,Pond F,,0.00000 °,0.00000 °,737.4,365.3,369.7,0.18,370.1,240,75.9,-2.7,-2.7,0.67,2.91,0.03,-0.09,90.2,7.53,92.9,16.28,-609.7,0.008,0.005,0.031
8/16/2020,10:20:10 AM,Pond F,,0.00000 °,0.00000 °,737.3,365.3,369.7,0.18,370.1,240,75.9,-2.7,-2.7,0.66,2.9,0.02,-0.1,90.1,7.53,92.9,16.28,-609.7,0.008,0.006,0.045
8/16/2020,10:20:10 AM,Pond F,,0.00000 °,0.00000 °,737.3,365.3,369.7,0.18,370.1,240,75.9,-2.7,-2.7,0.66,2.9,0.01,-0.1,90.1,7.52,92.9,16.28,-609.7,0.008,0.006,0.045
8/16/2020,10:20:10 AM,Pond F,,0.00000 °,0.00000 °,737.3,365.3,369.7,0.18,370.1,240,75.9,-2.7,-2.7,0.66,2.87,0,-0.11,90.1,7.52,92.9,16.28,-609.7,0.009,0.006,0.052
8/16/2020,10:20:10 AM,Pond F,,0.00000 °,0.00000 °,737.3,365.3,369.7,0.18,370.1,240,75.9,-2.7,-2.7,0.66,2.89,0,-0.11,90.1,7.52,92.9,16.28,-609.7,0.009,0.007,0.061
8/16/2020,10:20:11 AM,Pond F,,0.00000 °,0.00000 °,737.3,365.3,369.7,0.18,370.1,240,75.9,-2.7,-2.7,0.67,2.91,-0.01,-0.12,90,7.52,92.8,16.28,-609.7,0.01,0.007,0.086
8/16/2020,10:20:11 AM,Pond F,,0.00000 °,0.00000 °,737.3,365.3,369.7,0.18,370.2,240,75.9,-2.7,-2.7,0.67,2.91,-0.02,-0.13,90,7.52,92.8,16.28,-609.7,0.012,0.008,0.117
8/16/2020,10:20:11 AM,Pond F,,0.00000 °,0.00000 °,737.3,365.3,369.7,0.18,370.2,240,75.9,-2.7,-2.7,0.67,2.92,-0.03,-0.13,90,7.52,92.8,16.28,-609.7,0.012,0.008,0.117
8/16/2020,10:20:11 AM,Pond F,,0.00000 °,0.00000 °,737.3,365.4,369.7,0.18,370.2,240,75.9,-2.7,-2.7,0.67,2.92,-0.03,-0.13,90,7.52,92.8,16.28,-609.7,0.014,0.01,0.153
8/16/2020,10:20:12 AM,Pond F,,0.00000 °,0.00000 °,737.3,365.4,369.8,0.18,370.2,240,75.9,-2.7,-2.7,0.67,2.95,-0.04,-0.14,90,7.51,92.7,16.28,-609.7,0.015,0.011,0.173
8/16/2020,10:20:12 AM,Pond F,,0.00000 °,0.00000 °,737.3,365.4,369.8,0.18,370.2,240,75.9,-2.7,-2.7,0.67,2.94,-0.06,-0.15,89.9,7.51,92.7,16.28,-609.7,0.017,0.012,0.191
8/16/2020,10:20:12 AM,Pond F,,0.00000 °,0.00000 °,737.3,365.4,369.8,0.18,370.2,240,75.9,-2.7,-2.7,0.68,2.97,-0.07,-0.16,89.9,7.51,92.7,16.28,-609.7,0.018,0.013,0.206
8/16/2020,10:20:12 AM,Pond F,,0.00000 °,0.00000 °,737.3,365.4,369.8,0.18,370.2,240,75.9,-2.7,-2.7,0.68,2.98,-0.07,-0.16,89.9,7.51,92.7,16.28,-609.7,0.023,0.016,0.23
8/16/2020,10:20:13 AM,Pond F,,0.00000 °,0.00000 °,737.3,365.4,369.8,0.18,370.2,240,75.9,-2.7,-2.7,0.68,2.97,-0.08,-0.16,89.9,7.51,92.6,16.28,-609.7,0.023,0.016,0.23
8/16/2020,10:20:13 AM,Pond F,,0.00000 °,0.00000 °,737.3,365.4,369.8,0.18,370.2,240,75.9,-2.7,-2.7,0.68,2.98,-0.1,-0.18,89.9,7.51,92.6,16.28,-609.7,0.025,0.018,0.231
8/16/2020,10:20:13 AM,Pond F,,0.00000 °,0.00000 °,737.3,365.4,369.8,0.18,370.3,240,75.9,-2.7,-2.7,0.69,3,-0.1,-0.18,89.8,7.5,92.6,16.28,-609.7,0.029,0.02,0.245
8/16/2020,10:20:13 AM,Pond F,,0.00000 °,0.00000 °,737.3,365.4,369.8,0.18,370.3,240,75.9,-2.7,-2.7,0.69,3.03,-0.11,-0.18,89.8,7.5,92.6,16.28,-609.7,0.03,0.021,0.253
8/16/2020,10:20:14 AM,Pond F,,0.00000 °,0.00000 °,737.3,365.4,369.8,0.18,370.3,240,75.9,-2.7,-2.7,0.7,3.05,-0.11,-0.18,89.8,7.5,92.5,16.28,-609.7,0.032,0.023,0.259
8/16/2020,10:20:14 AM,Pond F,,0.00000 °,0.00000 °,737.3,365.4,369.8,0.18,370.3,240,75.9,-2.7,-2.7,0.7,3.06,-0.12,-0.19,89.8,7.5,92.5,16.28,-609.7,0.038,0.027,0.285
8/16/2020,10:20:14 AM,Pond F,,0.00000 °,0.00000 °,737.3,365.3,369.8,0.18,370.3,240,75.8,-2.7,-2.7,0.71,3.08,-0.13,-0.19,89.7,7.49,92.5,16.28,-609.7,0.038,0.027,0.285
8/16/2020,10:20:14 AM,Pond F,,0.00000 °,0.00000 °,737.3,365.3,369.8,0.18,370.3,240,75.8,-2.7,-2.7,0.71,3.09,-0.14,-0.2,89.7,7.49,92.4,16.28,-609.7,0.04,0.028,0.293
8/16/2020,10:20:15 AM,Pond F,,0.00000 °,0.00000 °,737.3,365.3,369.8,0.18,370.3,240,75.8,-2.7,-2.7,0.71,3.11,-0.15,-0.21,89.6,7.49,92.4,16.28,-609.7,0.042,0.03,0.301
8/16/2020,10:20:15 AM,Pond F,,0.00000 °,0.00000 °,737.3,365.3,369.8,0.18,370.3,240,75.8,-2.7,-2.7,0.72,3.11,-0.16,-0.21,89.6,7.49,92.4,16.28,-609.7,0.047,0.033,0.315
8/16/2020,10:20:15 AM,Pond F,,0.00000 °,0.00000 °,737.3,365.3,369.8,0.18,370.3,240,75.8,-2.7,-2.7,0.72,3.13,-0.17,-0.22,89.6,7.48,92.3,16.28,-609.7,0.049,0.035,0.323
8/16/2020,10:20:15 AM,Pond F,,0.00000 °,0.00000 °,737.3,365.3,369.8,0.18,370.3,240,75.8,-2.7,-2.7,0.73,3.15,-0.18,-0.23,89.5,7.48,92.3,16.28,-609.7,0.057,0.04,0.34
8/16/2020,10:20:16 AM,Pond F,,0.00000 °,0.00000 °,737.3,365.3,369.8,0.18,370.3,240,75.8,-2.7,-2.7,0.73,3.17,-0.18,-0.23,89.5,7.47,92.2,16.28,-609.7,0.059,0.042,0.345
8/16/2020,10:20:16 AM,Pond F,,0.00000 °,0.00000 °,737.3,365.3,369.8,0.18,370.3,240,75.8,-2.7,-2.7,0.73,3.18,-0.19,-0.23,89.4,7.47,92.2,16.28,-609.7,0.059,0.042,0.345
8/16/2020,10:20:16 AM,Pond F,,0.00000 °,0.00000 °,737.3,365.3,369.9,0.18,370.3,240,75.8,-2.7,-2.7,0.73,3.18,-0.19,-0.24,89.4,7.47,92.1,16.28,-609.7,0.062,0.043,0.349
8/16/2020,10:20:16 AM,Pond F,,0.00000 °,0.00000 °,737.3,365.3,369.9,0.18,370.3,240,75.8,-2.7,-2.7,0.73,3.18,-0.2,-0.24,89.3,7.46,92.1,16.28,-609.7,0.067,0.047,0.353
8/16/2020,10:20:17 AM,Pond F,,0.00000 °,0.00000 °,737.3,365.3,369.9,0.18,370.4,240,75.8,-2.7,-2.7,0.73,3.17,-0.2,-0.24,89.3,7.46,92,16.28,-609.7,0.072,0.051,0.36
8/16/2020,10:20:17 AM,Pond F,,0.00000 °,0.00000 °,737.3,365.3,369.9,0.18,370.4,240,75.8,-2.6,-2.6,0.73,3.18,-0.2,-0.24,89.3,7.46,92,16.28,-609.7,0.072,0.051,0.36
8/16/2020,10:20:17 AM,Pond F,,0.00000 °,0.00000 °,737.3,365.3,369.9,0.18,370.4,240,75.8,-2.6,-2.6,0.74,3.2,-0.2,-0.24,89.2,7.45,91.9,16.28,-609.7,0.077,0.054,0.371
8/16/2020,10:20:17 AM,Pond F,,0.00000 °,0.00000 °,737.3,365.3,369.9,0.18,370.4,240,75.8,-2.6,-2.6,0.73,3.18,-0.2,-0.24,89.2,7.45,91.9,16.28,-609.7,0.08,0.056,0.377
8/16/2020,10:20:18 AM,Pond F,,0.00000 °,0.00000 °,737.3,365.3,370,0.18,370.4,240,75.8,-2.6,-2.6,0.73,3.17,-0.2,-0.24,89.1,7.44,91.8,16.28,-609.7,0.083,0.058,0.383
8/16/2020,10:20:18 AM,Pond F,,0.00000 °,0.00000 °,737.3,365.3,370,0.18,370.5,240,75.8,-2.6,-2.6,0.73,3.17,-0.21,-0.24,89,7.44,91.8,16.28,-609.7,0.085,0.06,0.39
8/16/2020,10:20:18 AM,Pond F,,0.00000 °,0.00000 °,737.3,365.3,370,0.18,370.5,240,75.8,-2.6,-2.6,0.72,3.14,-0.2,-0.24,89,7.44,91.7,16.28,-609.7,0.094,0.066,0.406
8/16/2020,10:20:18 AM,Pond F,,0.00000 °,0.00000 °,737.3,365.3,370,0.18,370.5,241,75.8,-2.6,-2.6,0.73,3.15,-0.2,-0.24,88.9,7.43,91.7,16.28,-609.7,0.094,0.066,0.406
8/16/2020,10:20:19 AM,Pond F,,0.00000 °,0.00000 °,737.3,365.3,370,0.18,370.5,241,75.8,-2.6,-2.6,0.72,3.13,-0.21,-0.24,88.9,7.43,91.7,16.28,-609.7,0.097,0.068,0.41
8/16/2020,10:20:19 AM,Pond F,,0.00000 °,0.00000 °,737.3,365.3,370,0.18,370.5,241,75.8,-2.6,-2.6,0.72,3.12,-0.21,-0.24,88.9,7.43,91.6,16.28,-609.7,0.103,0.073,0.418
8/16/2020,10:20:19 AM,Pond F,,0.00000 °,0.00000 °,737.3,365.3,370.1,0.18,370.5,241,75.8,-2.6,-2.6,0.72,3.12,-0.21,-0.24,88.8,7.42,91.5,16.28,-609.7,0.106,0.075,0.422
8/16/2020,10:20:19 AM,Pond F,,0.00000 °,0.00000 °,737.3,365.3,370.1,0.18,370.6,241,75.8,-2.6,-2.6,0.72,3.11,-0.21,-0.25,88.7,7.42,91.5,16.28,-609.7,0.109,0.077,0.424
8/16/2020,10:20:20 AM,Pond F,,0.00000 °,0.00000 °,737.3,365.3,370.1,0.18,370.6,241,75.8,-2.6,-2.6,0.72,3.14,-0.21,-0.24,88.7,7.41,91.4,16.28,-609.7,0.118,0.083,0.437
8/16/2020,10:20:20 AM,Pond F,,0.00000 °,0.00000 °,737.3,365.3,370.1,0.18,370.6,241,75.8,-2.6,-2.6,0.73,3.16,-0.2,-0.24,88.6,7.41,91.4,16.28,-609.7,0.118,0.083,0.437
8/16/2020,10:20:20 AM,Pond F,,0.00000 °,0.00000 °,737.3,365.3,370.1,0.18,370.6,241,75.8,-2.6,-2.6,0.73,3.16,-0.2,-0.24,88.6,7.41,91.3,16.28,-609.7,0.122,0.086,0.44
8/16/2020,10:20:20 AM,Pond F,,0.00000 °,0.00000 °,737.3,365.3,370.2,0.18,370.7,241,75.8,-2.6,-2.6,0.74,3.2,-0.2,-0.24,88.5,7.4,91.3,16.28,-609.7,0.125,0.088,0.442
