DATE,TIME,SITE,DATA ID,GPS Latitude (°),GPS Longitude (°),Barometer (mmHg),Cond (µS/cm),Sp Cond (µS/cm),Sal (psu),nLFCond (µS/cm),TDS (mg/L),Temp (°F),Sigma-T (s t),Sigma (s),Chlorophyll (RFU),Chlorophyll (µg/L),PC (RFU),PC (ug/L),ODO (% Sat),ODO (mg/L),ODO (% LocalB),pH,pH (mV),Pressure (psi a),Depth (m),Vertical Position (m)
8/19/2020,2:39:20 PM,Pond F,,89.99999 °,179.99998 °,735.7,378.2,381.7,0.18,382,248,76.1,-2.7,-2.7,8.4,33.46,1.44,0.82,93,7.75,96.1,16.28,-609.7,-0.001,-0.001,-0.01
8/19/2020,2:39:20 PM,Pond F,,89.99999 °,179.99998 °,735.7,378.1,381.7,0.18,382,248,76.1,-2.7,-2.7,7.09,28.28,1.44,0.82,93,7.75,96.1,16.28,-609.7,-0.002,-0.001,-0.007
8/19/2020,2:39:20 PM,Pond F,,89.99999 °,179.99998 °,735.8,378.1,381.6,0.18,382,248,76.1,-2.7,-2.7,7.6,30.29,1.45,0.82,93,7.75,96.1,16.28,-609.7,-0.001,-0.001,-0.001
8/19/2020,2:39:20 PM,Pond F,,89.99999 °,179.99998 °,735.8,378.1,381.6,0.18,382,248,76.1,-2.7,-2.7,7.6,30.29,1.46,0.83,93,7.75,96.1,16.28,-609.7,-0.001,-0.001,0.005
8/19/2020,2:39:21 PM,Pond F,,89.99999 °,179.99998 °,735.8,378.1,381.6,0.18,382,248,76.1,-2.7,-2.7,7.6,30.29,1.46,0.83,93,7.75,96.1,16.28,-609.7,0.001,0.001,0.014
8/19/2020,2:39:21 PM,Pond F,,89.99999 °,179.99998 °,735.8,378,381.6,0.18,381.9,248,76.1,-2.7,-2.7,7.6,30.29,1.48,0.84,93,7.75,96.1,16.28,-609.7,0.002,0.001,0.016
8/19/2020,2:39:21 PM,Pond F,,89.99999 °,179.99998 °,735.8,378,381.5,0.18,381.9,248,76.1,-2.7,-2.7,8.7,34.64,1.49,0.85,93,7.75,96.1,16.28,-609.7,0.002,0.001,0.016
8/19/2020,2:39:21 PM,Pond F,,89.99999 °,179.99998 °,735.8,378,381.5,0.18,381.9,248,76.1,-2.7,-2.7,9.88,39.31,1.5,0.86,93,7.75,96.1,16.28,-609.7,0.004,0.003,0.037
8/19/2020,2:39:22 PM,Pond F,,89.99999 °,179.99998 °,735.8,377.9,381.5,0.18,381.8,248,76.1,-2.7,-2.7,9.39,37.37,1.51,0.87,93,7.75,96.1,16.28,-609.7,0.004,0.003,0.037
8/19/2020,2:39:22 PM,Pond F,,89.99999 °,179.99998 °,735.8,377.9,381.4,0.18,381.8,248,76.1,-2.7,-2.7,8.86,35.26,1.54,0.88,93,7.75,96.1,16.28,-609.7,0.006,0.004,0.042
8/19/2020,2:39:22 PM,Pond F,,89.99999 °,179.99998 °,735.8,377.8,381.4,0.18,381.8,248,76.1,-2.7,-2.7,6.21,24.79,1.53,0.88,93,7.75,96.1,16.28,-609.7,0.007,0.005,0.049
8/19/2020,2:39:22 PM,Pond F,,89.99999 °,179.99998 °,735.8,377.8,381.4,0.18,381.8,248,76.1,-2.7,-2.7,7.82,31.17,1.54,0.88,93,7.75,96.1,16.28,-609.7,0.013,0.009,0.061
8/19/2020,2:39:23 PM,Pond F,,89.99999 °,179.99998 °,735.8,377.8,381.4,0.18,381.7,248,76.1,-2.7,-2.7,8.67,34.53,1.54,0.89,93,7.75,96.1,16.28,-609.7,0.014,0.01,0.064
8/19/2020,2:39:23 PM,Pond F,,89.99999 °,179.99998 °,735.8,377.7,381.3,0.18,381.7,248,76.1,-2.7,-2.7,8.75,34.83,1.55,0.89,93,7.75,96.1,16.28,-609.7,0.014,0.01,0.064
8/19/2020,2:39:23 PM,Pond F,,89.99999 °,179.99998 °,735.7,377.7,381.3,0.18,381.7,248,76.1,-2.7,-2.7,6.85,27.33,1.55,0.89,93,7.75,96.1,16.28,-609.7,0.018,0.013,0.075
8/19/2020,2:39:23 PM,Pond F,,89.99999 °,179.99998 °,735.7,377.6,381.3,0.18,381.6,248,76.1,-2.7,-2.7,6.42,25.62,1.55,0.89,93,7.75,96.1,16.28,-609.7,0.02,0.014,0.083
8/19/2020,2:39:24 PM,Pond F,,89.99999 °,179.99998 °,735.7,377.6,381.2,0.18,381.6,248,76.1,-2.7,-2.7,4.7,18.85,1.54,0.89,93,7.75,96.1,16.28,-609.7,0.022,0.016,0.091
8/19/2020,2:39:24 PM,Pond F,,89.99999 °,179.99998 °,735.7,377.5,381.2,0.18,381.6,248,76.1,-2.7,-2.7,3.3,13.33,1.53,0.88,93,7.75,96.1,16.28,-609.7,0.029,0.021,0.112
8/19/2020,2:39:24 PM,Pond F,,89.99999 °,179.99998 °,735.7,377.5,381.2,0.18,381.6,248,76.1,-2.7,-2.7,2.62,10.63,1.52,0.87,93,7.75,96.1,16.28,-609.7,0.032,0.023,0.115
8/19/2020,2:39:24 PM,Pond F,,89.99999 °,179.99998 °,735.7,377.4,381.2,0.18,381.5,248,76.1,-2.7,-2.7,2.62,10.63,1.51,0.87,93,7.75,96.1,16.28,-609.7,0.037,0.026,0.124
8/19/2020,2:39:25 PM,Pond F,,89.99999 °,179.99998 °,735.7,377.4,381.2,0.18,381.5,248,76.1,-2.7,-2.7,2.62,10.63,1.5,0.86,93,7.75,96.1,16.28,-609.7,0.037,0.026,0.124
8/19/2020,2:39:25 PM,Pond F,,89.99999 °,179.99998 °,735.7,377.3,381.1,0.18,381.5,248,76.1,-2.7,-2.7,5.02,20.09,1.47,0.84,93,7.75,96.1,16.28,-609.7,0.04,0.028,0.131
8/19/2020,2:39:25 PM,Pond F,,89.99999 °,179.99998 °,735.7,377.3,381.1,0.18,381.5,248,76,-2.7,-2.7,4.27,17.15,1.46,0.83,93,7.75,96.1,16.28,-609.7,0.045,0.032,0.142
8/19/2020,2:39:25 PM,Pond F,,89.99999 °,179.99998 °,735.7,377.2,381.1,0.18,381.5,248,76,-2.7,-2.7,4.3,17.25,1.45,0.83,93,7.75,96.1,16.28,-609.7,0.051,0.036,0.157
8/19/2020,2:39:26 PM,Pond F,,89.99999 °,179.99998 °,735.7,377.2,381.1,0.18,381.5,248,76,-2.7,-2.7,3.56,14.32,1.44,0.82,93,7.75,96.1,16.28,-609.7,0.054,0.038,0.158
8/19/2020,2:39:26 PM,Pond F,,89.99999 °,179.99998 °,735.7,377.1,381.1,0.18,381.5,248,76,-2.7,-2.7,3.32,13.38,1.41,0.8,93,7.76,96.1,16.28,-609.7,0.056,0.04,0.159
8/19/2020,2:39:26 PM,Pond F,,89.99999 °,179.99998 °,735.8,377.1,381,0.18,381.5,248,76,-2.7,-2.7,3.02,12.22,1.4,0.79,93,7.75,96.1,16.28,-609.7,0.056,0.04,0.159
8/19/2020,2:39:26 PM,Pond F,,89.99999 °,179.99998 °,735.8,377,381,0.18,381.4,248,76,-2.7,-2.7,3.75,15.11,1.39,0.79,93,7.76,96.1,16.28,-609.7,0.062,0.044,0.165
8/19/2020,2:39:27 PM,Pond F,,89.99999 °,179.99998 °,735.8,377,381,0.18,381.4,248,76,-2.7,-2.7,3.98,15.98,1.38,0.78,93,7.75,96.1,16.28,-609.7,0.067,0.047,0.178
8/19/2020,2:39:27 PM,Pond F,,89.99999 °,179.99998 °,735.8,376.9,381,0.18,381.4,248,76,-2.7,-2.7,4.91,19.67,1.36,0.77,93,7.76,96,16.28,-609.7,0.073,0.052,0.188
8/19/2020,2:39:27 PM,Pond F,,89.99999 °,179.99998 °,735.7,376.9,381,0.18,381.4,248,76,-2.7,-2.7,3.1,12.54,1.35,0.76,93,7.76,96.1,16.28,-609.7,0.076,0.054,0.192
8/19/2020,2:39:27 PM,Pond F,,89.99999 °,179.99998 °,735.7,376.8,381,0.18,381.4,248,76,-2.7,-2.7,3.44,13.86,1.34,0.75,93,7.76,96,16.28,-609.7,0.076,0.054,0.192
8/19/2020,2:39:28 PM,Pond F,,89.99999 °,179.99998 °,735.7,376.7,381,0.18,381.4,248,76,-2.7,-2.7,3.2,12.92,1.33,0.75,93,7.76,96,16.28,-609.7,0.081,0.057,0.192
