KorDSS MEASUREMENT DATA FILE EXPORT

FILE CREATED:,8/12/2020 8:30:37 PM


DATE,TIME,SITE,DATA ID,GPS Latitude (°),GPS Longitude (°),Barometer (mmHg),Cond (µS/cm),Sp Cond (µS/cm),Sal (psu),nLFCond (µS/cm),TDS (mg/L),Temp (°F),Sigma-T (s t),Sigma (s),Chlorophyll (RFU),Chlorophyll (µg/L),PC (RFU),PC (ug/L),ODO (% Sat),ODO (mg/L),ODO (% LocalB),pH,pH (mV),Pressure (psi a),Depth (m),Vertical Position (m)
8/8/2020,12:37:14 PM,Pond F,,0.00000 °,0.00000 °,734.2,372.9,371.8,0.18,371.7,242,77.3,-2.9,-2.9,0.52,2.33,0.45,0.18,97.2,7.99,100.6,16.26,-609.7,-0.015,-0.010,-0.009
8/8/2020,12:37:14 PM,Pond F,,0.00000 °,0.00000 °,734.2,372.6,371.9,0.18,371.8,242,77.2,-2.8,-2.8,0.59,2.61,0.40,0.15,97.0,7.99,100.5,16.26,-609.7,-0.015,-0.010,-0.008
8/8/2020,12:37:14 PM,Pond F,,0.00000 °,0.00000 °,734.2,372.5,371.8,0.18,371.8,242,77.2,-2.8,-2.8,0.61,2.69,0.38,0.14,97.0,7.99,100.4,16.26,-609.7,-0.015,-0.010,-0.008
8/8/2020,12:37:14 PM,Pond F,,0.00000 °,0.00000 °,734.2,372.4,371.8,0.18,371.8,242,77.1,-2.8,-2.8,0.62,2.74,0.36,0.12,97.0,7.99,100.4,16.26,-609.7,-0.015,-0.010,-0.007
8/8/2020,12:37:15 PM,Pond F,,0.00000 °,0.00000 °,734.2,372.3,371.8,0.18,371.7,242,77.1,-2.8,-2.8,0.65,2.85,0.34,0.11,96.9,7.99,100.3,16.26,-609.7,-0.015,-0.010,-0.009
8/8/2020,12:37:15 PM,Pond F,,0.00000 °,0.00000 °,734.2,372.1,371.8,0.18,371.7,242,77.1,-2.8,-2.8,0.66,2.89,0.33,0.10,96.9,7.99,100.3,16.26,-609.7,-0.015,-0.010,-0.008
8/8/2020,12:37:15 PM,Pond F,,0.00000 °,0.00000 °,734.2,372.0,371.7,0.18,371.6,242,77.1,-2.8,-2.8,0.67,2.91,0.32,0.09,96.9,7.99,100.3,16.26,-609.7,-0.014,-0.010,-0.007
8/8/2020,12:37:15 PM,Pond F,,0.00000 °,0.00000 °,734.2,371.9,371.6,0.18,371.6,242,77.1,-2.8,-2.8,0.67,2.95,0.29,0.08,96.8,7.99,100.2,16.26,-609.7,-0.014,-0.010,-0.009
8/8/2020,12:37:16 PM,Pond F,,0.00000 °,0.00000 °,734.2,371.7,371.6,0.18,371.5,242,77.0,-2.8,-2.8,0.69,3.02,0.28,0.07,96.8,7.98,100.2,16.26,-609.7,-0.014,-0.010,-0.009
8/8/2020,12:37:16 PM,Pond F,,0.00000 °,0.00000 °,734.2,371.6,371.5,0.18,371.5,241,77.0,-2.8,-2.8,0.70,3.04,0.27,0.07,96.8,7.98,100.2,16.26,-609.7,-0.014,-0.010,-0.008
8/8/2020,12:37:16 PM,Pond F,,0.00000 °,0.00000 °,734.2,371.4,371.4,0.18,371.4,241,77.0,-2.8,-2.8,0.69,3.01,0.26,0.06,96.7,7.98,100.1,16.26,-609.7,-0.014,-0.010,-0.009
8/8/2020,12:37:16 PM,Pond F,,0.00000 °,0.00000 °,734.2,371.3,371.3,0.18,371.3,241,77.0,-2.8,-2.8,0.69,3.02,0.24,0.05,96.7,7.98,100.1,16.26,-609.7,-0.014,-0.010,-0.009
8/8/2020,12:37:17 PM,Pond F,,0.00000 °,0.00000 °,734.2,371.1,371.2,0.18,371.2,241,77.0,-2.8,-2.8,0.70,3.05,0.23,0.04,96.7,7.98,100.1,16.26,-609.7,-0.014,-0.010,-0.003
8/8/2020,12:37:17 PM,Pond F,,0.00000 °,0.00000 °,734.2,370.9,371.1,0.18,371.2,241,76.9,-2.8,-2.8,0.70,3.06,0.22,0.03,96.6,7.98,100.0,16.26,-609.7,-0.014,-0.010,0.001
8/8/2020,12:37:17 PM,Pond F,,0.00000 °,0.00000 °,734.2,370.8,371.1,0.18,371.1,241,76.9,-2.8,-2.8,0.71,3.10,0.21,0.02,96.6,7.98,100.0,16.26,-609.7,-0.014,-0.010,0.003
8/8/2020,12:37:17 PM,Pond F,,0.00000 °,0.00000 °,734.2,370.6,371.0,0.18,371.0,241,76.9,-2.8,-2.8,0.72,3.13,0.19,0.01,96.6,7.98,100.0,16.26,-609.7,-0.014,-0.010,0.013
8/8/2020,12:37:18 PM,Pond F,,0.00000 °,0.00000 °,734.2,370.5,370.9,0.18,371.0,241,76.9,-2.8,-2.8,0.74,3.19,0.17,0.00,96.5,7.98,99.9,16.26,-609.7,-0.013,-0.009,0.021
8/8/2020,12:37:18 PM,Pond F,,0.00000 °,0.00000 °,734.2,370.3,370.8,0.18,370.9,241,76.9,-2.8,-2.8,0.74,3.21,0.15,-0.01,96.5,7.97,99.9,16.26,-609.7,-0.013,-0.009,0.027
8/8/2020,12:37:18 PM,Pond F,,0.00000 °,0.00000 °,734.2,370.2,370.7,0.18,370.8,241,76.9,-2.8,-2.8,0.74,3.21,0.14,-0.02,96.5,7.97,99.9,16.26,-609.7,-0.012,-0.009,0.042
8/8/2020,12:37:18 PM,Pond F,,0.00000 °,0.00000 °,734.2,370.0,370.6,0.18,370.6,241,76.8,-2.8,-2.8,0.74,3.22,0.11,-0.04,96.4,7.97,99.8,16.26,-609.7,-0.012,-0.008,0.051
8/8/2020,12:37:19 PM,Pond F,,0.00000 °,0.00000 °,734.2,369.8,370.4,0.18,370.5,241,76.8,-2.8,-2.8,0.75,3.26,0.10,-0.05,96.4,7.97,99.8,16.27,-609.7,-0.011,-0.008,0.058
8/8/2020,12:37:19 PM,Pond F,,0.00000 °,0.00000 °,734.3,369.6,370.3,0.18,370.4,241,76.8,-2.8,-2.8,0.76,3.27,0.08,-0.06,96.4,7.97,99.8,16.27,-609.7,-0.011,-0.008,0.066
8/8/2020,12:37:19 PM,Pond F,,0.00000 °,0.00000 °,734.3,369.4,370.2,0.18,370.3,241,76.8,-2.8,-2.8,0.75,3.26,0.07,-0.07,96.4,7.97,99.7,16.27,-609.7,-0.010,-0.007,0.075
8/8/2020,12:37:19 PM,Pond F,,0.00000 °,0.00000 °,734.3,369.2,370.1,0.18,370.2,241,76.8,-2.8,-2.8,0.76,3.28,0.04,-0.08,96.3,7.97,99.7,16.27,-609.7,-0.009,-0.006,0.077
8/8/2020,12:37:20 PM,Pond F,,0.00000 °,0.00000 °,734.3,369.1,370.0,0.18,370.1,241,76.8,-2.8,-2.8,0.77,3.32,0.03,-0.09,96.3,7.97,99.7,16.27,-609.7,-0.008,-0.006,0.083
8/8/2020,12:37:20 PM,Pond F,,0.00000 °,0.00000 °,734.2,368.9,369.9,0.18,370.0,240,76.7,-2.8,-2.8,0.76,3.29,0.02,-0.10,96.3,7.97,99.6,16.27,-609.7,-0.007,-0.005,0.097
8/8/2020,12:37:20 PM,Pond F,,0.00000 °,0.00000 °,734.2,368.8,369.8,0.18,369.9,240,76.7,-2.8,-2.8,0.76,3.29,0.00,-0.11,96.2,7.96,99.6,16.27,-609.7,-0.006,-0.004,0.107
8/8/2020,12:37:20 PM,Pond F,,0.00000 °,0.00000 °,734.2,368.6,369.7,0.18,369.8,240,76.7,-2.8,-2.8,0.76,3.28,-0.02,-0.13,96.2,7.96,99.6,16.27,-609.7,-0.005,-0.003,0.113
8/8/2020,12:37:21 PM,Pond F,,0.00000 °,0.00000 °,734.2,368.5,369.6,0.18,369.7,240,76.7,-2.8,-2.8,0.75,3.24,-0.03,-0.13,96.2,7.96,99.5,16.27,-609.7,-0.003,-0.002,0.116
8/8/2020,12:37:21 PM,Pond F,,0.00000 °,0.00000 °,734.2,368.3,369.5,0.18,369.6,240,76.7,-2.8,-2.8,0.75,3.23,-0.04,-0.14,96.1,7.96,99.5,16.27,-609.7,-0.002,-0.001,0.117
8/8/2020,12:37:21 PM,Pond F,,0.00000 °,0.00000 °,734.2,368.2,369.4,0.18,369.6,240,76.7,-2.8,-2.8,0.75,3.23,-0.05,-0.15,96.1,7.96,99.5,16.27,-609.7,-0.001,-0.001,0.116
8/8/2020,12:37:21 PM,Pond F,,0.00000 °,0.00000 °,734.2,368.0,369.4,0.18,369.5,240,76.7,-2.8,-2.8,0.75,3.23,-0.08,-0.16,96.1,7.96,99.4,16.27,-609.7,0.001,0.001,0.126
