KorDSS MEASUREMENT DATA FILE EXPORT

FILE CREATED:,7/6/2020 8:53:04 PM


DATE,TIME,SITE,DATA ID,GPS Latitude (°),GPS Longitude (°),Barometer (mmHg),Cond (µS/cm),Sp Cond (µS/cm),Sal (psu),nLFCond (µS/cm),TDS (mg/L),Temp (°F),Sigma-T (s t),Sigma (s),Chlorophyll (RFU),Chlorophyll (µg/L),PC (RFU),PC (ug/L),ODO (% Sat),ODO (mg/L),ODO (% LocalB),pH,pH (mV),Pressure (psi a),Depth (m),Vertical Position (m)
7/6/2020,9:19:42 AM,Pond A,,89.99999 °,179.99998 °,735.8,355.6,350.9,0.17,350.4,228,78.3,-3.0,-3.0,1.70,6.99,-0.17,-0.22,48.4,3.95,50.0,16.24,-609.7,-0.018,-0.013,-0.017
7/6/2020,9:19:42 AM,Pond A,,89.99999 °,179.99998 °,735.8,355.6,350.9,0.17,350.4,228,78.3,-3.0,-3.0,1.70,6.99,-0.17,-0.22,48.4,3.95,50.0,16.24,-609.7,-0.018,-0.013,-0.017
7/6/2020,9:19:42 AM,Pond A,,89.99999 °,179.99998 °,735.8,355.6,350.9,0.17,350.4,228,78.3,-3.0,-3.0,1.67,6.89,-0.17,-0.22,45.2,3.68,46.7,16.24,-609.7,-0.019,-0.013,-0.019
7/6/2020,9:19:42 AM,Pond A,,89.99999 °,179.99998 °,735.8,355.6,350.9,0.17,350.4,228,78.3,-3.0,-3.0,1.66,6.85,-0.17,-0.22,45.1,3.67,46.6,16.24,-609.7,-0.019,-0.013,-0.018
7/6/2020,9:19:43 AM,Pond A,,89.99999 °,179.99998 °,735.8,355.6,350.9,0.17,350.4,228,78.3,-3.0,-3.0,1.66,6.83,-0.17,-0.22,45.0,3.67,46.5,16.24,-609.7,-0.019,-0.013,-0.022
7/6/2020,9:19:43 AM,Pond A,,89.99999 °,179.99998 °,735.8,355.6,350.9,0.17,350.4,228,78.3,-3.0,-3.0,1.65,6.81,-0.17,-0.22,45.0,3.66,46.4,16.24,-609.7,-0.019,-0.014,-0.023
7/6/2020,9:19:43 AM,Pond A,,89.99999 °,179.99998 °,735.8,355.6,350.9,0.17,350.4,228,78.3,-3.0,-3.0,1.65,6.82,-0.16,-0.22,44.7,3.64,46.2,16.24,-609.7,-0.020,-0.014,-0.024
7/6/2020,9:19:43 AM,Pond A,,89.99999 °,179.99998 °,735.8,355.6,350.9,0.17,350.4,228,78.3,-3.0,-3.0,1.66,6.85,-0.16,-0.22,44.7,3.64,46.2,16.24,-609.7,-0.020,-0.014,-0.024
7/6/2020,9:19:44 AM,Pond A,,89.99999 °,179.99998 °,735.8,355.6,350.9,0.17,350.4,228,78.3,-3.0,-3.0,1.68,6.92,-0.16,-0.21,44.6,3.63,46.1,16.24,-609.7,-0.020,-0.014,-0.020
7/6/2020,9:19:44 AM,Pond A,,89.99999 °,179.99998 °,735.8,355.6,350.9,0.17,350.4,228,78.3,-3.0,-3.0,1.54,6.36,-0.16,-0.21,44.4,3.62,45.9,16.24,-609.7,-0.020,-0.014,-0.015
7/6/2020,9:19:44 AM,Pond A,,89.99999 °,179.99998 °,735.8,355.6,350.9,0.17,350.4,228,78.3,-3.0,-3.0,2.10,8.57,-0.16,-0.21,44.3,3.61,45.8,16.24,-609.7,-0.020,-0.014,-0.012
7/6/2020,9:19:44 AM,Pond A,,89.99999 °,179.99998 °,735.8,355.6,350.9,0.17,350.4,228,78.3,-3.0,-3.0,2.10,8.57,-0.16,-0.21,44.2,3.61,45.7,16.24,-609.7,-0.019,-0.014,-0.011
7/6/2020,9:19:45 AM,Pond A,,89.99999 °,179.99998 °,735.9,355.6,350.9,0.17,350.4,228,78.3,-3.0,-3.0,1.72,7.07,-0.16,-0.21,44.2,3.60,45.6,16.24,-609.7,-0.019,-0.013,-0.007
7/6/2020,9:19:45 AM,Pond A,,89.99999 °,179.99998 °,735.9,355.6,350.9,0.17,350.4,228,78.3,-3.0,-3.0,1.60,6.61,-0.16,-0.21,44.0,3.59,45.5,16.24,-609.7,-0.019,-0.013,-0.004
7/6/2020,9:19:45 AM,Pond A,,89.99999 °,179.99998 °,735.9,355.6,350.9,0.17,350.4,228,78.3,-3.0,-3.0,2.33,9.48,-0.16,-0.21,44.0,3.59,45.5,16.24,-609.7,-0.018,-0.013,-0.005
7/6/2020,9:19:45 AM,Pond A,,89.99999 °,179.99998 °,735.9,355.6,350.9,0.17,350.4,228,78.3,-3.0,-3.0,2.23,9.08,-0.16,-0.21,44.0,3.59,45.5,16.24,-609.7,-0.018,-0.013,-0.002
7/6/2020,9:19:46 AM,Pond A,,89.99999 °,179.99998 °,735.8,355.5,350.9,0.17,350.4,228,78.3,-3.0,-3.0,1.51,6.24,-0.16,-0.21,44.0,3.58,45.4,16.24,-609.7,-0.018,-0.013,-0.005
7/6/2020,9:19:46 AM,Pond A,,89.99999 °,179.99998 °,735.8,355.5,350.9,0.17,350.4,228,78.3,-3.0,-3.0,1.74,7.15,-0.15,-0.21,43.9,3.58,45.4,16.24,-609.7,-0.018,-0.013,-0.008
7/6/2020,9:19:46 AM,Pond A,,89.99999 °,179.99998 °,735.8,355.5,350.8,0.17,350.4,228,78.3,-3.0,-3.0,1.60,6.59,-0.15,-0.21,43.8,3.57,45.3,16.24,-609.7,-0.017,-0.012,-0.003
7/6/2020,9:19:46 AM,Pond A,,89.99999 °,179.99998 °,735.8,355.5,350.8,0.17,350.4,228,78.3,-3.0,-3.0,1.82,7.47,-0.16,-0.21,43.8,3.57,45.3,16.24,-609.7,-0.017,-0.012,0.004
7/6/2020,9:19:47 AM,Pond A,,89.99999 °,179.99998 °,735.8,355.5,350.8,0.17,350.3,228,78.3,-3.0,-3.0,1.57,6.48,-0.16,-0.21,43.7,3.57,45.2,16.24,-609.7,-0.017,-0.012,0.009
7/6/2020,9:19:47 AM,Pond A,,89.99999 °,179.99998 °,735.8,355.5,350.8,0.17,350.3,228,78.3,-3.0,-3.0,1.57,6.48,-0.16,-0.21,43.7,3.57,45.2,16.24,-609.7,-0.017,-0.012,0.009
7/6/2020,9:19:47 AM,Pond A,,89.99999 °,179.99998 °,735.8,355.5,350.8,0.17,350.3,228,78.3,-3.0,-3.0,1.38,5.71,-0.16,-0.21,43.6,3.56,45.1,16.24,-609.7,-0.015,-0.010,0.024
7/6/2020,9:19:47 AM,Pond A,,89.99999 °,179.99998 °,735.8,355.5,350.8,0.17,350.3,228,78.3,-3.0,-3.0,1.38,5.71,-0.15,-0.21,43.6,3.55,45.0,16.24,-609.7,-0.014,-0.010,0.031
7/6/2020,9:19:48 AM,Pond A,,89.99999 °,179.99998 °,735.9,355.4,350.8,0.17,350.3,228,78.3,-3.0,-3.0,1.38,5.71,-0.16,-0.21,43.5,3.55,44.9,16.24,-609.7,-0.013,-0.009,0.036
7/6/2020,9:19:48 AM,Pond A,,89.99999 °,179.99998 °,735.9,355.4,350.7,0.17,350.3,228,78.3,-3.0,-3.0,1.38,5.71,-0.16,-0.21,43.4,3.54,44.9,16.24,-609.7,-0.011,-0.008,0.043
7/6/2020,9:19:48 AM,Pond A,,89.99999 °,179.99998 °,735.9,355.4,350.7,0.17,350.2,228,78.2,-3.0,-3.0,1.40,5.82,-0.16,-0.21,43.4,3.54,44.8,16.24,-609.7,-0.010,-0.007,0.049
7/6/2020,9:19:48 AM,Pond A,,89.99999 °,179.99998 °,735.9,355.4,350.7,0.17,350.2,228,78.2,-3.0,-3.0,1.44,5.96,-0.15,-0.21,43.3,3.53,44.8,16.24,-609.7,-0.009,-0.006,0.054
7/6/2020,9:19:49 AM,Pond A,,89.99999 °,179.99998 °,735.9,355.4,350.7,0.17,350.2,228,78.2,-3.0,-3.0,1.46,6.04,-0.16,-0.21,43.3,3.53,44.7,16.24,-609.7,-0.006,-0.004,0.072
7/6/2020,9:19:49 AM,Pond A,,89.99999 °,179.99998 °,735.9,355.3,350.7,0.17,350.2,228,78.2,-3.0,-3.0,1.45,6.01,-0.16,-0.21,43.2,3.52,44.6,16.24,-609.7,-0.005,-0.003,0.079
7/6/2020,9:19:49 AM,Pond A,,89.99999 °,179.99998 °,735.9,355.3,350.7,0.17,350.2,228,78.2,-3.0,-3.0,1.45,6.02,-0.16,-0.21,43.2,3.52,44.6,16.24,-609.7,-0.003,-0.002,0.082
7/6/2020,9:19:49 AM,Pond A,,89.99999 °,179.99998 °,735.9,355.3,350.7,0.17,350.2,228,78.2,-3.0,-3.0,1.46,6.05,-0.16,-0.21,43.1,3.51,44.5,16.24,-609.7,-0.002,-0.001,0.086
7/6/2020,9:19:50 AM,Pond A,,89.99999 °,179.99998 °,736.0,355.3,350.7,0.17,350.2,228,78.2,-3.0,-3.0,1.46,6.03,-0.17,-0.22,43.0,3.51,44.5,16.24,-609.7,0.002,0.001,0.101
7/6/2020,9:19:50 AM,Pond A,,89.99999 °,179.99998 °,736.0,355.3,350.6,0.17,350.2,228,78.2,-3.0,-3.0,1.47,6.10,-0.17,-0.22,43.0,3.50,44.4,16.24,-609.7,0.003,0.002,0.104
7/6/2020,9:19:50 AM,Pond A,,89.99999 °,179.99998 °,736.0,355.2,350.6,0.17,350.2,228,78.2,-3.0,-3.0,1.59,6.56,-0.17,-0.22,42.9,3.50,44.3,16.24,-609.7,0.005,0.004,0.110
7/6/2020,9:19:50 AM,Pond A,,89.99999 °,179.99998 °,736.0,355.2,350.6,0.17,350.2,228,78.2,-3.0,-3.0,1.80,7.41,-0.17,-0.22,42.9,3.50,44.3,16.24,-609.7,0.009,0.006,0.127
7/6/2020,9:19:51 AM,Pond A,,89.99999 °,179.99998 °,736.0,355.2,350.6,0.17,350.1,228,78.2,-3.0,-3.0,2.16,8.80,-0.17,-0.22,42.8,3.49,44.2,16.24,-609.7,0.011,0.008,0.134
7/6/2020,9:19:51 AM,Pond A,,89.99999 °,179.99998 °,736.0,355.2,350.6,0.17,350.1,228,78.2,-3.0,-3.0,1.90,7.78,-0.17,-0.22,42.8,3.49,44.2,16.24,-609.7,0.013,0.009,0.138
7/6/2020,9:19:51 AM,Pond A,,89.99999 °,179.99998 °,736.0,355.2,350.6,0.17,350.1,228,78.2,-3.0,-3.0,1.97,8.06,-0.18,-0.23,42.7,3.48,44.1,16.24,-609.7,0.017,0.012,0.150
7/6/2020,9:19:51 AM,Pond A,,89.99999 °,179.99998 °,736.0,355.2,350.6,0.17,350.1,228,78.2,-3.0,-3.0,1.84,7.55,-0.18,-0.23,42.6,3.48,44.0,16.24,-609.7,0.019,0.014,0.157
7/6/2020,9:19:52 AM,Pond A,,89.99999 °,179.99998 °,735.9,355.2,350.6,0.17,350.1,228,78.2,-3.0,-3.0,1.53,6.33,-0.18,-0.23,42.6,3.47,44.0,16.24,-609.7,0.022,0.015,0.161
7/6/2020,9:19:52 AM,Pond A,,89.99999 °,179.99998 °,735.9,355.2,350.6,0.17,350.1,228,78.2,-3.0,-3.0,1.53,6.33,-0.18,-0.23,42.6,3.47,44.0,16.24,-609.7,0.022,0.015,0.161
7/6/2020,9:19:52 AM,Pond A,,89.99999 °,179.99998 °,735.9,355.1,350.6,0.17,350.2,228,78.2,-3.0,-3.0,2.88,11.67,-0.18,-0.23,42.4,3.46,43.8,16.24,-609.7,0.029,0.020,0.181
7/6/2020,9:19:52 AM,Pond A,,89.99999 °,179.99998 °,735.9,355.1,350.6,0.17,350.2,228,78.2,-3.0,-3.0,1.83,7.50,-0.18,-0.23,42.4,3.46,43.8,16.24,-609.7,0.031,0.022,0.185
7/6/2020,9:19:53 AM,Pond A,,89.99999 °,179.99998 °,736.0,355.1,350.6,0.17,350.2,228,78.2,-3.0,-3.0,1.98,8.09,-0.18,-0.23,42.3,3.45,43.7,16.24,-609.7,0.033,0.023,0.190
7/6/2020,9:19:53 AM,Pond A,,89.99999 °,179.99998 °,736.0,355.1,350.6,0.17,350.2,228,78.2,-3.0,-3.0,1.52,6.28,-0.18,-0.23,42.3,3.45,43.6,16.24,-609.7,0.038,0.027,0.201
