KorDSS MEASUREMENT DATA FILE EXPORT

FILE CREATED:,7/3/2020 5:38:36 PM


DATE,TIME,SITE,DATA ID,GPS Latitude (°),GPS Longitude (°),Barometer (mmHg),Cond (µS/cm),Sp Cond (µS/cm),Sal (psu),nLFCond (µS/cm),TDS (mg/L),Temp (°F),Sigma-T (s t),Sigma (s),Chlorophyll (RFU),Chlorophyll (µg/L),PC (RFU),PC (ug/L),ODO (% Sat),ODO (mg/L),ODO (% LocalB),pH,pH (mV),Pressure (psi a),Depth (m),Vertical Position (m)
7/3/2020,9:06:32 AM,Pond A,,89.99999 °,179.99998 °,736.7,342.8,339.8,0.16,339.5,221,77.8,-2.9,-2.9,1.28,5.32,-0.23,-0.26,43.9,3.59,45.3,16.03,-597.1,-0.001,-0.001,-0.002
7/3/2020,9:06:32 AM,Pond A,,89.99999 °,179.99998 °,736.7,342.8,339.8,0.16,339.5,221,77.8,-2.9,-2.9,1.28,5.32,-0.23,-0.26,43.9,3.59,45.3,16.03,-597.1,-0.001,-0.001,-0.002
7/3/2020,9:06:32 AM,Pond A,,89.99999 °,179.99998 °,736.7,342.8,339.8,0.16,339.5,221,77.8,-2.9,-2.9,1.28,5.34,-0.23,-0.26,43.8,3.59,45.2,16.03,-597.0,-0.001,-0.001,-0.001
7/3/2020,9:06:32 AM,Pond A,,89.99999 °,179.99998 °,736.7,342.8,339.8,0.16,339.5,221,77.8,-2.9,-2.9,1.27,5.29,-0.24,-0.26,43.7,3.58,45.1,16.03,-597.0,-0.001,-0.001,-0.002
7/3/2020,9:06:33 AM,Pond A,,89.99999 °,179.99998 °,736.7,342.8,339.8,0.16,339.5,221,77.8,-2.9,-2.9,1.26,5.27,-0.24,-0.27,43.7,3.58,45.1,16.03,-597.0,-0.001,-0.001,-0.001
7/3/2020,9:06:33 AM,Pond A,,89.99999 °,179.99998 °,736.7,342.8,339.8,0.16,339.5,221,77.8,-2.9,-2.9,1.25,5.24,-0.25,-0.27,43.6,3.57,45.0,16.03,-597.0,-0.001,-0.001,-0.001
7/3/2020,9:06:33 AM,Pond A,,89.99999 °,179.99998 °,736.7,342.8,339.8,0.16,339.5,221,77.8,-2.9,-2.9,1.26,5.25,-0.25,-0.27,43.6,3.57,45.0,16.03,-597.0,-0.001,-0.001,-0.004
7/3/2020,9:06:33 AM,Pond A,,89.99999 °,179.99998 °,736.7,342.8,339.8,0.16,339.5,221,77.8,-2.9,-2.9,1.25,5.22,-0.24,-0.27,43.6,3.57,44.9,16.03,-597.0,-0.002,-0.001,-0.004
7/3/2020,9:06:34 AM,Pond A,,89.99999 °,179.99998 °,736.7,342.8,339.8,0.16,339.5,221,77.8,-2.9,-2.9,1.25,5.21,-0.24,-0.27,43.5,3.56,44.9,16.03,-597.0,-0.001,-0.001,-0.001
7/3/2020,9:06:34 AM,Pond A,,89.99999 °,179.99998 °,736.7,342.8,339.8,0.16,339.5,221,77.8,-2.9,-2.9,1.25,5.21,-0.24,-0.26,43.5,3.56,44.8,16.03,-597.0,-0.002,-0.001,-0.002
7/3/2020,9:06:34 AM,Pond A,,89.99999 °,179.99998 °,736.7,342.8,339.8,0.16,339.5,221,77.8,-2.9,-2.9,1.26,5.25,-0.23,-0.26,43.4,3.55,44.8,16.03,-597.0,-0.002,-0.001,-0.003
7/3/2020,9:06:34 AM,Pond A,,89.99999 °,179.99998 °,736.7,342.8,339.8,0.16,339.5,221,77.8,-2.9,-2.9,1.26,5.27,-0.22,-0.25,43.4,3.55,44.7,16.03,-597.0,-0.002,-0.001,-0.003
