KorDSS MEASUREMENT DATA FILE EXPORT

FILE CREATED:,8/12/2020 8:42:19 PM


DATE,TIME,SITE,DATA ID,GPS Latitude (°),GPS Longitude (°),Barometer (mmHg),Cond (µS/cm),Sp Cond (µS/cm),Sal (psu),nLFCond (µS/cm),TDS (mg/L),Temp (°F),Sigma-T (s t),Sigma (s),Chlorophyll (RFU),Chlorophyll (µg/L),PC (RFU),PC (ug/L),ODO (% Sat),ODO (mg/L),ODO (% LocalB),pH,pH (mV),Pressure (psi a),Depth (m),Vertical Position (m)
8/12/2020,10:01:43 AM,Pond F,,0.00000 °,0.00000 °,734.9,353.1,364.2,0.17,365.3,237,74.1,-2.4,-2.4,0.30,1.46,-0.26,-0.28,84.2,7.16,87.0,16.31,-609.7,-0.005,-0.004,-0.003
8/12/2020,10:01:43 AM,Pond F,,0.00000 °,0.00000 °,734.9,353.1,364.1,0.17,365.3,237,74.1,-2.4,-2.4,0.29,1.45,-0.27,-0.28,84.1,7.16,87.0,16.31,-609.7,-0.005,-0.003,-0.003
8/12/2020,10:01:43 AM,Pond F,,0.00000 °,0.00000 °,734.9,353.1,364.1,0.17,365.3,237,74.1,-2.4,-2.4,0.30,1.46,-0.27,-0.29,84.1,7.15,87.0,16.31,-609.7,-0.005,-0.004,-0.007
8/12/2020,10:01:43 AM,Pond F,,0.00000 °,0.00000 °,734.9,353.1,364.1,0.17,365.2,237,74.1,-2.4,-2.4,0.29,1.44,-0.28,-0.29,84.1,7.15,87.0,16.31,-609.7,-0.005,-0.004,-0.006
8/12/2020,10:01:44 AM,Pond F,,0.00000 °,0.00000 °,734.9,353.1,364.1,0.17,365.2,237,74.1,-2.4,-2.4,0.29,1.43,-0.28,-0.29,84.1,7.15,86.9,16.31,-609.7,-0.006,-0.004,-0.008
8/12/2020,10:01:44 AM,Pond F,,0.00000 °,0.00000 °,734.9,353.1,364.1,0.17,365.2,237,74.1,-2.4,-2.4,0.29,1.42,-0.27,-0.29,84.1,7.15,86.9,16.31,-609.7,-0.006,-0.004,-0.008
8/12/2020,10:01:44 AM,Pond F,,0.00000 °,0.00000 °,734.9,353.1,364.1,0.17,365.2,237,74.1,-2.4,-2.4,0.29,1.41,-0.28,-0.29,84.0,7.15,86.9,16.31,-609.7,-0.007,-0.005,-0.015
8/12/2020,10:01:44 AM,Pond F,,0.00000 °,0.00000 °,735.0,353.1,364.1,0.17,365.2,237,74.1,-2.4,-2.4,0.29,1.42,-0.28,-0.29,84.0,7.14,86.9,16.31,-609.7,-0.007,-0.005,-0.018
8/12/2020,10:01:45 AM,Pond F,,0.00000 °,0.00000 °,735.0,353.1,364.1,0.17,365.2,237,74.1,-2.4,-2.4,0.29,1.43,-0.28,-0.30,84.0,7.14,86.8,16.31,-609.7,-0.008,-0.005,-0.016
8/12/2020,10:01:45 AM,Pond F,,0.00000 °,0.00000 °,735.0,353.0,364.1,0.17,365.2,237,74.1,-2.4,-2.4,0.29,1.43,-0.29,-0.30,84.0,7.14,86.8,16.31,-609.7,-0.007,-0.005,-0.009
