KorDSS MEASUREMENT DATA FILE EXPORT

FILE CREATED:,6/8/2020 6:14:10 PM


DATE,TIME,SITE,DATA ID,GPS Latitude (°),GPS Longitude (°),Barometer (mmHg),Cond (µS/cm),Sp Cond (µS/cm),Sal (psu),nLFCond (µS/cm),TDS (mg/L),Temp (°F),Sigma-T (s t),Sigma (s),Chlorophyll (RFU),Chlorophyll (µg/L),PC (RFU),PC (ug/L),ODO (% Sat),ODO (mg/L),ODO (% LocalB),pH,pH (mV),Pressure (psi a),Depth (m),Vertical Position (m)
6/8/2020,9:15:14 AM,Pond A,,89.99999 °,179.99998 °,730.4,302.2,300.7,0.14,300.6,195,77.4,-2.9,-2.9,0.27,1.35,-0.23,-0.26,111.5,9.16,116.0,8.72,-167.6,0.000,0.000,0.000
6/8/2020,9:15:14 AM,Pond A,,89.99999 °,179.99998 °,730.4,302.2,300.7,0.14,300.6,195,77.4,-2.9,-2.9,0.27,1.37,-0.21,-0.25,111.5,9.16,116.0,8.72,-167.5,0.000,0.000,0.001
6/8/2020,9:15:14 AM,Pond A,,89.99999 °,179.99998 °,730.4,302.2,300.8,0.14,300.6,195,77.4,-2.9,-2.9,0.27,1.37,-0.21,-0.25,111.5,9.16,116.0,8.72,-167.5,0.000,0.000,0.001
6/8/2020,9:15:14 AM,Pond A,,89.99999 °,179.99998 °,730.4,302.2,300.8,0.14,300.6,195,77.4,-2.9,-2.9,0.27,1.37,-0.22,-0.25,111.5,9.17,116.0,8.72,-167.5,0.000,0.000,0.000
6/8/2020,9:15:15 AM,Pond A,,89.99999 °,179.99998 °,730.4,302.2,300.7,0.14,300.6,195,77.4,-2.9,-2.9,0.28,1.38,-0.22,-0.25,111.5,9.17,116.0,8.72,-167.5,0.000,0.000,0.001
6/8/2020,9:15:15 AM,Pond A,,89.99999 °,179.99998 °,730.4,302.2,300.7,0.14,300.6,195,77.4,-2.9,-2.9,0.27,1.37,-0.21,-0.25,111.5,9.17,116.0,8.72,-167.6,0.000,0.000,0.000
6/8/2020,9:15:15 AM,Pond A,,89.99999 °,179.99998 °,730.5,302.2,300.7,0.14,300.6,195,77.4,-2.9,-2.9,0.27,1.36,-0.21,-0.25,111.5,9.17,116.0,8.72,-167.6,0.000,0.000,0.001
6/8/2020,9:15:15 AM,Pond A,,89.99999 °,179.99998 °,730.5,302.2,300.7,0.14,300.6,195,77.4,-2.9,-2.9,0.28,1.38,-0.21,-0.25,111.5,9.17,116.0,8.72,-167.6,0.001,0.001,0.002
6/8/2020,9:15:16 AM,Pond A,,89.99999 °,179.99998 °,730.5,302.1,300.7,0.14,300.6,195,77.4,-2.9,-2.9,0.28,1.37,-0.20,-0.24,111.5,9.17,116.0,8.72,-167.6,0.001,0.000,0.000
6/8/2020,9:15:16 AM,Pond A,,89.99999 °,179.99998 °,730.5,302.1,300.7,0.14,300.6,195,77.4,-2.9,-2.9,0.28,1.38,-0.20,-0.24,111.5,9.17,116.0,8.72,-167.6,0.001,0.001,0.004
