KorDSS MEASUREMENT DATA FILE EXPORT

FILE CREATED:,7/20/2020 7:15:04 PM


DATE,TIME,SITE,DATA ID,GPS Latitude (°),GPS Longitude (°),Barometer (mmHg),Cond (µS/cm),Sp Cond (µS/cm),Sal (psu),nLFCond (µS/cm),TDS (mg/L),Temp (°F),Sigma-T (s t),Sigma (s),Chlorophyll (RFU),Chlorophyll (µg/L),PC (RFU),PC (ug/L),ODO (% Sat),ODO (mg/L),ODO (% LocalB),pH,pH (mV),Pressure (psi a),Depth (m),Vertical Position (m)
7/16/2020,12:07:09 PM,Pond F,,89.99999 °,179.99998 °,736.7,279.0,279.7,0.13,279.7,182,76.8,-2.8,-2.8,0.19,1.04,-0.29,-0.30,78.3,6.48,80.7,16.27,-609.7,-0.002,-0.002,0.001
7/16/2020,12:07:09 PM,Pond F,,89.99999 °,179.99998 °,736.7,278.8,279.5,0.13,279.6,182,76.7,-2.8,-2.8,0.19,1.04,-0.29,-0.30,78.2,6.47,80.6,16.27,-609.7,-0.002,-0.001,0.004
7/16/2020,12:07:09 PM,Pond F,,89.99999 °,179.99998 °,736.7,278.8,279.5,0.13,279.6,182,76.7,-2.8,-2.8,0.19,1.04,-0.29,-0.30,78.2,6.47,80.6,16.27,-609.7,-0.001,-0.001,0.006
7/16/2020,12:07:09 PM,Pond F,,89.99999 °,179.99998 °,736.7,278.7,279.4,0.13,279.5,182,76.7,-2.8,-2.8,0.19,1.03,-0.29,-0.30,78.1,6.47,80.6,16.27,-609.7,-0.001,-0.001,0.005
7/16/2020,12:07:10 PM,Pond F,,89.99999 °,179.99998 °,736.7,278.6,279.4,0.13,279.5,182,76.7,-2.8,-2.8,0.19,1.04,-0.29,-0.30,78.0,6.46,80.5,16.27,-609.7,-0.001,-0.001,0.006
7/16/2020,12:07:10 PM,Pond F,,89.99999 °,179.99998 °,736.7,278.5,279.3,0.13,279.4,182,76.7,-2.8,-2.8,0.20,1.06,-0.29,-0.30,78.0,6.46,80.5,16.27,-609.7,0.000,0.000,0.010
7/16/2020,12:07:10 PM,Pond F,,89.99999 °,179.99998 °,736.7,278.4,279.3,0.13,279.4,182,76.7,-2.8,-2.8,0.20,1.06,-0.28,-0.29,77.9,6.46,80.4,16.27,-609.7,0.000,0.000,0.012
7/16/2020,12:07:10 PM,Pond F,,89.99999 °,179.99998 °,736.7,278.3,279.2,0.13,279.3,181,76.7,-2.8,-2.8,0.20,1.07,-0.28,-0.29,77.9,6.45,80.4,16.27,-609.7,0.001,0.000,0.013
7/16/2020,12:07:11 PM,Pond F,,89.99999 °,179.99998 °,736.7,278.2,279.2,0.13,279.3,181,76.7,-2.8,-2.8,0.19,1.05,-0.28,-0.29,77.8,6.45,80.3,16.27,-609.7,0.001,0.000,0.007
7/16/2020,12:07:11 PM,Pond F,,89.99999 °,179.99998 °,736.7,278.1,279.1,0.13,279.2,181,76.7,-2.8,-2.8,0.20,1.07,-0.28,-0.29,77.8,6.44,80.2,16.27,-609.7,0.001,0.001,0.007
7/16/2020,12:07:11 PM,Pond F,,89.99999 °,179.99998 °,736.7,278.0,279.1,0.13,279.2,181,76.7,-2.8,-2.8,0.20,1.09,-0.28,-0.29,77.7,6.44,80.1,16.27,-609.7,0.001,0.001,0.009
7/16/2020,12:07:11 PM,Pond F,,89.99999 °,179.99998 °,736.7,277.9,279.0,0.13,279.1,181,76.6,-2.8,-2.8,0.20,1.08,-0.28,-0.30,77.7,6.43,80.1,16.27,-609.7,0.002,0.002,0.021
