KorDSS MEASUREMENT DATA FILE EXPORT

FILE CREATED:,6/16/2020 7:42:29 PM


DATE,TIME,SITE,DATA ID,GPS Latitude (°),GPS Longitude (°),Barometer (mmHg),Cond (µS/cm),Sp Cond (µS/cm),Sal (psu),nLFCond (µS/cm),TDS (mg/L),Temp (°F),Sigma-T (s t),Sigma (s),Chlorophyll (RFU),Chlorophyll (µg/L),PC (RFU),PC (ug/L),ODO (% Sat),ODO (mg/L),ODO (% LocalB),pH,pH (mV),Pressure (psi a),Depth (m),Vertical Position (m)
6/14/2020,10:28:56 AM,Pond F,,89.99999 °,179.99998 °,739.2,252.5,260.3,0.12,261.1,169,74.2,-2.5,-2.5,0.22,1.15,-0.32,-0.32,122.4,10.41,125.8,9.33,-202.6,0.006,0.005,0.012
6/14/2020,10:28:56 AM,Pond F,,89.99999 °,179.99998 °,739.2,252.5,260.3,0.12,261.1,169,74.2,-2.5,-2.5,0.22,1.14,-0.32,-0.32,122.4,10.41,125.8,9.33,-202.6,0.007,0.005,0.011
6/14/2020,10:28:56 AM,Pond F,,89.99999 °,179.99998 °,739.2,252.5,260.3,0.12,261.1,169,74.2,-2.5,-2.5,0.21,1.12,-0.32,-0.32,122.4,10.41,125.9,9.33,-202.6,0.007,0.005,0.010
6/14/2020,10:28:56 AM,Pond F,,89.99999 °,179.99998 °,739.2,252.5,260.3,0.12,261.1,169,74.2,-2.5,-2.5,0.21,1.13,-0.32,-0.32,122.4,10.41,125.9,9.33,-202.6,0.007,0.005,0.010
6/14/2020,10:28:57 AM,Pond F,,89.99999 °,179.99998 °,739.2,252.5,260.3,0.12,261.1,169,74.2,-2.5,-2.5,0.22,1.14,-0.32,-0.32,122.4,10.41,125.9,9.33,-202.6,0.007,0.005,0.009
6/14/2020,10:28:57 AM,Pond F,,89.99999 °,179.99998 °,739.2,252.5,260.3,0.12,261.1,169,74.2,-2.5,-2.5,0.22,1.13,-0.33,-0.32,122.5,10.41,125.9,9.33,-202.5,0.007,0.005,0.006
6/14/2020,10:28:57 AM,Pond F,,89.99999 °,179.99998 °,739.2,252.5,260.3,0.12,261.1,169,74.2,-2.5,-2.5,0.21,1.13,-0.32,-0.32,122.5,10.41,125.9,9.33,-202.5,0.007,0.005,0.005
6/14/2020,10:28:57 AM,Pond F,,89.99999 °,179.99998 °,739.2,252.5,260.3,0.12,261.1,169,74.2,-2.5,-2.5,0.21,1.13,-0.32,-0.32,122.5,10.41,125.9,9.33,-202.6,0.007,0.005,0.007
6/14/2020,10:28:58 AM,Pond F,,89.99999 °,179.99998 °,739.1,252.5,260.3,0.12,261.1,169,74.2,-2.5,-2.5,0.21,1.11,-0.32,-0.32,122.5,10.42,125.9,9.33,-202.6,0.007,0.005,0.011
6/14/2020,10:28:58 AM,Pond F,,89.99999 °,179.99998 °,739.1,252.5,260.3,0.12,261.1,169,74.2,-2.5,-2.5,0.21,1.09,-0.32,-0.32,122.5,10.42,126.0,9.33,-202.6,0.008,0.006,0.018
6/14/2020,10:28:58 AM,Pond F,,89.99999 °,179.99998 °,739.1,252.5,260.3,0.12,261.1,169,74.2,-2.5,-2.5,0.20,1.05,-0.32,-0.32,122.5,10.42,126.0,9.33,-202.6,0.008,0.006,0.020
6/14/2020,10:28:58 AM,Pond F,,89.99999 °,179.99998 °,739.1,252.5,260.3,0.12,261.1,169,74.2,-2.5,-2.5,0.20,1.06,-0.32,-0.32,122.5,10.42,126.0,9.33,-202.6,0.009,0.006,0.021
6/14/2020,10:28:59 AM,Pond F,,89.99999 °,179.99998 °,739.1,252.5,260.3,0.12,261.1,169,74.2,-2.5,-2.5,0.20,1.06,-0.32,-0.32,122.5,10.42,126.0,9.33,-202.6,0.010,0.007,0.031
6/14/2020,10:28:59 AM,Pond F,,89.99999 °,179.99998 °,739.1,252.5,260.3,0.12,261.1,169,74.2,-2.5,-2.5,0.19,1.03,-0.32,-0.32,122.5,10.42,126.0,9.33,-202.5,0.010,0.007,0.040
6/14/2020,10:28:59 AM,Pond F,,89.99999 °,179.99998 °,739.1,252.5,260.3,0.12,261.1,169,74.2,-2.5,-2.5,0.19,1.03,-0.32,-0.32,122.5,10.42,126.0,9.33,-202.5,0.011,0.008,0.050
6/14/2020,10:28:59 AM,Pond F,,89.99999 °,179.99998 °,739.1,252.5,260.3,0.12,261.1,169,74.2,-2.5,-2.5,0.19,1.05,-0.32,-0.32,122.5,10.42,126.0,9.33,-202.5,0.013,0.009,0.063
6/14/2020,10:29:00 AM,Pond F,,89.99999 °,179.99998 °,739.2,252.5,260.3,0.12,261.1,169,74.2,-2.5,-2.5,0.19,1.05,-0.32,-0.32,122.6,10.42,126.0,9.33,-202.5,0.014,0.010,0.068
6/14/2020,10:29:00 AM,Pond F,,89.99999 °,179.99998 °,739.2,252.5,260.3,0.12,261.1,169,74.2,-2.5,-2.5,0.20,1.06,-0.32,-0.32,122.6,10.42,126.0,9.33,-202.5,0.016,0.011,0.071
6/14/2020,10:29:00 AM,Pond F,,89.99999 °,179.99998 °,739.2,252.5,260.3,0.12,261.1,169,74.2,-2.5,-2.5,0.20,1.07,-0.32,-0.32,122.6,10.42,126.0,9.33,-202.5,0.017,0.012,0.076
6/14/2020,10:29:00 AM,Pond F,,89.99999 °,179.99998 °,739.2,252.5,260.4,0.12,261.1,169,74.2,-2.5,-2.5,0.20,1.06,-0.31,-0.31,122.6,10.42,126.0,9.33,-202.5,0.020,0.014,0.094
6/14/2020,10:29:01 AM,Pond F,,89.99999 °,179.99998 °,739.1,252.5,260.4,0.12,261.2,169,74.2,-2.5,-2.5,0.20,1.08,-0.32,-0.31,122.6,10.42,126.0,9.33,-202.5,0.021,0.015,0.102
6/14/2020,10:29:01 AM,Pond F,,89.99999 °,179.99998 °,739.1,252.6,260.4,0.12,261.2,169,74.2,-2.5,-2.5,0.21,1.10,-0.32,-0.32,122.6,10.42,126.0,9.33,-202.5,0.023,0.016,0.110
6/14/2020,10:29:01 AM,Pond F,,89.99999 °,179.99998 °,739.1,252.6,260.4,0.12,261.2,169,74.2,-2.5,-2.5,0.21,1.12,-0.31,-0.31,122.6,10.42,126.0,9.33,-202.5,0.029,0.020,0.124
6/14/2020,10:29:01 AM,Pond F,,89.99999 °,179.99998 °,739.1,252.6,260.4,0.12,261.2,169,74.2,-2.5,-2.5,0.21,1.13,-0.32,-0.32,122.6,10.42,126.0,9.33,-202.5,0.029,0.020,0.124
6/14/2020,10:29:02 AM,Pond F,,89.99999 °,179.99998 °,739.1,252.6,260.4,0.12,261.2,169,74.2,-2.5,-2.5,0.22,1.13,-0.32,-0.32,122.6,10.42,126.0,9.33,-202.5,0.031,0.022,0.126
6/14/2020,10:29:02 AM,Pond F,,89.99999 °,179.99998 °,739.1,252.6,260.4,0.12,261.2,169,74.2,-2.5,-2.5,0.21,1.12,-0.32,-0.32,122.6,10.42,126.0,9.33,-202.5,0.034,0.024,0.131
6/14/2020,10:29:02 AM,Pond F,,89.99999 °,179.99998 °,739.1,252.6,260.4,0.12,261.2,169,74.2,-2.5,-2.5,0.22,1.15,-0.32,-0.32,122.6,10.42,126.0,9.33,-202.5,0.036,0.025,0.135
6/14/2020,10:29:02 AM,Pond F,,89.99999 °,179.99998 °,739.1,252.6,260.5,0.12,261.2,169,74.2,-2.5,-2.5,0.22,1.14,-0.32,-0.32,122.6,10.42,126.0,9.33,-202.5,0.038,0.027,0.140
6/14/2020,10:29:03 AM,Pond F,,89.99999 °,179.99998 °,739.2,252.6,260.5,0.12,261.3,169,74.2,-2.5,-2.5,0.22,1.13,-0.33,-0.32,122.6,10.42,126.0,9.33,-202.5,0.042,0.029,0.147
6/14/2020,10:29:03 AM,Pond F,,89.99999 °,179.99998 °,739.2,252.6,260.5,0.12,261.3,169,74.2,-2.5,-2.5,0.21,1.11,-0.32,-0.32,122.6,10.42,126.0,9.33,-202.5,0.044,0.031,0.152
6/14/2020,10:29:03 AM,Pond F,,89.99999 °,179.99998 °,739.2,252.6,260.5,0.12,261.3,169,74.2,-2.5,-2.5,0.21,1.10,-0.33,-0.32,122.6,10.42,126.0,9.33,-202.5,0.046,0.032,0.153
6/14/2020,10:29:03 AM,Pond F,,89.99999 °,179.99998 °,739.2,252.7,260.5,0.12,261.3,169,74.2,-2.5,-2.5,0.22,1.16,-0.32,-0.32,122.6,10.42,126.0,9.33,-202.5,0.048,0.034,0.154
6/14/2020,10:29:04 AM,Pond F,,89.99999 °,179.99998 °,739.2,252.7,260.5,0.12,261.3,169,74.2,-2.5,-2.5,0.22,1.16,-0.33,-0.32,122.5,10.42,126.0,9.33,-202.4,0.051,0.036,0.162
6/14/2020,10:29:04 AM,Pond F,,89.99999 °,179.99998 °,739.2,252.7,260.6,0.12,261.3,169,74.2,-2.5,-2.5,0.23,1.18,-0.33,-0.33,122.5,10.42,126.0,9.33,-202.4,0.053,0.038,0.167
6/14/2020,10:29:04 AM,Pond F,,89.99999 °,179.99998 °,739.2,252.7,260.6,0.12,261.4,169,74.2,-2.5,-2.5,0.23,1.19,-0.33,-0.33,122.5,10.42,126.0,9.33,-202.4,0.055,0.039,0.176
6/14/2020,10:29:04 AM,Pond F,,89.99999 °,179.99998 °,739.2,252.7,260.6,0.12,261.4,169,74.2,-2.5,-2.5,0.23,1.20,-0.33,-0.33,122.5,10.42,126.0,9.33,-202.4,0.060,0.042,0.201
6/14/2020,10:29:05 AM,Pond F,,89.99999 °,179.99998 °,739.2,252.8,260.6,0.12,261.4,169,74.2,-2.5,-2.5,0.24,1.22,-0.34,-0.33,122.5,10.42,126.0,9.33,-202.4,0.062,0.044,0.213
6/14/2020,10:29:05 AM,Pond F,,89.99999 °,179.99998 °,739.2,252.8,260.7,0.12,261.4,169,74.2,-2.5,-2.5,0.24,1.22,-0.34,-0.33,122.5,10.42,125.9,9.33,-202.4,0.065,0.046,0.224
6/14/2020,10:29:05 AM,Pond F,,89.99999 °,179.99998 °,739.2,252.8,260.7,0.12,261.5,169,74.2,-2.5,-2.5,0.24,1.23,-0.34,-0.33,122.5,10.42,125.9,9.33,-202.4,0.070,0.050,0.242
6/14/2020,10:29:05 AM,Pond F,,89.99999 °,179.99998 °,739.2,252.8,260.7,0.12,261.5,169,74.1,-2.5,-2.5,0.25,1.26,-0.33,-0.33,122.5,10.42,125.9,9.33,-202.4,0.073,0.052,0.253
6/14/2020,10:29:06 AM,Pond F,,89.99999 °,179.99998 °,739.1,252.8,260.8,0.12,261.5,169,74.1,-2.5,-2.5,0.25,1.28,-0.33,-0.33,122.5,10.42,125.9,9.33,-202.4,0.076,0.054,0.265
6/14/2020,10:29:06 AM,Pond F,,89.99999 °,179.99998 °,739.1,252.9,260.8,0.12,261.6,170,74.1,-2.5,-2.5,0.25,1.26,-0.33,-0.32,122.4,10.41,125.9,9.33,-202.3,0.082,0.058,0.293
6/14/2020,10:29:06 AM,Pond F,,89.99999 °,179.99998 °,739.1,252.9,260.8,0.12,261.6,170,74.1,-2.5,-2.5,0.25,1.25,-0.33,-0.33,122.4,10.41,125.9,9.33,-202.3,0.089,0.063,0.316
6/14/2020,10:29:06 AM,Pond F,,89.99999 °,179.99998 °,739.1,252.9,260.9,0.12,261.7,170,74.1,-2.5,-2.5,0.24,1.23,-0.33,-0.33,122.4,10.41,125.8,9.32,-202.3,0.089,0.063,0.316
6/14/2020,10:29:07 AM,Pond F,,89.99999 °,179.99998 °,739.2,253.0,260.9,0.12,261.7,170,74.1,-2.5,-2.5,0.24,1.23,-0.33,-0.32,122.4,10.41,125.8,9.32,-202.3,0.093,0.065,0.324
6/14/2020,10:29:07 AM,Pond F,,89.99999 °,179.99998 °,739.2,253.0,260.9,0.12,261.7,170,74.1,-2.5,-2.5,0.24,1.23,-0.32,-0.32,122.3,10.41,125.8,9.32,-202.3,0.100,0.070,0.340
6/14/2020,10:29:07 AM,Pond F,,89.99999 °,179.99998 °,739.2,253.0,261.0,0.12,261.8,170,74.1,-2.5,-2.5,0.25,1.26,-0.33,-0.32,122.3,10.41,125.8,9.32,-202.2,0.103,0.073,0.347
6/14/2020,10:29:07 AM,Pond F,,89.99999 °,179.99998 °,739.2,253.0,261.0,0.12,261.8,170,74.1,-2.5,-2.5,0.25,1.26,-0.33,-0.32,122.3,10.40,125.7,9.32,-202.2,0.114,0.080,0.376
6/14/2020,10:29:08 AM,Pond F,,89.99999 °,179.99998 °,739.3,253.0,261.0,0.12,261.8,170,74.1,-2.5,-2.5,0.25,1.25,-0.33,-0.32,122.3,10.40,125.7,9.32,-202.2,0.114,0.080,0.376
