KorDSS MEASUREMENT DATA FILE EXPORT

FILE CREATED:,7/28/2020 6:45:19 PM


DATE,TIME,SITE,DATA ID,GPS Latitude (°),GPS Longitude (°),Barometer (mmHg),Cond (µS/cm),Sp Cond (µS/cm),Sal (psu),nLFCond (µS/cm),TDS (mg/L),Temp (°F),Sigma-T (s t),Sigma (s),Chlorophyll (RFU),Chlorophyll (µg/L),PC (RFU),PC (ug/L),ODO (% Sat),ODO (mg/L),ODO (% LocalB),pH,pH (mV),Pressure (psi a),Depth (m),Vertical Position (m)
7/28/2020,9:01:11 AM,Pond F,,89.99999 °,179.99998 °,734.4,322.0,318.6,0.15,318.2,207,78.0,-3.0,-3.0,0.92,3.93,-0.06,-0.15,93.8,7.67,97.1,16.25,-609.7,-0.006,-0.004,-0.004
7/28/2020,9:01:11 AM,Pond F,,89.99999 °,179.99998 °,734.4,322.0,318.5,0.15,318.2,207,78.0,-3.0,-3.0,0.92,3.92,-0.06,-0.15,93.8,7.66,97.0,16.25,-609.7,-0.006,-0.004,-0.005
7/28/2020,9:01:11 AM,Pond F,,89.99999 °,179.99998 °,734.5,322.0,318.5,0.15,318.1,207,78.0,-3.0,-3.0,0.92,3.93,-0.06,-0.15,93.7,7.66,97.0,16.25,-609.7,-0.006,-0.004,-0.005
7/28/2020,9:01:11 AM,Pond F,,89.99999 °,179.99998 °,734.5,322.0,318.5,0.15,318.1,207,78.0,-3.0,-3.0,0.93,3.95,-0.06,-0.15,93.7,7.65,96.9,16.24,-609.7,-0.006,-0.004,-0.005
7/28/2020,9:01:12 AM,Pond F,,89.99999 °,179.99998 °,734.5,322.0,318.5,0.15,318.1,207,78.0,-3.0,-3.0,0.93,3.94,-0.05,-0.15,93.7,7.65,96.9,16.24,-609.7,-0.006,-0.004,-0.001
7/28/2020,9:01:12 AM,Pond F,,89.99999 °,179.99998 °,734.5,322.0,318.5,0.15,318.1,207,78.1,-3.0,-3.0,0.93,3.96,-0.05,-0.15,93.6,7.65,96.9,16.24,-609.7,-0.005,-0.004,0.001
7/28/2020,9:01:12 AM,Pond F,,89.99999 °,179.99998 °,734.5,322.0,318.4,0.15,318.1,207,78.1,-3.0,-3.0,0.93,3.96,-0.05,-0.14,93.6,7.64,96.8,16.24,-609.7,-0.005,-0.003,0.002
7/28/2020,9:01:12 AM,Pond F,,89.99999 °,179.99998 °,734.5,322.0,318.4,0.15,318.1,207,78.1,-3.0,-3.0,0.94,3.98,-0.04,-0.14,93.6,7.64,96.8,16.24,-609.7,-0.002,-0.001,0.014
7/28/2020,9:01:13 AM,Pond F,,89.99999 °,179.99998 °,734.5,322.1,318.4,0.15,318.0,207,78.1,-3.0,-3.0,0.94,3.99,-0.03,-0.13,93.5,7.64,96.8,16.24,-609.7,-0.002,-0.001,0.014
7/28/2020,9:01:13 AM,Pond F,,89.99999 °,179.99998 °,734.5,322.1,318.4,0.15,318.0,207,78.1,-3.0,-3.0,0.94,3.98,-0.03,-0.13,93.5,7.64,96.7,16.24,-609.7,-0.001,0.000,0.020
7/28/2020,9:01:13 AM,Pond F,,89.99999 °,179.99998 °,734.4,322.1,318.4,0.15,318.0,207,78.1,-3.0,-3.0,0.94,4.00,-0.03,-0.13,93.5,7.63,96.7,16.24,-609.7,0.002,0.001,0.024
7/28/2020,9:01:13 AM,Pond F,,89.99999 °,179.99998 °,734.4,322.1,318.4,0.15,318.0,207,78.1,-3.0,-3.0,0.94,4.00,-0.03,-0.13,93.4,7.63,96.7,16.24,-609.7,0.008,0.006,0.034
7/28/2020,9:01:14 AM,Pond F,,89.99999 °,179.99998 °,734.4,322.1,318.4,0.15,318.0,207,78.1,-3.0,-3.0,0.94,4.00,-0.03,-0.13,93.4,7.63,96.6,16.24,-609.7,0.008,0.006,0.034
7/28/2020,9:01:14 AM,Pond F,,89.99999 °,179.99998 °,734.4,322.1,318.4,0.15,318.0,207,78.1,-3.0,-3.0,0.94,3.98,-0.02,-0.12,93.4,7.62,96.6,16.24,-609.7,0.010,0.007,0.040
7/28/2020,9:01:14 AM,Pond F,,89.99999 °,179.99998 °,734.5,322.2,318.4,0.15,318.0,207,78.1,-3.0,-3.0,0.93,3.97,-0.02,-0.12,93.3,7.62,96.6,16.24,-609.7,0.015,0.011,0.058
7/28/2020,9:01:14 AM,Pond F,,89.99999 °,179.99998 °,734.5,322.2,318.4,0.15,318.0,207,78.1,-3.0,-3.0,0.93,3.95,-0.02,-0.13,93.3,7.62,96.5,16.24,-609.7,0.022,0.016,0.079
7/28/2020,9:01:15 AM,Pond F,,89.99999 °,179.99998 °,734.5,322.2,318.4,0.15,318.1,207,78.1,-3.0,-3.0,0.93,3.94,-0.03,-0.13,93.3,7.61,96.5,16.24,-609.7,0.030,0.021,0.094
