KorDSS MEASUREMENT DATA FILE EXPORT

FILE CREATED:,8/12/2020 8:39:47 PM


DATE,TIME,SITE,DATA ID,GPS Latitude (°),GPS Longitude (°),Barometer (mmHg),Cond (µS/cm),Sp Cond (µS/cm),Sal (psu),nLFCond (µS/cm),TDS (mg/L),Temp (°F),Sigma-T (s t),Sigma (s),Chlorophyll (RFU),Chlorophyll (µg/L),PC (RFU),PC (ug/L),ODO (% Sat),ODO (mg/L),ODO (% LocalB),pH,pH (mV),Pressure (psi a),Depth (m),Vertical Position (m)
8/11/2020,9:46:19 AM,Pond F,,0.00000 °,0.00000 °,735.2,343.4,360.2,0.17,361.9,234,72.6,-2.2,-2.2,0.35,1.67,-0.33,-0.32,87.2,7.53,90.1,16.34,-609.7,0.000,0.000,-0.003
8/11/2020,9:46:19 AM,Pond F,,0.00000 °,0.00000 °,735.2,343.4,360.2,0.17,361.9,234,72.6,-2.2,-2.2,0.35,1.68,-0.33,-0.32,87.1,7.53,90.1,16.34,-609.7,0.000,0.000,-0.003
8/11/2020,9:46:19 AM,Pond F,,0.00000 °,0.00000 °,735.2,343.4,360.2,0.17,361.9,234,72.6,-2.2,-2.2,0.36,1.70,-0.33,-0.32,87.1,7.53,90.1,16.34,-609.7,0.000,0.000,-0.004
8/11/2020,9:46:19 AM,Pond F,,0.00000 °,0.00000 °,735.2,343.4,360.2,0.17,361.9,234,72.6,-2.2,-2.2,0.36,1.71,-0.33,-0.33,87.1,7.53,90.0,16.34,-609.7,-0.001,0.000,-0.004
8/11/2020,9:46:20 AM,Pond F,,0.00000 °,0.00000 °,735.2,343.5,360.3,0.17,361.9,234,72.6,-2.2,-2.2,0.36,1.71,-0.33,-0.33,87.1,7.52,90.0,16.34,-609.7,-0.001,0.000,-0.002
8/11/2020,9:46:20 AM,Pond F,,0.00000 °,0.00000 °,735.2,343.4,360.3,0.17,361.9,234,72.6,-2.2,-2.2,0.36,1.72,-0.33,-0.33,87.0,7.52,90.0,16.34,-609.7,-0.001,0.000,-0.001
8/11/2020,9:46:20 AM,Pond F,,0.00000 °,0.00000 °,735.2,343.4,360.2,0.17,361.9,234,72.6,-2.2,-2.2,0.36,1.72,-0.33,-0.33,87.0,7.52,89.9,16.34,-609.7,-0.001,0.000,-0.001
8/11/2020,9:46:20 AM,Pond F,,0.00000 °,0.00000 °,735.2,343.4,360.2,0.17,361.9,234,72.6,-2.2,-2.2,0.37,1.74,-0.33,-0.33,87.0,7.52,89.9,16.34,-609.7,-0.001,0.000,-0.001
8/11/2020,9:46:21 AM,Pond F,,0.00000 °,0.00000 °,735.2,343.4,360.2,0.17,361.9,234,72.6,-2.2,-2.2,0.37,1.74,-0.33,-0.33,86.9,7.51,89.9,16.34,-609.7,0.000,0.000,0.003
8/11/2020,9:46:21 AM,Pond F,,0.00000 °,0.00000 °,735.3,343.4,360.2,0.17,361.9,234,72.6,-2.2,-2.2,0.37,1.73,-0.33,-0.33,86.9,7.51,89.8,16.34,-609.7,0.000,0.000,0.008
