KorDSS MEASUREMENT DATA FILE EXPORT

FILE CREATED:,8/12/2020 8:37:24 PM


DATE,TIME,SITE,DATA ID,GPS Latitude (°),GPS Longitude (°),Barometer (mmHg),Cond (µS/cm),Sp Cond (µS/cm),Sal (psu),nLFCond (µS/cm),TDS (mg/L),Temp (°F),Sigma-T (s t),Sigma (s),Chlorophyll (RFU),Chlorophyll (µg/L),PC (RFU),PC (ug/L),ODO (% Sat),ODO (mg/L),ODO (% LocalB),pH,pH (mV),Pressure (psi a),Depth (m),Vertical Position (m)
8/10/2020,9:02:52 AM,Pond F,,0.00000 °,0.00000 °,731.5,371.0,366.9,0.17,366.4,238,78.1,-3.0,-3.0,0.32,1.53,-0.34,-0.33,93.8,7.66,97.5,16.24,-609.7,-0.004,-0.003,-0.006
8/10/2020,9:02:52 AM,Pond F,,0.00000 °,0.00000 °,731.5,371.0,366.9,0.17,366.4,238,78.1,-3.0,-3.0,0.32,1.53,-0.34,-0.33,93.8,7.66,97.4,16.24,-609.7,-0.004,-0.003,-0.008
8/10/2020,9:02:52 AM,Pond F,,0.00000 °,0.00000 °,731.5,371.0,366.9,0.17,366.5,238,78.1,-3.0,-3.0,0.31,1.53,-0.35,-0.34,93.8,7.66,97.4,16.24,-609.7,-0.005,-0.003,-0.008
8/10/2020,9:02:52 AM,Pond F,,0.00000 °,0.00000 °,731.5,371.0,366.9,0.17,366.5,238,78.1,-3.0,-3.0,0.32,1.53,-0.35,-0.34,93.7,7.65,97.4,16.24,-609.7,-0.005,-0.004,-0.008
8/10/2020,9:02:53 AM,Pond F,,0.00000 °,0.00000 °,731.4,371.0,366.9,0.17,366.5,238,78.1,-3.0,-3.0,0.32,1.53,-0.34,-0.33,93.7,7.65,97.4,16.24,-609.7,-0.005,-0.004,-0.007
8/10/2020,9:02:53 AM,Pond F,,0.00000 °,0.00000 °,731.4,371.0,366.9,0.17,366.5,238,78.1,-3.0,-3.0,0.32,1.54,-0.35,-0.33,93.7,7.65,97.3,16.24,-609.7,-0.006,-0.004,-0.008
8/10/2020,9:02:53 AM,Pond F,,0.00000 °,0.00000 °,731.4,371.0,366.9,0.17,366.5,238,78.1,-3.0,-3.0,0.32,1.53,-0.35,-0.34,93.6,7.65,97.3,16.24,-609.7,-0.006,-0.005,-0.013
8/10/2020,9:02:53 AM,Pond F,,0.00000 °,0.00000 °,731.4,371.0,366.9,0.17,366.5,238,78.1,-3.0,-3.0,0.32,1.53,-0.35,-0.34,93.6,7.64,97.3,16.24,-609.7,-0.007,-0.005,-0.013
8/10/2020,9:02:54 AM,Pond F,,0.00000 °,0.00000 °,731.5,371.0,366.9,0.17,366.5,238,78.1,-3.0,-3.0,0.32,1.53,-0.35,-0.33,93.6,7.64,97.2,16.24,-609.7,-0.007,-0.005,-0.014
8/10/2020,9:02:54 AM,Pond F,,0.00000 °,0.00000 °,731.5,371.0,366.9,0.17,366.5,238,78.1,-3.0,-3.0,0.32,1.55,-0.35,-0.34,93.6,7.64,97.2,16.24,-609.7,-0.007,-0.005,-0.011
8/10/2020,9:02:54 AM,Pond F,,0.00000 °,0.00000 °,731.5,371.0,366.9,0.17,366.5,238,78.1,-3.0,-3.0,0.32,1.54,-0.35,-0.34,93.5,7.64,97.2,16.24,-609.7,-0.007,-0.005,-0.006
8/10/2020,9:02:54 AM,Pond F,,0.00000 °,0.00000 °,731.5,371.0,366.9,0.17,366.5,238,78.1,-3.0,-3.0,0.32,1.54,-0.34,-0.33,93.5,7.64,97.2,16.24,-609.7,-0.007,-0.005,-0.008
8/10/2020,9:02:55 AM,Pond F,,0.00000 °,0.00000 °,731.4,371.0,366.9,0.17,366.5,238,78.1,-3.0,-3.0,0.32,1.54,-0.35,-0.34,93.5,7.63,97.1,16.24,-609.7,-0.007,-0.005,-0.007
8/10/2020,9:02:55 AM,Pond F,,0.00000 °,0.00000 °,731.4,371.0,366.9,0.17,366.5,238,78.1,-3.0,-3.0,0.32,1.54,-0.35,-0.34,93.5,7.63,97.1,16.24,-609.7,-0.007,-0.005,-0.002
8/10/2020,9:02:55 AM,Pond F,,0.00000 °,0.00000 °,731.4,371.0,366.9,0.17,366.5,238,78.1,-3.0,-3.0,0.32,1.53,-0.35,-0.34,93.4,7.63,97.1,16.24,-609.7,-0.007,-0.005,0.001
8/10/2020,9:02:55 AM,Pond F,,0.00000 °,0.00000 °,731.4,371.0,366.9,0.17,366.5,238,78.1,-3.0,-3.0,0.31,1.52,-0.35,-0.34,93.4,7.63,97.1,16.24,-609.7,-0.006,-0.004,0.005
8/10/2020,9:02:56 AM,Pond F,,0.00000 °,0.00000 °,731.3,371.0,366.9,0.17,366.4,238,78.1,-3.0,-3.0,0.31,1.52,-0.35,-0.34,93.4,7.63,97.0,16.24,-609.7,-0.005,-0.004,0.015
8/10/2020,9:02:56 AM,Pond F,,0.00000 °,0.00000 °,731.3,371.0,366.9,0.17,366.4,238,78.1,-3.0,-3.0,0.32,1.53,-0.35,-0.34,93.4,7.62,97.0,16.24,-609.7,-0.004,-0.003,0.017
8/10/2020,9:02:56 AM,Pond F,,0.00000 °,0.00000 °,731.3,371.1,366.9,0.17,366.4,238,78.1,-3.0,-3.0,0.32,1.53,-0.35,-0.34,93.3,7.62,97.0,16.24,-609.7,-0.004,-0.003,0.018
8/10/2020,9:02:56 AM,Pond F,,0.00000 °,0.00000 °,731.3,371.1,366.9,0.17,366.5,238,78.1,-3.0,-3.0,0.32,1.53,-0.35,-0.34,93.3,7.62,97.0,16.24,-609.7,-0.002,-0.001,0.021
8/10/2020,9:02:57 AM,Pond F,,0.00000 °,0.00000 °,731.5,371.1,366.9,0.17,366.5,238,78.1,-3.0,-3.0,0.31,1.52,-0.35,-0.34,93.3,7.62,96.9,16.24,-609.7,-0.001,-0.001,0.026
8/10/2020,9:02:57 AM,Pond F,,0.00000 °,0.00000 °,731.5,371.1,366.9,0.17,366.5,238,78.1,-3.0,-3.0,0.31,1.51,-0.35,-0.34,93.3,7.62,96.9,16.24,-609.7,0.000,0.000,0.032
8/10/2020,9:02:57 AM,Pond F,,0.00000 °,0.00000 °,731.5,371.1,366.9,0.17,366.5,238,78.1,-3.0,-3.0,0.31,1.51,-0.36,-0.34,93.2,7.61,96.9,16.24,-609.7,0.001,0.001,0.039
8/10/2020,9:02:57 AM,Pond F,,0.00000 °,0.00000 °,731.5,371.1,366.9,0.17,366.5,238,78.1,-3.0,-3.0,0.31,1.51,-0.36,-0.34,93.2,7.61,96.8,16.24,-609.7,0.004,0.003,0.054
8/10/2020,9:02:58 AM,Pond F,,0.00000 °,0.00000 °,731.4,371.1,366.9,0.17,366.5,239,78.1,-3.0,-3.0,0.31,1.50,-0.36,-0.34,93.1,7.60,96.8,16.24,-609.7,0.005,0.004,0.055
8/10/2020,9:02:58 AM,Pond F,,0.00000 °,0.00000 °,731.4,371.1,366.9,0.17,366.5,239,78.1,-3.0,-3.0,0.31,1.51,-0.36,-0.34,93.1,7.60,96.7,16.24,-609.7,0.007,0.005,0.058
8/10/2020,9:02:58 AM,Pond F,,0.00000 °,0.00000 °,731.4,371.1,366.9,0.17,366.5,239,78.1,-3.0,-3.0,0.31,1.53,-0.36,-0.34,93.0,7.60,96.7,16.24,-609.7,0.010,0.007,0.060
8/10/2020,9:02:58 AM,Pond F,,0.00000 °,0.00000 °,731.4,371.2,366.9,0.17,366.5,239,78.1,-3.0,-3.0,0.31,1.52,-0.36,-0.34,93.0,7.59,96.6,16.24,-609.7,0.011,0.008,0.059
8/10/2020,9:02:59 AM,Pond F,,0.00000 °,0.00000 °,731.4,371.2,366.9,0.17,366.5,239,78.1,-3.0,-3.0,0.31,1.50,-0.36,-0.34,92.9,7.59,96.6,16.24,-609.7,0.012,0.009,0.062
8/10/2020,9:02:59 AM,Pond F,,0.00000 °,0.00000 °,731.4,371.2,366.9,0.17,366.5,239,78.1,-3.0,-3.0,0.31,1.51,-0.36,-0.35,92.9,7.58,96.5,16.24,-609.7,0.015,0.011,0.076
8/10/2020,9:02:59 AM,Pond F,,0.00000 °,0.00000 °,731.4,371.2,366.9,0.17,366.5,239,78.1,-3.0,-3.0,0.31,1.51,-0.36,-0.34,92.8,7.58,96.5,16.24,-609.7,0.017,0.012,0.086
8/10/2020,9:02:59 AM,Pond F,,0.00000 °,0.00000 °,731.4,371.2,366.9,0.17,366.5,239,78.1,-3.0,-3.0,0.31,1.51,-0.36,-0.34,92.8,7.58,96.4,16.24,-609.7,0.019,0.013,0.091
8/10/2020,9:03:00 AM,Pond F,,0.00000 °,0.00000 °,731.5,371.2,366.9,0.17,366.5,239,78.1,-3.0,-3.0,0.31,1.52,-0.36,-0.34,92.7,7.57,96.3,16.24,-609.7,0.023,0.016,0.099
8/10/2020,9:03:00 AM,Pond F,,0.00000 °,0.00000 °,731.5,371.2,366.9,0.17,366.5,239,78.1,-3.0,-3.0,0.31,1.52,-0.36,-0.34,92.7,7.57,96.3,16.24,-609.7,0.025,0.018,0.100
