KorDSS MEASUREMENT DATA FILE EXPORT

FILE CREATED:,8/6/2020 4:29:46 PM


DATE,TIME,SITE,DATA ID,GPS Latitude (°),GPS Longitude (°),Barometer (mmHg),Cond (µS/cm),Sp Cond (µS/cm),Sal (psu),nLFCond (µS/cm),TDS (mg/L),Temp (°F),Sigma-T (s t),Sigma (s),Chlorophyll (RFU),Chlorophyll (µg/L),PC (RFU),PC (ug/L),ODO (% Sat),ODO (mg/L),ODO (% LocalB),pH,pH (mV),Pressure (psi a),Depth (m),Vertical Position (m)
8/6/2020,9:03:19 AM,Pond F,,0.00000 °,0.00000 °,735.8,343.9,363.9,0.17,365.8,237,71.8,-2.1,-2.1,0.54,2.40,-0.25,-0.27,89.4,7.79,92.3,16.35,-609.7,-0.004,-0.003,-0.002
8/6/2020,9:03:19 AM,Pond F,,0.00000 °,0.00000 °,735.8,343.9,363.9,0.17,365.8,237,71.8,-2.1,-2.1,0.54,2.40,-0.25,-0.27,89.4,7.79,92.3,16.35,-609.7,-0.003,-0.002,-0.002
8/6/2020,9:03:19 AM,Pond F,,0.00000 °,0.00000 °,735.8,343.9,363.9,0.17,365.8,237,71.8,-2.1,-2.1,0.54,2.42,-0.24,-0.27,89.4,7.79,92.3,16.35,-609.7,-0.003,-0.002,-0.001
8/6/2020,9:03:19 AM,Pond F,,0.00000 °,0.00000 °,735.8,343.9,363.9,0.17,365.8,237,71.8,-2.1,-2.1,0.54,2.40,-0.24,-0.27,89.3,7.78,92.3,16.35,-609.7,-0.003,-0.002,0.008
8/6/2020,9:03:20 AM,Pond F,,0.00000 °,0.00000 °,735.8,343.9,363.8,0.17,365.8,236,71.8,-2.1,-2.1,0.53,2.40,-0.24,-0.26,89.3,7.78,92.2,16.35,-609.7,-0.003,-0.002,0.015
8/6/2020,9:03:20 AM,Pond F,,0.00000 °,0.00000 °,735.8,343.8,363.8,0.17,365.7,236,71.8,-2.1,-2.1,0.53,2.39,-0.23,-0.26,89.3,7.78,92.2,16.35,-609.7,0.001,0.001,0.028
8/6/2020,9:03:20 AM,Pond F,,0.00000 °,0.00000 °,735.8,343.8,363.7,0.17,365.7,236,71.8,-2.1,-2.1,0.53,2.37,-0.24,-0.27,89.2,7.78,92.2,16.35,-609.7,0.003,0.002,0.035
8/6/2020,9:03:20 AM,Pond F,,0.00000 °,0.00000 °,735.8,343.7,363.7,0.17,365.6,236,71.8,-2.1,-2.1,0.53,2.37,-0.24,-0.27,89.2,7.77,92.2,16.35,-609.7,0.006,0.004,0.043
8/6/2020,9:03:21 AM,Pond F,,0.00000 °,0.00000 °,735.9,343.7,363.6,0.17,365.6,236,71.8,-2.1,-2.1,0.53,2.38,-0.24,-0.27,89.2,7.77,92.1,16.35,-609.7,0.012,0.009,0.057
8/6/2020,9:03:21 AM,Pond F,,0.00000 °,0.00000 °,735.9,343.6,363.6,0.17,365.5,236,71.8,-2.1,-2.1,0.53,2.37,-0.24,-0.27,89.1,7.77,92.1,16.35,-609.7,0.016,0.011,0.069
8/6/2020,9:03:21 AM,Pond F,,0.00000 °,0.00000 °,735.9,343.6,363.5,0.17,365.5,236,71.8,-2.1,-2.1,0.52,2.35,-0.24,-0.27,89.1,7.77,92.0,16.35,-609.7,0.019,0.014,0.082
8/6/2020,9:03:21 AM,Pond F,,0.00000 °,0.00000 °,735.9,343.5,363.5,0.17,365.4,236,71.8,-2.1,-2.1,0.52,2.34,-0.24,-0.27,89.1,7.76,92.0,16.35,-609.7,0.028,0.020,0.105
8/6/2020,9:03:22 AM,Pond F,,0.00000 °,0.00000 °,735.8,343.5,363.4,0.17,365.4,236,71.8,-2.1,-2.1,0.52,2.33,-0.24,-0.27,89.0,7.76,92.0,16.35,-609.7,0.033,0.023,0.119
8/6/2020,9:03:22 AM,Pond F,,0.00000 °,0.00000 °,735.8,343.4,363.4,0.17,365.3,236,71.8,-2.1,-2.1,0.51,2.32,-0.25,-0.27,89.0,7.76,91.9,16.35,-609.7,0.039,0.027,0.132
8/6/2020,9:03:22 AM,Pond F,,0.00000 °,0.00000 °,735.8,343.4,363.3,0.17,365.3,236,71.8,-2.1,-2.1,0.52,2.32,-0.25,-0.27,89.0,7.76,91.9,16.35,-609.7,0.050,0.035,0.153
8/6/2020,9:03:22 AM,Pond F,,0.00000 °,0.00000 °,735.8,343.3,363.3,0.17,365.2,236,71.8,-2.1,-2.1,0.51,2.30,-0.25,-0.27,89.0,7.75,91.9,16.35,-609.7,0.056,0.039,0.162
8/6/2020,9:03:23 AM,Pond F,,0.00000 °,0.00000 °,735.8,343.2,363.2,0.17,365.2,236,71.8,-2.1,-2.1,0.51,2.31,-0.25,-0.27,88.9,7.75,91.8,16.35,-609.7,0.062,0.043,0.171
8/6/2020,9:03:23 AM,Pond F,,0.00000 °,0.00000 °,735.8,343.2,363.2,0.17,365.1,236,71.8,-2.1,-2.1,0.52,2.32,-0.25,-0.27,88.9,7.75,91.8,16.35,-609.7,0.068,0.048,0.181
