KorDSS MEASUREMENT DATA FILE EXPORT

FILE CREATED:,8/3/2020 8:39:41 PM


DATE,TIME,SITE,DATA ID,GPS Latitude (°),GPS Longitude (°),Barometer (mmHg),Cond (µS/cm),Sp Cond (µS/cm),Sal (psu),nLFCond (µS/cm),TDS (mg/L),Temp (°F),Sigma-T (s t),Sigma (s),Chlorophyll (RFU),Chlorophyll (µg/L),PC (RFU),PC (ug/L),ODO (% Sat),ODO (mg/L),ODO (% LocalB),pH,pH (mV),Pressure (psi a),Depth (m),Vertical Position (m)
8/3/2020,9:04:50 AM,Pond F,,0.00000 °,0.00000 °,738.4,337.3,349.7,0.17,351.0,227,73.7,-2.4,-2.4,0.44,2.04,-0.28,-0.29,92.8,7.93,95.5,16.32,-609.7,-0.004,-0.003,0.001
8/3/2020,9:04:50 AM,Pond F,,0.00000 °,0.00000 °,738.4,337.4,349.6,0.17,350.9,227,73.7,-2.4,-2.4,0.44,2.03,-0.28,-0.29,92.7,7.93,95.4,16.32,-609.7,-0.004,-0.003,0.001
8/3/2020,9:04:50 AM,Pond F,,0.00000 °,0.00000 °,738.4,337.4,349.6,0.17,350.9,227,73.7,-2.4,-2.4,0.44,2.01,-0.28,-0.29,92.7,7.92,95.4,16.32,-609.7,-0.004,-0.002,0.001
8/3/2020,9:04:50 AM,Pond F,,0.00000 °,0.00000 °,738.4,337.4,349.6,0.17,350.8,227,73.7,-2.4,-2.4,0.44,2.00,-0.28,-0.29,92.7,7.92,95.4,16.32,-609.7,-0.003,-0.002,0.001
8/3/2020,9:04:51 AM,Pond F,,0.00000 °,0.00000 °,738.4,337.4,349.5,0.17,350.8,227,73.7,-2.4,-2.4,0.44,2.01,-0.28,-0.29,92.7,7.92,95.4,16.32,-609.7,-0.003,-0.002,0.000
8/3/2020,9:04:51 AM,Pond F,,0.00000 °,0.00000 °,738.4,337.4,349.5,0.17,350.7,227,73.8,-2.4,-2.4,0.44,2.01,-0.28,-0.29,92.6,7.91,95.3,16.32,-609.7,-0.003,-0.002,0.002
8/3/2020,9:04:51 AM,Pond F,,0.00000 °,0.00000 °,738.4,337.4,349.5,0.17,350.7,227,73.8,-2.4,-2.4,0.43,2.00,-0.28,-0.29,92.6,7.91,95.3,16.32,-609.7,-0.003,-0.002,0.004
8/3/2020,9:04:51 AM,Pond F,,0.00000 °,0.00000 °,738.4,337.5,349.4,0.17,350.6,227,73.8,-2.4,-2.4,0.44,2.01,-0.28,-0.29,92.6,7.90,95.3,16.32,-609.7,-0.002,-0.002,0.006
8/3/2020,9:04:52 AM,Pond F,,0.00000 °,0.00000 °,738.4,337.5,349.4,0.17,350.6,227,73.8,-2.4,-2.4,0.44,2.02,-0.28,-0.29,92.5,7.90,95.2,16.32,-609.7,-0.002,-0.001,0.009
8/3/2020,9:04:52 AM,Pond F,,0.00000 °,0.00000 °,738.5,337.5,349.3,0.17,350.5,227,73.8,-2.4,-2.4,0.44,2.02,-0.28,-0.29,92.5,7.90,95.2,16.32,-609.7,-0.001,-0.001,0.016
8/3/2020,9:04:52 AM,Pond F,,0.00000 °,0.00000 °,738.5,337.5,349.3,0.17,350.5,227,73.8,-2.4,-2.4,0.43,2.00,-0.28,-0.29,92.5,7.89,95.2,16.32,-609.7,0.000,0.000,0.017
8/3/2020,9:04:52 AM,Pond F,,0.00000 °,0.00000 °,738.5,337.5,349.3,0.17,350.4,227,73.8,-2.4,-2.4,0.43,2.00,-0.28,-0.29,92.4,7.89,95.1,16.32,-609.7,0.000,0.000,0.020
8/3/2020,9:04:53 AM,Pond F,,0.00000 °,0.00000 °,738.5,337.5,349.2,0.17,350.4,227,73.8,-2.4,-2.4,0.43,1.98,-0.28,-0.29,92.4,7.89,95.1,16.32,-609.7,0.002,0.001,0.024
