KorDSS MEASUREMENT DATA FILE EXPORT

FILE CREATED:,7/15/2020 7:17:35 PM


DATE,TIME,SITE,DATA ID,GPS Latitude (°),GPS Longitude (°),Barometer (mmHg),Cond (µS/cm),Sp Cond (µS/cm),Sal (psu),nLFCond (µS/cm),TDS (mg/L),Temp (°F),Sigma-T (s t),Sigma (s),Chlorophyll (RFU),Chlorophyll (µg/L),PC (RFU),PC (ug/L),ODO (% Sat),ODO (mg/L),ODO (% LocalB),pH,pH (mV),Pressure (psi a),Depth (m),Vertical Position (m)
7/15/2020,9:04:13 AM,Pond F,,89.99999 °,179.99998 °,735.0,270.1,270.3,0.13,270.4,176,76.9,-2.8,-2.8,0.41,1.88,-0.27,-0.29,70.5,5.83,72.9,16.26,-609.7,-0.024,-0.017,0.002
7/15/2020,9:04:13 AM,Pond F,,89.99999 °,179.99998 °,735.0,270.1,270.3,0.13,270.4,176,76.9,-2.8,-2.8,0.41,1.88,-0.27,-0.29,70.5,5.83,72.9,16.26,-609.7,-0.024,-0.017,0.002
7/15/2020,9:04:13 AM,Pond F,,89.99999 °,179.99998 °,735.0,270.1,270.3,0.13,270.4,176,76.9,-2.8,-2.8,0.41,1.90,-0.27,-0.29,70.4,5.82,72.8,16.26,-609.7,-0.024,-0.017,0.000
7/15/2020,9:04:13 AM,Pond F,,89.99999 °,179.99998 °,735.1,270.0,270.3,0.13,270.3,176,76.9,-2.8,-2.8,0.41,1.89,-0.27,-0.28,70.3,5.81,72.6,16.26,-609.7,-0.023,-0.016,0.000
7/15/2020,9:04:14 AM,Pond F,,89.99999 °,179.99998 °,735.1,270.0,270.3,0.13,270.3,176,76.9,-2.8,-2.8,0.40,1.88,-0.27,-0.28,70.2,5.80,72.6,16.26,-609.7,-0.023,-0.016,0.000
7/15/2020,9:04:14 AM,Pond F,,89.99999 °,179.99998 °,735.1,270.0,270.3,0.13,270.3,176,76.9,-2.8,-2.8,0.40,1.87,-0.27,-0.29,70.2,5.80,72.5,16.26,-609.7,-0.023,-0.016,0.001
7/15/2020,9:04:14 AM,Pond F,,89.99999 °,179.99998 °,735.1,270.0,270.3,0.13,270.3,176,76.9,-2.8,-2.8,0.40,1.87,-0.27,-0.29,70.1,5.79,72.5,16.26,-609.7,-0.023,-0.016,0.003
7/15/2020,9:04:14 AM,Pond F,,89.99999 °,179.99998 °,735.0,270.0,270.3,0.13,270.3,176,76.9,-2.8,-2.8,0.40,1.88,-0.28,-0.29,70.0,5.79,72.4,16.26,-609.7,-0.022,-0.016,0.006
7/15/2020,9:04:15 AM,Pond F,,89.99999 °,179.99998 °,735.0,270.0,270.3,0.13,270.3,176,76.9,-2.8,-2.8,0.40,1.88,-0.28,-0.29,70.0,5.79,72.4,16.26,-609.7,-0.022,-0.016,0.006
7/15/2020,9:04:15 AM,Pond F,,89.99999 °,179.99998 °,735.0,270.0,270.3,0.13,270.3,176,76.9,-2.8,-2.8,0.41,1.89,-0.28,-0.29,69.9,5.78,72.3,16.26,-609.7,-0.021,-0.015,0.018
7/15/2020,9:04:15 AM,Pond F,,89.99999 °,179.99998 °,735.0,270.0,270.3,0.13,270.3,176,76.9,-2.8,-2.8,0.41,1.89,-0.28,-0.29,69.8,5.77,72.2,16.26,-609.7,-0.021,-0.015,0.023
7/15/2020,9:04:15 AM,Pond F,,89.99999 °,179.99998 °,735.1,270.0,270.3,0.13,270.3,176,76.9,-2.8,-2.8,0.41,1.89,-0.27,-0.29,69.8,5.77,72.1,16.26,-609.7,-0.020,-0.014,0.034
7/15/2020,9:04:16 AM,Pond F,,89.99999 °,179.99998 °,735.1,270.0,270.3,0.13,270.3,176,76.9,-2.8,-2.8,0.40,1.88,-0.28,-0.29,69.7,5.76,72.1,16.26,-609.7,-0.020,-0.014,0.041
7/15/2020,9:04:16 AM,Pond F,,89.99999 °,179.99998 °,735.1,270.0,270.3,0.13,270.3,176,76.9,-2.8,-2.8,0.41,1.88,-0.28,-0.29,69.7,5.76,72.0,16.26,-609.7,-0.019,-0.013,0.048
7/15/2020,9:04:16 AM,Pond F,,89.99999 °,179.99998 °,735.1,270.0,270.2,0.13,270.3,176,76.9,-2.8,-2.8,0.40,1.88,-0.28,-0.29,69.6,5.75,71.9,16.26,-609.7,-0.018,-0.012,0.062
7/15/2020,9:04:16 AM,Pond F,,89.99999 °,179.99998 °,735.0,270.0,270.2,0.13,270.3,176,76.9,-2.8,-2.8,0.41,1.89,-0.28,-0.29,69.5,5.75,71.9,16.26,-609.7,-0.017,-0.012,0.067
7/15/2020,9:04:17 AM,Pond F,,89.99999 °,179.99998 °,735.0,270.0,270.2,0.13,270.3,176,76.9,-2.8,-2.8,0.40,1.88,-0.28,-0.29,69.5,5.74,71.8,16.26,-609.7,-0.016,-0.011,0.070
7/15/2020,9:04:17 AM,Pond F,,89.99999 °,179.99998 °,735.0,270.0,270.2,0.13,270.3,176,76.9,-2.8,-2.8,0.40,1.86,-0.28,-0.29,69.4,5.74,71.8,16.26,-609.7,-0.015,-0.011,0.075
7/15/2020,9:04:17 AM,Pond F,,89.99999 °,179.99998 °,735.0,269.9,270.2,0.13,270.2,176,76.9,-2.8,-2.8,0.40,1.86,-0.28,-0.29,69.3,5.73,71.7,16.26,-609.7,-0.014,-0.010,0.082
7/15/2020,9:04:17 AM,Pond F,,89.99999 °,179.99998 °,735.0,269.9,270.2,0.13,270.2,176,76.9,-2.8,-2.8,0.39,1.84,-0.28,-0.29,69.3,5.73,71.6,16.26,-609.7,-0.013,-0.009,0.084
7/15/2020,9:04:18 AM,Pond F,,89.99999 °,179.99998 °,735.0,269.9,270.2,0.13,270.2,176,76.9,-2.8,-2.8,0.39,1.83,-0.28,-0.29,69.2,5.72,71.6,16.26,-609.7,-0.012,-0.008,0.091
7/15/2020,9:04:18 AM,Pond F,,89.99999 °,179.99998 °,735.0,269.9,270.2,0.13,270.2,176,76.9,-2.8,-2.8,0.39,1.82,-0.28,-0.29,69.2,5.72,71.5,16.26,-609.7,-0.010,-0.007,0.107
7/15/2020,9:04:18 AM,Pond F,,89.99999 °,179.99998 °,735.0,269.9,270.2,0.13,270.2,176,76.9,-2.8,-2.8,0.39,1.83,-0.27,-0.29,69.1,5.71,71.5,16.26,-609.7,-0.009,-0.006,0.117
7/15/2020,9:04:18 AM,Pond F,,89.99999 °,179.99998 °,735.0,269.9,270.2,0.13,270.2,176,76.9,-2.8,-2.8,0.39,1.83,-0.28,-0.29,69.1,5.71,71.4,16.26,-609.7,-0.008,-0.006,0.128
7/15/2020,9:04:19 AM,Pond F,,89.99999 °,179.99998 °,735.0,269.9,270.1,0.13,270.2,176,76.9,-2.8,-2.8,0.39,1.81,-0.27,-0.29,69.0,5.70,71.3,16.26,-609.7,-0.005,-0.004,0.145
7/15/2020,9:04:19 AM,Pond F,,89.99999 °,179.99998 °,735.0,269.9,270.1,0.13,270.2,176,76.9,-2.8,-2.8,0.39,1.81,-0.27,-0.29,68.9,5.70,71.3,16.26,-609.7,-0.004,-0.003,0.151
7/15/2020,9:04:19 AM,Pond F,,89.99999 °,179.99998 °,735.0,269.9,270.1,0.13,270.2,176,76.9,-2.8,-2.8,0.39,1.83,-0.27,-0.29,68.9,5.69,71.2,16.26,-609.7,-0.003,-0.002,0.158
7/15/2020,9:04:19 AM,Pond F,,89.99999 °,179.99998 °,735.0,269.8,270.1,0.13,270.1,176,76.9,-2.8,-2.8,0.38,1.80,-0.27,-0.29,68.8,5.69,71.2,16.26,-609.7,0.000,0.000,0.179
7/15/2020,9:04:20 AM,Pond F,,89.99999 °,179.99998 °,735.0,269.8,270.1,0.13,270.1,176,76.9,-2.8,-2.8,0.38,1.80,-0.27,-0.29,68.8,5.69,71.2,16.26,-609.7,0.000,0.000,0.179
