KorDSS MEASUREMENT DATA FILE EXPORT

FILE CREATED:,7/13/2020 6:53:18 PM


DATE,TIME,SITE,DATA ID,GPS Latitude (°),GPS Longitude (°),Barometer (mmHg),Cond (µS/cm),Sp Cond (µS/cm),Sal (psu),nLFCond (µS/cm),TDS (mg/L),Temp (°F),Sigma-T (s t),Sigma (s),Chlorophyll (RFU),Chlorophyll (µg/L),PC (RFU),PC (ug/L),ODO (% Sat),ODO (mg/L),ODO (% LocalB),pH,pH (mV),Pressure (psi a),Depth (m),Vertical Position (m)
7/12/2020,10:05:53 AM,Pond F,,89.99999 °,179.99998 °,734.0,283.4,277.5,0.13,276.9,180,79.0,-3.1,-3.1,0.39,1.82,-0.19,-0.24,74.0,5.99,76.6,16.23,-609.7,0.001,0.001,0.002
7/12/2020,10:05:53 AM,Pond F,,89.99999 °,179.99998 °,734.0,283.4,277.5,0.13,276.9,180,79.0,-3.1,-3.1,0.39,1.82,-0.19,-0.24,74.0,5.99,76.6,16.23,-609.7,0.001,0.001,0.002
7/12/2020,10:05:53 AM,Pond F,,89.99999 °,179.99998 °,734.0,283.4,277.5,0.13,276.9,180,79.0,-3.1,-3.1,0.38,1.79,-0.18,-0.22,73.8,5.97,76.4,16.23,-609.7,0.001,0.001,0.001
7/12/2020,10:05:53 AM,Pond F,,89.99999 °,179.99998 °,734.0,283.4,277.5,0.13,276.9,180,79.0,-3.1,-3.1,0.38,1.78,-0.18,-0.23,73.8,5.97,76.4,16.23,-609.7,0.001,0.001,0.000
7/12/2020,10:05:54 AM,Pond F,,89.99999 °,179.99998 °,734.0,283.4,277.5,0.13,276.9,180,79.0,-3.1,-3.1,0.38,1.79,-0.19,-0.23,73.7,5.97,76.4,16.23,-609.7,0.001,0.001,0.000
7/12/2020,10:05:54 AM,Pond F,,89.99999 °,179.99998 °,734.0,283.4,277.5,0.13,276.9,180,79.0,-3.1,-3.1,0.38,1.78,-0.19,-0.23,73.7,5.96,76.3,16.23,-609.7,0.001,0.001,0.001
7/12/2020,10:05:54 AM,Pond F,,89.99999 °,179.99998 °,734.0,283.3,277.5,0.13,276.9,180,79.0,-3.1,-3.1,0.38,1.78,-0.18,-0.23,73.6,5.96,76.3,16.23,-609.7,0.001,0.001,0.001
7/12/2020,10:05:54 AM,Pond F,,89.99999 °,179.99998 °,734.0,283.3,277.5,0.13,276.9,180,79.0,-3.1,-3.1,0.38,1.77,-0.19,-0.23,73.6,5.96,76.2,16.23,-609.7,0.001,0.001,0.001
7/12/2020,10:05:55 AM,Pond F,,89.99999 °,179.99998 °,734.0,283.3,277.5,0.13,276.9,180,79.0,-3.1,-3.1,0.38,1.77,-0.19,-0.23,73.5,5.95,76.2,16.23,-609.7,0.001,0.001,0.001
7/12/2020,10:05:55 AM,Pond F,,89.99999 °,179.99998 °,733.9,283.3,277.5,0.13,276.9,180,79.0,-3.1,-3.1,0.38,1.77,-0.19,-0.23,73.5,5.95,76.1,16.23,-609.7,0.001,0.001,0.000
