KorDSS MEASUREMENT DATA FILE EXPORT

FILE CREATED:,7/2/2020 7:25:21 PM


DATE,TIME,SITE,DATA ID,GPS Latitude (°),GPS Longitude (°),Barometer (mmHg),Cond (µS/cm),Sp Cond (µS/cm),Sal (psu),nLFCond (µS/cm),TDS (mg/L),Temp (°F),Sigma-T (s t),Sigma (s),Chlorophyll (RFU),Chlorophyll (µg/L),PC (RFU),PC (ug/L),ODO (% Sat),ODO (mg/L),ODO (% LocalB),pH,pH (mV),Pressure (psi a),Depth (m),Vertical Position (m)
7/2/2020,9:00:23 AM,Pond A,,89.99999 °,179.99998 °,735.7,337.4,339.0,0.16,339.1,220,76.6,-2.8,-2.8,0.92,3.90,-0.23,-0.26,34.1,2.82,35.2,16.27,-609.7,-0.005,-0.003,-0.002
7/2/2020,9:00:23 AM,Pond A,,89.99999 °,179.99998 °,735.6,337.4,339.0,0.16,339.1,220,76.6,-2.8,-2.8,0.92,3.90,-0.23,-0.26,34.1,2.82,35.2,16.27,-609.7,-0.005,-0.003,-0.002
7/2/2020,9:00:23 AM,Pond A,,89.99999 °,179.99998 °,735.6,337.4,338.9,0.16,339.1,220,76.6,-2.8,-2.8,0.94,3.99,-0.23,-0.26,34.0,2.82,35.1,16.27,-609.7,-0.006,-0.004,-0.004
7/2/2020,9:00:23 AM,Pond A,,89.99999 °,179.99998 °,735.6,337.4,338.9,0.16,339.1,220,76.6,-2.8,-2.8,0.95,4.03,-0.23,-0.26,34.0,2.82,35.1,16.27,-609.7,-0.006,-0.004,-0.004
7/2/2020,9:00:24 AM,Pond A,,89.99999 °,179.99998 °,735.6,337.4,338.9,0.16,339.1,220,76.6,-2.8,-2.8,0.96,4.07,-0.23,-0.26,33.9,2.81,35.1,16.27,-609.7,-0.005,-0.004,-0.004
7/2/2020,9:00:24 AM,Pond A,,89.99999 °,179.99998 °,735.6,337.4,338.9,0.16,339.1,220,76.6,-2.8,-2.8,0.95,4.05,-0.24,-0.27,33.9,2.81,35.0,16.27,-609.7,-0.006,-0.004,-0.004
7/2/2020,9:00:24 AM,Pond A,,89.99999 °,179.99998 °,735.6,337.4,338.9,0.16,339.1,220,76.6,-2.8,-2.8,0.96,4.06,-0.24,-0.27,33.9,2.81,35.0,16.27,-609.7,-0.005,-0.004,-0.001
7/2/2020,9:00:24 AM,Pond A,,89.99999 °,179.99998 °,735.6,337.4,338.9,0.16,339.1,220,76.6,-2.8,-2.8,0.95,4.04,-0.24,-0.27,33.9,2.81,35.0,16.27,-609.7,-0.005,-0.003,0.001
7/2/2020,9:00:25 AM,Pond A,,89.99999 °,179.99998 °,735.7,337.4,338.9,0.16,339.1,220,76.6,-2.8,-2.8,0.95,4.05,-0.25,-0.27,33.8,2.81,35.0,16.27,-609.7,-0.005,-0.003,-0.003
7/2/2020,9:00:25 AM,Pond A,,89.99999 °,179.99998 °,735.7,337.4,338.9,0.16,339.1,220,76.6,-2.8,-2.8,0.95,4.04,-0.24,-0.27,33.8,2.80,34.9,16.27,-609.7,-0.005,-0.004,-0.004
