KorDSS MEASUREMENT DATA FILE EXPORT

FILE CREATED:,8/6/2020 4:36:47 PM


DATE,TIME,SITE,DATA ID,GPS Latitude (°),GPS Longitude (°),Barometer (mmHg),Cond (µS/cm),Sp Cond (µS/cm),Sal (psu),nLFCond (µS/cm),TDS (mg/L),Temp (°F),Sigma-T (s t),Sigma (s),Chlorophyll (RFU),Chlorophyll (µg/L),PC (RFU),PC (ug/L),ODO (% Sat),ODO (mg/L),ODO (% LocalB),pH,pH (mV),Pressure (psi a),Depth (m),Vertical Position (m)
8/5/2020,9:07:55 AM,Pond F,,0.00000 °,0.00000 °,737.6,338.3,359.6,0.17,361.7,234,71.4,-2.1,-2.1,0.39,1.80,-0.29,-0.30,86.3,7.56,88.9,16.36,-609.7,-0.004,-0.003,0.001
8/5/2020,9:07:55 AM,Pond F,,0.00000 °,0.00000 °,737.6,338.3,359.6,0.17,361.7,234,71.4,-2.1,-2.1,0.39,1.81,-0.29,-0.30,86.2,7.55,88.8,16.36,-609.7,-0.003,-0.002,0.001
8/5/2020,9:07:55 AM,Pond F,,0.00000 °,0.00000 °,737.7,338.3,359.6,0.17,361.7,234,71.4,-2.1,-2.1,0.39,1.83,-0.29,-0.30,86.2,7.54,88.8,16.36,-609.7,-0.003,-0.002,0.001
8/5/2020,9:07:55 AM,Pond F,,0.00000 °,0.00000 °,737.7,338.3,359.6,0.17,361.7,234,71.4,-2.1,-2.1,0.40,1.85,-0.29,-0.30,86.1,7.54,88.7,16.36,-609.7,-0.003,-0.002,0.001
8/5/2020,9:07:56 AM,Pond F,,0.00000 °,0.00000 °,737.7,338.3,359.6,0.17,361.7,234,71.4,-2.1,-2.1,0.40,1.86,-0.29,-0.30,86.1,7.54,88.7,16.36,-609.7,-0.003,-0.002,0.002
8/5/2020,9:07:56 AM,Pond F,,0.00000 °,0.00000 °,737.7,338.3,359.6,0.17,361.7,234,71.4,-2.1,-2.1,0.41,1.88,-0.29,-0.30,86.0,7.53,88.6,16.36,-609.7,-0.003,-0.002,0.004
8/5/2020,9:07:56 AM,Pond F,,0.00000 °,0.00000 °,737.6,338.3,359.6,0.17,361.7,234,71.4,-2.1,-2.1,0.40,1.88,-0.29,-0.30,86.0,7.53,88.6,16.36,-609.7,-0.003,-0.002,0.004
8/5/2020,9:07:56 AM,Pond F,,0.00000 °,0.00000 °,737.6,338.2,359.6,0.17,361.7,234,71.4,-2.1,-2.1,0.40,1.87,-0.29,-0.30,86.0,7.52,88.6,16.36,-609.7,-0.002,-0.002,0.013
8/5/2020,9:07:57 AM,Pond F,,0.00000 °,0.00000 °,737.6,338.2,359.6,0.17,361.7,234,71.4,-2.1,-2.1,0.40,1.87,-0.29,-0.30,85.9,7.52,88.5,16.36,-609.7,-0.002,-0.001,0.017
8/5/2020,9:07:57 AM,Pond F,,0.00000 °,0.00000 °,737.6,338.2,359.6,0.17,361.6,234,71.4,-2.1,-2.1,0.40,1.87,-0.29,-0.30,85.9,7.52,88.5,16.36,-609.7,-0.001,-0.001,0.023
8/5/2020,9:07:57 AM,Pond F,,0.00000 °,0.00000 °,737.7,338.2,359.5,0.17,361.6,234,71.4,-2.1,-2.1,0.40,1.87,-0.29,-0.30,85.8,7.51,88.4,16.36,-609.7,-0.001,-0.001,0.023
8/5/2020,9:07:57 AM,Pond F,,0.00000 °,0.00000 °,737.7,338.1,359.5,0.17,361.6,234,71.4,-2.1,-2.1,0.41,1.89,-0.28,-0.29,85.8,7.51,88.4,16.36,-609.7,0.000,0.000,0.044
8/5/2020,9:07:58 AM,Pond F,,0.00000 °,0.00000 °,737.7,338.1,359.5,0.17,361.5,234,71.4,-2.1,-2.1,0.41,1.90,-0.28,-0.29,85.7,7.51,88.3,16.36,-609.7,0.002,0.001,0.060
8/5/2020,9:07:58 AM,Pond F,,0.00000 °,0.00000 °,737.7,338.0,359.4,0.17,361.5,234,71.4,-2.1,-2.1,0.41,1.92,-0.28,-0.29,85.7,7.50,88.3,16.36,-609.7,0.002,0.001,0.060
8/5/2020,9:07:58 AM,Pond F,,0.00000 °,0.00000 °,737.8,338.0,359.4,0.17,361.4,234,71.4,-2.1,-2.1,0.41,1.92,-0.28,-0.29,85.6,7.50,88.2,16.36,-609.7,0.005,0.003,0.076
8/5/2020,9:07:58 AM,Pond F,,0.00000 °,0.00000 °,737.8,338.0,359.3,0.17,361.4,234,71.4,-2.1,-2.1,0.42,1.92,-0.28,-0.29,85.6,7.50,88.2,16.36,-609.7,0.008,0.005,0.093
8/5/2020,9:07:59 AM,Pond F,,0.00000 °,0.00000 °,737.8,337.9,359.3,0.17,361.4,234,71.4,-2.1,-2.1,0.42,1.92,-0.27,-0.29,85.6,7.49,88.1,16.36,-609.7,0.008,0.005,0.093
8/5/2020,9:07:59 AM,Pond F,,0.00000 °,0.00000 °,737.8,337.9,359.2,0.17,361.3,233,71.4,-2.1,-2.1,0.41,1.92,-0.27,-0.29,85.5,7.49,88.1,16.36,-609.7,0.013,0.009,0.120
8/5/2020,9:07:59 AM,Pond F,,0.00000 °,0.00000 °,737.7,337.8,359.2,0.17,361.2,233,71.4,-2.1,-2.1,0.41,1.91,-0.27,-0.29,85.5,7.48,88.1,16.36,-609.7,0.013,0.009,0.120
