KorDSS MEASUREMENT DATA FILE EXPORT

FILE CREATED:,8/3/2020 8:43:03 PM


DATE,TIME,SITE,DATA ID,GPS Latitude (°),GPS Longitude (°),Barometer (mmHg),Cond (µS/cm),Sp Cond (µS/cm),Sal (psu),nLFCond (µS/cm),TDS (mg/L),Temp (°F),Sigma-T (s t),Sigma (s),Chlorophyll (RFU),Chlorophyll (µg/L),PC (RFU),PC (ug/L),ODO (% Sat),ODO (mg/L),ODO (% LocalB),pH,pH (mV),Pressure (psi a),Depth (m),Vertical Position (m)
7/29/2020,9:06:56 AM,Pond F,,89.99999 °,179.99998 °,732.8,333.5,326.0,0.15,325.2,212,79.2,-3.2,-3.2,0.72,3.13,-0.14,-0.20,83.7,6.76,86.8,16.23,-609.7,-0.002,-0.001,0.000
7/29/2020,9:06:56 AM,Pond F,,89.99999 °,179.99998 °,732.8,333.6,326.0,0.15,325.2,212,79.2,-3.2,-3.2,0.72,3.13,-0.14,-0.20,83.6,6.75,86.7,16.23,-609.7,-0.002,-0.001,0.000
7/29/2020,9:06:56 AM,Pond F,,89.99999 °,179.99998 °,732.8,333.6,326.0,0.15,325.2,212,79.2,-3.2,-3.2,0.72,3.11,-0.14,-0.20,83.6,6.75,86.7,16.23,-609.7,-0.001,-0.001,0.001
7/29/2020,9:06:56 AM,Pond F,,89.99999 °,179.99998 °,732.8,333.6,326.0,0.15,325.2,212,79.2,-3.2,-3.2,0.72,3.12,-0.14,-0.20,83.5,6.75,86.6,16.23,-609.7,-0.001,-0.001,0.000
7/29/2020,9:06:57 AM,Pond F,,89.99999 °,179.99998 °,732.8,333.6,326.0,0.15,325.2,212,79.2,-3.2,-3.2,0.72,3.12,-0.14,-0.20,83.5,6.74,86.6,16.23,-609.7,-0.001,-0.001,0.001
7/29/2020,9:06:57 AM,Pond F,,89.99999 °,179.99998 °,732.8,333.7,326.0,0.15,325.2,212,79.2,-3.2,-3.2,0.72,3.11,-0.14,-0.20,83.5,6.74,86.6,16.22,-609.7,-0.001,-0.001,0.000
7/29/2020,9:06:57 AM,Pond F,,89.99999 °,179.99998 °,732.8,333.7,326.0,0.15,325.2,212,79.2,-3.2,-3.2,0.72,3.11,-0.14,-0.20,83.4,6.74,86.5,16.22,-609.7,-0.001,-0.001,-0.001
7/29/2020,9:06:57 AM,Pond F,,89.99999 °,179.99998 °,732.8,333.7,326.0,0.15,325.2,212,79.2,-3.2,-3.2,0.72,3.12,-0.14,-0.20,83.4,6.73,86.5,16.22,-609.7,-0.001,-0.001,0.004
7/29/2020,9:06:58 AM,Pond F,,89.99999 °,179.99998 °,732.8,333.7,326.0,0.15,325.2,212,79.2,-3.2,-3.2,0.72,3.13,-0.14,-0.20,83.4,6.73,86.5,16.22,-609.7,-0.001,-0.001,0.012
7/29/2020,9:06:58 AM,Pond F,,89.99999 °,179.99998 °,732.8,333.7,326.0,0.15,325.2,212,79.2,-3.2,-3.2,0.72,3.12,-0.14,-0.20,83.3,6.73,86.4,16.22,-609.7,-0.001,-0.001,0.021
7/29/2020,9:06:58 AM,Pond F,,89.99999 °,179.99998 °,732.8,333.7,326.0,0.15,325.2,212,79.2,-3.2,-3.2,0.72,3.13,-0.14,-0.20,83.3,6.72,86.4,16.22,-609.7,0.000,0.000,0.035
7/29/2020,9:06:58 AM,Pond F,,89.99999 °,179.99998 °,732.8,333.7,326.0,0.15,325.2,212,79.3,-3.2,-3.2,0.72,3.14,-0.15,-0.21,83.3,6.72,86.4,16.22,-609.7,0.001,0.001,0.042
7/29/2020,9:06:59 AM,Pond F,,89.99999 °,179.99998 °,732.8,333.8,326.0,0.15,325.2,212,79.3,-3.2,-3.2,0.72,3.11,-0.15,-0.21,83.2,6.72,86.3,16.22,-609.7,0.002,0.001,0.052
7/29/2020,9:06:59 AM,Pond F,,89.99999 °,179.99998 °,732.8,333.8,326.0,0.15,325.1,212,79.3,-3.2,-3.2,0.71,3.09,-0.15,-0.21,83.2,6.71,86.3,16.22,-609.7,0.004,0.003,0.084
7/29/2020,9:06:59 AM,Pond F,,89.99999 °,179.99998 °,732.8,333.8,325.9,0.15,325.1,212,79.3,-3.2,-3.2,0.71,3.10,-0.15,-0.21,83.2,6.71,86.3,16.22,-609.7,0.006,0.004,0.101
7/29/2020,9:06:59 AM,Pond F,,89.99999 °,179.99998 °,732.8,333.8,325.9,0.15,325.1,212,79.3,-3.2,-3.2,0.72,3.11,-0.16,-0.21,83.1,6.71,86.2,16.22,-609.7,0.008,0.005,0.112
7/29/2020,9:07:00 AM,Pond F,,89.99999 °,179.99998 °,732.8,333.8,325.9,0.15,325.1,212,79.3,-3.2,-3.2,0.72,3.12,-0.15,-0.21,83.1,6.71,86.2,16.22,-609.7,0.010,0.007,0.119
7/29/2020,9:07:00 AM,Pond F,,89.99999 °,179.99998 °,732.8,333.8,325.9,0.15,325.1,212,79.3,-3.2,-3.2,0.72,3.13,-0.16,-0.21,83.1,6.70,86.1,16.22,-609.7,0.014,0.010,0.131
7/29/2020,9:07:00 AM,Pond F,,89.99999 °,179.99998 °,732.8,333.8,325.9,0.15,325.1,212,79.3,-3.2,-3.2,0.72,3.13,-0.16,-0.21,83.0,6.70,86.1,16.22,-609.7,0.016,0.011,0.135
7/29/2020,9:07:00 AM,Pond F,,89.99999 °,179.99998 °,732.8,333.8,325.9,0.15,325.0,212,79.3,-3.2,-3.2,0.73,3.15,-0.16,-0.22,83.0,6.69,86.1,16.22,-609.7,0.018,0.012,0.138
7/29/2020,9:07:01 AM,Pond F,,89.99999 °,179.99998 °,732.8,333.8,325.9,0.15,325.0,212,79.3,-3.2,-3.2,0.73,3.17,-0.16,-0.21,82.9,6.69,86.0,16.22,-609.7,0.021,0.015,0.145
7/29/2020,9:07:01 AM,Pond F,,89.99999 °,179.99998 °,732.8,333.8,325.8,0.15,325.0,212,79.3,-3.2,-3.2,0.73,3.17,-0.16,-0.21,82.9,6.69,86.0,16.22,-609.7,0.023,0.017,0.153
7/29/2020,9:07:01 AM,Pond F,,89.99999 °,179.99998 °,732.8,333.8,325.8,0.15,325.0,212,79.3,-3.2,-3.2,0.73,3.18,-0.16,-0.21,82.9,6.69,86.0,16.22,-609.7,0.025,0.018,0.163
