KorDSS MEASUREMENT DATA FILE EXPORT

FILE CREATED:,7/14/2020 6:58:30 PM


DATE,TIME,SITE,DATA ID,GPS Latitude (°),GPS Longitude (°),Barometer (mmHg),Cond (µS/cm),Sp Cond (µS/cm),Sal (psu),nLFCond (µS/cm),TDS (mg/L),Temp (°F),Sigma-T (s t),Sigma (s),Chlorophyll (RFU),Chlorophyll (µg/L),PC (RFU),PC (ug/L),ODO (% Sat),ODO (mg/L),ODO (% LocalB),pH,pH (mV),Pressure (psi a),Depth (m),Vertical Position (m)
7/10/2020,9:06:32 AM,Pond F,,89.99999 °,179.99998 °,734.4,287.5,282.1,0.13,281.5,183,78.8,-3.1,-3.1,0.87,3.72,-0.20,-0.24,69.7,5.65,72.1,16.23,-609.7,-0.003,-0.002,-0.004
7/10/2020,9:06:32 AM,Pond F,,89.99999 °,179.99998 °,734.4,287.5,282.1,0.13,281.5,183,78.8,-3.1,-3.1,0.87,3.72,-0.20,-0.24,69.7,5.65,72.1,16.23,-609.7,-0.003,-0.002,-0.004
7/10/2020,9:06:32 AM,Pond F,,89.99999 °,179.99998 °,734.4,287.5,282.1,0.13,281.5,183,78.8,-3.1,-3.1,0.88,3.74,-0.19,-0.23,69.5,5.63,71.9,16.23,-609.7,-0.004,-0.003,-0.005
7/10/2020,9:06:32 AM,Pond F,,89.99999 °,179.99998 °,734.4,287.5,282.1,0.13,281.5,183,78.8,-3.1,-3.1,0.88,3.76,-0.19,-0.23,69.4,5.63,71.8,16.23,-609.7,-0.004,-0.003,-0.005
7/10/2020,9:06:33 AM,Pond F,,89.99999 °,179.99998 °,734.4,287.5,282.1,0.13,281.5,183,78.8,-3.1,-3.1,0.88,3.77,-0.19,-0.23,69.3,5.62,71.8,16.23,-609.7,-0.004,-0.003,-0.003
7/10/2020,9:06:33 AM,Pond F,,89.99999 °,179.99998 °,734.4,287.4,282.1,0.13,281.5,183,78.8,-3.1,-3.1,0.88,3.77,-0.18,-0.23,69.3,5.62,71.7,16.23,-609.7,-0.004,-0.003,-0.003
7/10/2020,9:06:33 AM,Pond F,,89.99999 °,179.99998 °,734.4,287.4,282.1,0.13,281.5,183,78.8,-3.1,-3.1,0.88,3.77,-0.18,-0.23,69.2,5.61,71.6,16.23,-609.7,-0.003,-0.002,0.002
7/10/2020,9:06:33 AM,Pond F,,89.99999 °,179.99998 °,734.4,287.4,282.0,0.13,281.5,183,78.8,-3.1,-3.1,0.89,3.79,-0.18,-0.23,69.1,5.60,71.5,16.23,-609.7,-0.003,-0.002,0.005
7/10/2020,9:06:34 AM,Pond F,,89.99999 °,179.99998 °,734.4,287.4,282.0,0.13,281.5,183,78.8,-3.1,-3.1,0.89,3.78,-0.19,-0.23,69.0,5.60,71.5,16.23,-609.7,-0.003,-0.002,0.005
7/10/2020,9:06:34 AM,Pond F,,89.99999 °,179.99998 °,734.4,287.4,282.0,0.13,281.5,183,78.8,-3.1,-3.1,0.88,3.77,-0.19,-0.23,69.0,5.60,71.4,16.23,-609.7,-0.002,-0.001,0.009
7/10/2020,9:06:34 AM,Pond F,,89.99999 °,179.99998 °,734.4,287.4,282.0,0.13,281.4,183,78.8,-3.1,-3.1,0.88,3.75,-0.19,-0.23,68.9,5.59,71.3,16.23,-609.7,0.000,0.000,0.027
7/10/2020,9:06:34 AM,Pond F,,89.99999 °,179.99998 °,734.4,287.4,282.0,0.13,281.4,183,78.8,-3.1,-3.1,0.88,3.74,-0.19,-0.23,68.9,5.58,71.3,16.23,-609.7,0.000,0.000,0.027
7/10/2020,9:06:35 AM,Pond F,,89.99999 °,179.99998 °,734.3,287.4,282.0,0.13,281.4,183,78.8,-3.1,-3.1,0.87,3.73,-0.19,-0.24,68.8,5.58,71.2,16.23,-609.7,0.003,0.002,0.047
7/10/2020,9:06:35 AM,Pond F,,89.99999 °,179.99998 °,734.3,287.3,282.0,0.13,281.4,183,78.8,-3.1,-3.1,0.87,3.72,-0.19,-0.24,68.7,5.57,71.1,16.23,-609.7,0.008,0.005,0.063
7/10/2020,9:06:35 AM,Pond F,,89.99999 °,179.99998 °,734.3,287.3,281.9,0.13,281.4,183,78.8,-3.1,-3.1,0.87,3.73,-0.19,-0.23,68.7,5.57,71.1,16.23,-609.7,0.010,0.007,0.071
7/10/2020,9:06:35 AM,Pond F,,89.99999 °,179.99998 °,734.3,287.3,281.9,0.13,281.3,183,78.8,-3.1,-3.1,0.87,3.72,-0.19,-0.23,68.6,5.56,71.0,16.23,-609.7,0.013,0.009,0.077
7/10/2020,9:06:36 AM,Pond F,,89.99999 °,179.99998 °,734.5,287.3,281.9,0.13,281.3,183,78.8,-3.1,-3.1,0.87,3.71,-0.19,-0.23,68.6,5.56,70.9,16.23,-609.7,0.018,0.013,0.096
7/10/2020,9:06:36 AM,Pond F,,89.99999 °,179.99998 °,734.5,287.2,281.9,0.13,281.3,183,78.8,-3.1,-3.1,0.87,3.72,-0.19,-0.23,68.5,5.55,70.9,16.23,-609.7,0.021,0.015,0.107
7/10/2020,9:06:36 AM,Pond F,,89.99999 °,179.99998 °,734.5,287.2,281.9,0.13,281.3,183,78.8,-3.1,-3.1,0.86,3.70,-0.19,-0.23,68.4,5.55,70.8,16.23,-609.7,0.025,0.017,0.114
7/10/2020,9:06:36 AM,Pond F,,89.99999 °,179.99998 °,734.5,287.2,281.8,0.13,281.3,183,78.8,-3.1,-3.1,0.87,3.71,-0.19,-0.23,68.3,5.54,70.7,16.23,-609.7,0.025,0.017,0.114
7/10/2020,9:06:37 AM,Pond F,,89.99999 °,179.99998 °,734.4,287.2,281.8,0.13,281.3,183,78.8,-3.1,-3.1,0.87,3.71,-0.19,-0.24,68.3,5.54,70.7,16.23,-609.7,0.035,0.025,0.139
