KorDSS MEASUREMENT DATA FILE EXPORT

FILE CREATED:,8/12/2020 8:35:27 PM


DATE,TIME,SITE,DATA ID,GPS Latitude (°),GPS Longitude (°),Barometer (mmHg),Cond (µS/cm),Sp Cond (µS/cm),Sal (psu),nLFCond (µS/cm),TDS (mg/L),Temp (°F),Sigma-T (s t),Sigma (s),Chlorophyll (RFU),Chlorophyll (µg/L),PC (RFU),PC (ug/L),ODO (% Sat),ODO (mg/L),ODO (% LocalB),pH,pH (mV),Pressure (psi a),Depth (m),Vertical Position (m)
8/9/2020,10:07:51 AM,Pond F,,0.00000 °,0.00000 °,732.7,366.0,364.7,0.17,364.6,237,77.3,-2.9,-2.9,0.33,1.59,0.68,0.33,95.1,7.82,98.6,16.26,-609.7,-0.043,-0.031,-0.007
8/9/2020,10:07:51 AM,Pond F,,0.00000 °,0.00000 °,732.6,366.0,364.7,0.17,364.6,237,77.3,-2.9,-2.9,0.34,1.64,0.64,0.30,95.0,7.82,98.6,16.26,-609.7,-0.042,-0.030,-0.002
8/9/2020,10:07:51 AM,Pond F,,0.00000 °,0.00000 °,732.6,366.0,364.7,0.17,364.6,237,77.3,-2.9,-2.9,0.36,1.69,0.62,0.29,95.0,7.82,98.5,16.26,-609.7,-0.042,-0.030,0.001
8/9/2020,10:07:51 AM,Pond F,,0.00000 °,0.00000 °,732.6,366.0,364.7,0.17,364.6,237,77.3,-2.9,-2.9,0.36,1.69,0.61,0.28,94.9,7.81,98.5,16.26,-609.7,-0.042,-0.030,0.001
8/9/2020,10:07:52 AM,Pond F,,0.00000 °,0.00000 °,732.6,366.0,364.7,0.17,364.6,237,77.3,-2.9,-2.9,0.36,1.72,0.60,0.28,94.9,7.81,98.5,16.26,-609.7,-0.041,-0.029,0.006
8/9/2020,10:07:52 AM,Pond F,,0.00000 °,0.00000 °,732.6,366.0,364.7,0.17,364.6,237,77.3,-2.9,-2.9,0.37,1.76,0.57,0.25,94.9,7.81,98.4,16.26,-609.7,-0.041,-0.029,0.009
8/9/2020,10:07:52 AM,Pond F,,0.00000 °,0.00000 °,732.6,366.0,364.7,0.17,364.6,237,77.3,-2.9,-2.9,0.40,1.85,0.55,0.24,94.9,7.81,98.4,16.26,-609.7,-0.041,-0.029,0.006
8/9/2020,10:07:52 AM,Pond F,,0.00000 °,0.00000 °,732.6,366.0,364.7,0.17,364.6,237,77.3,-2.9,-2.9,0.40,1.88,0.54,0.24,94.8,7.80,98.4,16.26,-609.7,-0.041,-0.029,0.006
8/9/2020,10:07:53 AM,Pond F,,0.00000 °,0.00000 °,732.6,366.0,364.7,0.17,364.6,237,77.3,-2.9,-2.9,0.41,1.90,0.53,0.23,94.8,7.80,98.3,16.26,-609.7,-0.040,-0.028,0.016
8/9/2020,10:07:53 AM,Pond F,,0.00000 °,0.00000 °,732.7,365.9,364.7,0.17,364.6,237,77.3,-2.9,-2.9,0.42,1.94,0.50,0.21,94.8,7.80,98.3,16.26,-609.7,-0.040,-0.028,0.022
8/9/2020,10:07:53 AM,Pond F,,0.00000 °,0.00000 °,732.7,365.9,364.7,0.17,364.5,237,77.3,-2.9,-2.9,0.42,1.94,0.49,0.21,94.8,7.80,98.3,16.26,-609.7,-0.039,-0.028,0.030
8/9/2020,10:07:53 AM,Pond F,,0.00000 °,0.00000 °,732.7,365.8,364.6,0.17,364.5,237,77.3,-2.9,-2.9,0.43,1.98,0.46,0.19,94.7,7.80,98.3,16.26,-609.7,-0.038,-0.027,0.040
8/9/2020,10:07:54 AM,Pond F,,0.00000 °,0.00000 °,732.7,365.8,364.6,0.17,364.5,237,77.3,-2.9,-2.9,0.44,2.03,0.45,0.18,94.7,7.79,98.2,16.26,-609.7,-0.037,-0.026,0.047
8/9/2020,10:07:54 AM,Pond F,,0.00000 °,0.00000 °,732.6,365.8,364.6,0.17,364.4,237,77.3,-2.9,-2.9,0.45,2.05,0.42,0.16,94.7,7.79,98.2,16.26,-609.7,-0.037,-0.026,0.053
8/9/2020,10:07:54 AM,Pond F,,0.00000 °,0.00000 °,732.6,365.7,364.5,0.17,364.4,237,77.3,-2.9,-2.9,0.47,2.12,0.41,0.15,94.6,7.79,98.2,16.26,-609.7,-0.035,-0.025,0.078
8/9/2020,10:07:54 AM,Pond F,,0.00000 °,0.00000 °,732.6,365.7,364.5,0.17,364.4,237,77.3,-2.9,-2.9,0.46,2.09,0.39,0.14,94.6,7.79,98.1,16.26,-609.7,-0.034,-0.024,0.096
8/9/2020,10:07:55 AM,Pond F,,0.00000 °,0.00000 °,732.6,365.7,364.5,0.17,364.4,237,77.3,-2.9,-2.9,0.44,2.03,0.37,0.13,94.6,7.78,98.1,16.26,-609.7,-0.033,-0.023,0.108
8/9/2020,10:07:55 AM,Pond F,,0.00000 °,0.00000 °,732.5,365.6,364.5,0.17,364.3,237,77.3,-2.9,-2.9,0.44,2.01,0.35,0.11,94.6,7.78,98.1,16.26,-609.7,-0.031,-0.022,0.128
8/9/2020,10:07:55 AM,Pond F,,0.00000 °,0.00000 °,732.5,365.6,364.4,0.17,364.3,237,77.3,-2.9,-2.9,0.43,1.96,0.34,0.11,94.5,7.78,98.1,16.26,-609.7,-0.029,-0.021,0.137
8/9/2020,10:07:55 AM,Pond F,,0.00000 °,0.00000 °,732.5,365.6,364.4,0.17,364.3,237,77.3,-2.9,-2.9,0.42,1.95,0.33,0.10,94.5,7.78,98.0,16.26,-609.7,-0.028,-0.020,0.141
8/9/2020,10:07:56 AM,Pond F,,0.00000 °,0.00000 °,732.5,365.6,364.4,0.17,364.3,237,77.3,-2.9,-2.9,0.42,1.93,0.32,0.09,94.4,7.77,98.0,16.26,-609.7,-0.027,-0.019,0.144
8/9/2020,10:07:56 AM,Pond F,,0.00000 °,0.00000 °,732.7,365.5,364.4,0.17,364.3,237,77.3,-2.9,-2.9,0.42,1.92,0.29,0.08,94.4,7.77,97.9,16.26,-609.7,-0.024,-0.017,0.159
8/9/2020,10:07:56 AM,Pond F,,0.00000 °,0.00000 °,732.7,365.5,364.4,0.17,364.3,237,77.3,-2.9,-2.9,0.43,1.97,0.28,0.07,94.4,7.77,97.9,16.26,-609.7,-0.023,-0.016,0.164
8/9/2020,10:07:56 AM,Pond F,,0.00000 °,0.00000 °,732.7,365.5,364.4,0.17,364.3,237,77.3,-2.9,-2.9,0.43,2.00,0.27,0.06,94.3,7.77,97.8,16.26,-609.7,-0.021,-0.015,0.174
8/9/2020,10:07:57 AM,Pond F,,0.00000 °,0.00000 °,732.7,365.5,364.4,0.17,364.2,237,77.3,-2.9,-2.9,0.44,2.02,0.26,0.05,94.3,7.76,97.8,16.26,-609.7,-0.018,-0.013,0.195
8/9/2020,10:07:57 AM,Pond F,,0.00000 °,0.00000 °,732.7,365.4,364.3,0.17,364.2,237,77.3,-2.9,-2.9,0.45,2.05,0.23,0.04,94.3,7.76,97.8,16.26,-609.7,-0.016,-0.011,0.203
8/9/2020,10:07:57 AM,Pond F,,0.00000 °,0.00000 °,732.7,365.4,364.3,0.17,364.2,237,77.3,-2.9,-2.9,0.46,2.11,0.21,0.02,94.2,7.76,97.8,16.26,-609.7,-0.014,-0.010,0.213
8/9/2020,10:07:57 AM,Pond F,,0.00000 °,0.00000 °,732.7,365.4,364.3,0.17,364.2,237,77.3,-2.9,-2.9,0.47,2.13,0.21,0.02,94.2,7.76,97.7,16.26,-609.7,-0.010,-0.007,0.232
8/9/2020,10:07:58 AM,Pond F,,0.00000 °,0.00000 °,732.7,365.4,364.3,0.17,364.2,237,77.3,-2.9,-2.9,0.47,2.15,0.19,0.01,94.2,7.75,97.7,16.26,-609.7,-0.008,-0.006,0.243
8/9/2020,10:07:58 AM,Pond F,,0.00000 °,0.00000 °,732.6,365.4,364.3,0.17,364.2,237,77.3,-2.9,-2.9,0.48,2.18,0.16,-0.01,94.1,7.75,97.7,16.26,-609.7,-0.006,-0.004,0.251
8/9/2020,10:07:58 AM,Pond F,,0.00000 °,0.00000 °,732.6,365.3,364.3,0.17,364.2,237,77.3,-2.9,-2.9,0.49,2.21,0.15,-0.02,94.1,7.75,97.6,16.26,-609.7,-0.002,-0.001,0.268
8/9/2020,10:07:58 AM,Pond F,,0.00000 °,0.00000 °,732.6,365.3,364.3,0.17,364.2,237,77.3,-2.9,-2.9,0.49,2.20,0.13,-0.02,94.1,7.74,97.6,16.26,-609.7,0.000,0.000,0.277
8/9/2020,10:07:59 AM,Pond F,,0.00000 °,0.00000 °,732.6,365.3,364.3,0.17,364.2,237,77.3,-2.9,-2.9,0.49,2.22,0.12,-0.03,94.0,7.74,97.6,16.26,-609.7,0.003,0.002,0.281
