KorDSS MEASUREMENT DATA FILE EXPORT

FILE CREATED:,8/3/2020 8:46:54 PM


DATE,TIME,SITE,DATA ID,GPS Latitude (°),GPS Longitude (°),Barometer (mmHg),Cond (µS/cm),Sp Cond (µS/cm),Sal (psu),nLFCond (µS/cm),TDS (mg/L),Temp (°F),Sigma-T (s t),Sigma (s),Chlorophyll (RFU),Chlorophyll (µg/L),PC (RFU),PC (ug/L),ODO (% Sat),ODO (mg/L),ODO (% LocalB),pH,pH (mV),Pressure (psi a),Depth (m),Vertical Position (m)
7/30/2020,8:54:57 AM,Pond F,,89.99999 °,179.99998 °,732.7,330.7,327.1,0.16,326.8,213,78.0,-3.0,-3.0,0.97,4.12,-0.09,-0.17,85.3,6.97,88.5,16.25,-609.7,-0.003,-0.002,-0.001
7/30/2020,8:54:57 AM,Pond F,,89.99999 °,179.99998 °,732.7,330.7,327.1,0.16,326.8,213,78.0,-3.0,-3.0,0.97,4.12,-0.09,-0.17,85.3,6.97,88.5,16.25,-609.7,-0.003,-0.002,-0.001
7/30/2020,8:54:57 AM,Pond F,,89.99999 °,179.99998 °,732.7,330.7,327.1,0.16,326.8,213,78.0,-3.0,-3.0,0.97,4.10,-0.09,-0.17,85.2,6.96,88.4,16.25,-609.7,-0.002,-0.001,0.004
7/30/2020,8:54:57 AM,Pond F,,89.99999 °,179.99998 °,732.8,330.7,327.1,0.16,326.7,213,78.0,-3.0,-3.0,0.96,4.08,-0.10,-0.17,85.2,6.96,88.4,16.25,-609.7,-0.001,-0.001,0.010
7/30/2020,8:54:58 AM,Pond F,,89.99999 °,179.99998 °,732.8,330.7,327.1,0.16,326.7,213,78.0,-3.0,-3.0,0.96,4.08,-0.10,-0.17,85.2,6.96,88.4,16.25,-609.7,-0.001,-0.001,0.010
7/30/2020,8:54:58 AM,Pond F,,89.99999 °,179.99998 °,732.8,330.7,327.1,0.16,326.7,213,78.0,-3.0,-3.0,0.95,4.05,-0.10,-0.18,85.1,6.96,88.3,16.24,-609.7,0.002,0.001,0.031
7/30/2020,8:54:58 AM,Pond F,,89.99999 °,179.99998 °,732.8,330.8,327.1,0.15,326.7,213,78.1,-3.0,-3.0,0.95,4.05,-0.11,-0.18,85.1,6.95,88.3,16.24,-609.7,0.004,0.003,0.036
7/30/2020,8:54:58 AM,Pond F,,89.99999 °,179.99998 °,732.8,330.8,327.1,0.15,326.7,213,78.1,-3.0,-3.0,0.95,4.03,-0.10,-0.18,85.1,6.95,88.2,16.24,-609.7,0.008,0.006,0.051
7/30/2020,8:54:59 AM,Pond F,,89.99999 °,179.99998 °,732.8,330.8,327.0,0.15,326.7,213,78.1,-3.0,-3.0,0.95,4.02,-0.10,-0.18,85.1,6.95,88.2,16.24,-609.7,0.011,0.007,0.059
7/30/2020,8:54:59 AM,Pond F,,89.99999 °,179.99998 °,732.8,330.8,327.0,0.15,326.6,213,78.1,-3.0,-3.0,0.94,4.00,-0.10,-0.18,85.0,6.94,88.2,16.24,-609.7,0.013,0.009,0.063
7/30/2020,8:54:59 AM,Pond F,,89.99999 °,179.99998 °,732.8,330.8,327.0,0.15,326.6,213,78.1,-3.0,-3.0,0.94,4.00,-0.10,-0.17,85.0,6.94,88.2,16.24,-609.7,0.016,0.011,0.069
7/30/2020,8:54:59 AM,Pond F,,89.99999 °,179.99998 °,732.7,330.9,327.0,0.15,326.6,213,78.1,-3.0,-3.0,0.94,3.98,-0.10,-0.17,85.0,6.94,88.1,16.24,-609.7,0.021,0.015,0.093
7/30/2020,8:55:00 AM,Pond F,,89.99999 °,179.99998 °,732.7,330.9,327.0,0.15,326.6,213,78.1,-3.0,-3.0,0.93,3.97,-0.09,-0.17,84.9,6.93,88.1,16.24,-609.7,0.025,0.018,0.106
7/30/2020,8:55:00 AM,Pond F,,89.99999 °,179.99998 °,732.7,330.9,327.0,0.15,326.6,213,78.1,-3.0,-3.0,0.93,3.96,-0.09,-0.17,84.9,6.93,88.1,16.24,-609.7,0.029,0.020,0.122
7/30/2020,8:55:00 AM,Pond F,,89.99999 °,179.99998 °,732.7,330.9,327.0,0.15,326.6,213,78.1,-3.0,-3.0,0.92,3.93,-0.09,-0.17,84.9,6.93,88.0,16.24,-609.7,0.038,0.027,0.149
7/30/2020,8:55:00 AM,Pond F,,89.99999 °,179.99998 °,732.7,331.0,327.0,0.15,326.5,213,78.2,-3.0,-3.0,0.92,3.91,-0.09,-0.17,84.8,6.93,88.0,16.24,-609.7,0.043,0.030,0.167
7/30/2020,8:55:01 AM,Pond F,,89.99999 °,179.99998 °,732.7,331.0,327.0,0.15,326.5,213,78.2,-3.0,-3.0,0.91,3.88,-0.09,-0.17,84.8,6.92,88.0,16.24,-609.7,0.048,0.034,0.183
7/30/2020,8:55:01 AM,Pond F,,89.99999 °,179.99998 °,732.7,331.0,326.9,0.15,326.5,213,78.2,-3.0,-3.0,0.91,3.86,-0.09,-0.17,84.8,6.92,88.0,16.24,-609.7,0.060,0.042,0.210
7/30/2020,8:55:01 AM,Pond F,,89.99999 °,179.99998 °,732.7,331.0,326.9,0.15,326.5,213,78.2,-3.0,-3.0,0.91,3.87,-0.09,-0.17,84.8,6.92,87.9,16.24,-609.7,0.066,0.046,0.225
7/30/2020,8:55:01 AM,Pond F,,89.99999 °,179.99998 °,732.7,331.1,326.9,0.15,326.5,213,78.2,-3.0,-3.0,0.90,3.86,-0.09,-0.17,84.7,6.91,87.9,16.24,-609.7,0.072,0.051,0.233
