KorDSS MEASUREMENT DATA FILE EXPORT

FILE CREATED:,7/20/2020 7:18:07 PM


DATE,TIME,SITE,DATA ID,GPS Latitude (°),GPS Longitude (°),Barometer (mmHg),Cond (µS/cm),Sp Cond (µS/cm),Sal (psu),nLFCond (µS/cm),TDS (mg/L),Temp (°F),Sigma-T (s t),Sigma (s),Chlorophyll (RFU),Chlorophyll (µg/L),PC (RFU),PC (ug/L),ODO (% Sat),ODO (mg/L),ODO (% LocalB),pH,pH (mV),Pressure (psi a),Depth (m),Vertical Position (m)
7/17/2020,9:52:19 AM,Pond F,,89.99999 °,179.99998 °,736.1,150.4,147.7,0.07,147.4,96,78.8,-3.2,-3.2,0.23,1.19,-0.30,-0.30,92.3,7.49,95.3,16.23,-609.7,0.001,0.000,0.000
7/17/2020,9:52:19 AM,Pond F,,89.99999 °,179.99998 °,736.1,150.4,147.7,0.07,147.4,96,78.8,-3.2,-3.2,0.23,1.19,-0.30,-0.30,92.3,7.49,95.3,16.23,-609.7,0.001,0.000,0.000
7/17/2020,9:52:19 AM,Pond F,,89.99999 °,179.99998 °,736.1,150.5,147.7,0.07,147.4,96,78.8,-3.2,-3.2,0.22,1.14,-0.30,-0.30,92.2,7.48,95.2,16.23,-609.7,0.001,0.001,0.002
7/17/2020,9:52:19 AM,Pond F,,89.99999 °,179.99998 °,736.1,150.4,147.6,0.07,147.4,96,78.8,-3.2,-3.2,0.21,1.11,-0.29,-0.30,92.2,7.48,95.2,16.23,-609.7,0.001,0.001,0.002
7/17/2020,9:52:20 AM,Pond F,,89.99999 °,179.99998 °,736.1,150.4,147.7,0.07,147.4,96,78.8,-3.2,-3.2,0.21,1.11,-0.29,-0.30,92.2,7.48,95.2,16.23,-609.7,0.001,0.000,0.001
7/17/2020,9:52:20 AM,Pond F,,89.99999 °,179.99998 °,736.1,150.5,147.7,0.07,147.4,96,78.8,-3.2,-3.2,0.21,1.10,-0.29,-0.30,92.1,7.48,95.1,16.23,-609.7,0.001,0.001,0.001
7/17/2020,9:52:20 AM,Pond F,,89.99999 °,179.99998 °,736.1,248.9,244.3,0.11,243.9,159,78.8,-3.1,-3.1,0.20,1.08,-0.29,-0.30,92.1,7.47,95.1,16.23,-609.7,0.001,0.000,0.000
7/17/2020,9:52:20 AM,Pond F,,89.99999 °,179.99998 °,736.1,268.5,263.5,0.12,263.0,171,78.8,-3.1,-3.1,0.21,1.09,-0.29,-0.30,92.1,7.47,95.1,16.23,-609.7,0.001,0.000,0.000
7/17/2020,9:52:21 AM,Pond F,,89.99999 °,179.99998 °,736.1,278.0,272.9,0.13,272.3,177,78.8,-3.1,-3.1,0.21,1.11,-0.29,-0.30,92.1,7.47,95.0,16.23,-609.7,0.001,0.001,0.002
7/17/2020,9:52:21 AM,Pond F,,89.99999 °,179.99998 °,736.1,282.7,277.4,0.13,276.9,180,78.8,-3.1,-3.1,0.21,1.12,-0.29,-0.30,92.0,7.47,95.0,16.23,-609.7,0.001,0.001,0.001
