KorDSS MEASUREMENT DATA FILE EXPORT

FILE CREATED:,8/3/2020 9:13:02 PM


DATE,TIME,SITE,DATA ID,GPS Latitude (°),GPS Longitude (°),Barometer (mmHg),Cond (µS/cm),Sp Cond (µS/cm),Sal (psu),nLFCond (µS/cm),TDS (mg/L),Temp (°F),Sigma-T (s t),Sigma (s),Chlorophyll (RFU),Chlorophyll (µg/L),PC (RFU),PC (ug/L),ODO (% Sat),ODO (mg/L),ODO (% LocalB),pH,pH (mV),Pressure (psi a),Depth (m),Vertical Position (m)
8/2/2020,11:19:23 AM,Pond F,,0.00000 °,0.00000 °,734.4,344.0,343.0,0.16,342.9,223,77.3,-2.9,-2.9,0.26,1.31,0.09,-0.06,99.4,8.19,102.9,16.26,-609.7,-0.017,-0.012,-0.010
8/2/2020,11:19:23 AM,Pond F,,0.00000 °,0.00000 °,734.4,343.9,342.7,0.16,342.5,223,77.3,-2.9,-2.9,0.29,1.44,0.05,-0.08,99.3,8.18,102.8,16.26,-609.7,-0.017,-0.012,-0.009
8/2/2020,11:19:23 AM,Pond F,,0.00000 °,0.00000 °,734.3,343.9,342.7,0.16,342.5,223,77.3,-2.9,-2.9,0.29,1.44,0.05,-0.08,99.3,8.17,102.8,16.26,-609.7,-0.017,-0.012,-0.009
8/2/2020,11:19:23 AM,Pond F,,0.00000 °,0.00000 °,734.3,343.9,342.6,0.16,342.5,223,77.4,-2.9,-2.9,0.30,1.47,0.05,-0.08,99.3,8.17,102.7,16.26,-609.7,-0.017,-0.012,-0.009
8/2/2020,11:19:24 AM,Pond F,,0.00000 °,0.00000 °,734.3,343.8,342.5,0.16,342.4,223,77.4,-2.9,-2.9,0.31,1.51,0.05,-0.08,99.2,8.16,102.7,16.26,-609.7,-0.017,-0.012,-0.010
8/2/2020,11:19:24 AM,Pond F,,0.00000 °,0.00000 °,734.3,343.8,342.5,0.16,342.3,223,77.4,-2.9,-2.9,0.32,1.56,0.04,-0.09,99.2,8.16,102.6,16.26,-609.7,-0.017,-0.012,-0.011
8/2/2020,11:19:24 AM,Pond F,,0.00000 °,0.00000 °,734.3,343.8,342.4,0.16,342.3,223,77.4,-2.9,-2.9,0.33,1.60,0.04,-0.09,99.1,8.16,102.6,16.26,-609.7,-0.017,-0.012,-0.010
8/2/2020,11:19:24 AM,Pond F,,0.00000 °,0.00000 °,734.3,343.8,342.4,0.16,342.3,223,77.4,-2.9,-2.9,0.34,1.63,0.04,-0.09,99.1,8.15,102.6,16.26,-609.7,-0.017,-0.012,-0.011
8/2/2020,11:19:25 AM,Pond F,,0.00000 °,0.00000 °,734.3,343.8,342.4,0.16,342.2,223,77.4,-2.9,-2.9,0.35,1.65,0.03,-0.09,99.1,8.15,102.6,16.26,-609.7,-0.017,-0.012,-0.011
8/2/2020,11:19:25 AM,Pond F,,0.00000 °,0.00000 °,734.3,343.8,342.4,0.16,342.2,223,77.4,-2.9,-2.9,0.36,1.70,0.03,-0.09,99.1,8.15,102.5,16.26,-609.7,-0.017,-0.012,-0.010
