KorDSS MEASUREMENT DATA FILE EXPORT

FILE CREATED:,7/6/2020 8:58:41 PM


DATE,TIME,SITE,DATA ID,GPS Latitude (°),GPS Longitude (°),Barometer (mmHg),Cond (µS/cm),Sp Cond (µS/cm),Sal (psu),nLFCond (µS/cm),TDS (mg/L),Temp (°F),Sigma-T (s t),Sigma (s),Chlorophyll (RFU),Chlorophyll (µg/L),PC (RFU),PC (ug/L),ODO (% Sat),ODO (mg/L),ODO (% LocalB),pH,pH (mV),Pressure (psi a),Depth (m),Vertical Position (m)
7/4/2020,10:21:03 AM,Pond F,,89.99999 °,179.99998 °,735.9,282.3,268.0,0.13,266.4,174,82.0,-3.6,-3.6,0.79,3.39,-0.19,-0.23,107.5,8.44,111.0,16.18,-609.7,0.022,0.016,0.012
7/4/2020,10:21:03 AM,Pond F,,89.99999 °,179.99998 °,735.9,282.3,268.0,0.13,266.4,174,82.0,-3.6,-3.6,0.79,3.39,-0.19,-0.23,107.5,8.44,111.0,16.18,-609.7,0.022,0.016,0.012
7/4/2020,10:21:03 AM,Pond F,,89.99999 °,179.99998 °,735.9,282.3,267.9,0.13,266.4,174,82.1,-3.6,-3.6,0.79,3.41,-0.19,-0.23,107.5,8.44,111.0,16.18,-609.7,0.021,0.015,0.009
7/4/2020,10:21:03 AM,Pond F,,89.99999 °,179.99998 °,735.9,282.3,267.9,0.13,266.4,174,82.1,-3.6,-3.6,0.79,3.41,-0.19,-0.23,107.5,8.44,111.0,16.18,-609.7,0.019,0.014,0.005
7/4/2020,10:21:04 AM,Pond F,,89.99999 °,179.99998 °,735.9,282.3,267.9,0.13,266.4,174,82.1,-3.6,-3.6,0.79,3.41,-0.19,-0.23,107.5,8.44,111.1,16.18,-609.7,0.019,0.013,0.005
7/4/2020,10:21:04 AM,Pond F,,89.99999 °,179.99998 °,735.9,282.3,267.9,0.13,266.4,174,82.1,-3.6,-3.6,0.80,3.43,-0.18,-0.23,107.6,8.44,111.1,16.18,-609.7,0.018,0.013,0.005
7/4/2020,10:21:04 AM,Pond F,,89.99999 °,179.99998 °,735.9,282.3,267.9,0.13,266.4,174,82.1,-3.6,-3.6,0.80,3.43,-0.18,-0.23,107.6,8.44,111.1,16.18,-609.7,0.018,0.013,0.005
7/4/2020,10:21:04 AM,Pond F,,89.99999 °,179.99998 °,735.9,282.3,267.9,0.13,266.3,174,82.1,-3.6,-3.6,0.80,3.44,-0.18,-0.23,107.6,8.44,111.1,16.18,-609.7,0.017,0.012,0.004
7/4/2020,10:21:05 AM,Pond F,,89.99999 °,179.99998 °,735.9,282.3,267.9,0.13,266.3,174,82.1,-3.6,-3.6,0.80,3.43,-0.18,-0.22,107.6,8.44,111.1,16.18,-609.7,0.017,0.012,0.006
7/4/2020,10:21:05 AM,Pond F,,89.99999 °,179.99998 °,735.9,282.4,267.9,0.13,266.3,174,82.1,-3.6,-3.6,0.80,3.43,-0.17,-0.22,107.6,8.45,111.1,16.18,-609.7,0.017,0.012,0.006
7/4/2020,10:21:05 AM,Pond F,,89.99999 °,179.99998 °,735.9,282.4,267.9,0.13,266.3,174,82.1,-3.6,-3.6,0.79,3.41,-0.17,-0.22,107.6,8.45,111.2,16.18,-609.7,0.017,0.012,0.005
7/4/2020,10:21:05 AM,Pond F,,89.99999 °,179.99998 °,735.9,282.4,267.9,0.13,266.3,174,82.1,-3.6,-3.6,0.79,3.41,-0.17,-0.22,107.7,8.45,111.2,16.18,-609.7,0.017,0.012,0.018
7/4/2020,10:21:06 AM,Pond F,,89.99999 °,179.99998 °,735.9,282.4,267.9,0.13,266.3,174,82.1,-3.6,-3.6,0.80,3.43,-0.18,-0.23,107.7,8.45,111.2,16.18,-609.7,0.018,0.013,0.022
